OP,A1,A2,A3,A4,A5,A6,A7
-,6009,10681,5986,5454,12414,9429,5491
+,362,1579,6181,624,3856,11652,2440
+,3629,8180,585,12461,2177,1962,272
-,5882,10872,8389,1543,3470,9738,5862
+,3517,407,5570,6597,7856,3809,1398
+,5096,8143,10989,3970,11730,4492,7657
-,123,2875,3733,10587,9492,12003,3
+,7188,5377,11319,4846,2129,10554,12202
+,11543,4421,6899,2487,11546,12366,6302
-,7333,8177,2776,2182,6966,9147,4363
+,12155,7506,4240,7070,12141,1539,7482
+,8379,447,6611,10109,8664,10600,4408
-,4830,610,772,7504,6704,6311,6578
+,2396,8398,5124,6753,12281,10788,829
+,3110,11990,5692,6731,1414,9840,4828
-,1217,12153,1395,12781,6960,8530,4855
+,10951,12586,1149,1228,6674,2854,5443
+,6930,10172,5194,7279,449,6958,9499
-,11241,11338,7780,5986,4628,1056,5187
+,7811,2879,3718,3946,12044,9482,698
+,12788,1917,10264,12088,2943,3137,6112
-,7594,5414,2148,7311,4067,11256,1655
+,8536,9374,5729,12022,3450,9568,1631
+,603,10160,11513,11290,7751,269,6499
-,5183,1502,4766,12149,8495,10014,9427
+,5675,2564,8815,7174,12947,2663,2997
+,10564,6881,6154,9759,8691,11853,6731
-,2915,4122,11513,9042,600,582,11937
+,9116,1218,1457,5411,8365,2927,655
+,6230,5840,5944,484,3561,3447,12902
-,2878,5911,10394,7158,2986,3956,1557
+,1978,885,4667,12848,2979,2894,11997
+,5715,8708,12013,12824,6342,2932,12041
-,603,10160,11513,11290,7751,269,6499
+,10434,2755,413,3477,7039,8923,7451
+,10276,3689,7414,7734,2046,8161,8194
-,363,12217,9763,10892,6980,6901,5692
+,5306,8408,5732,8990,10643,10457,12189
+,3515,4445,11193,9449,6598,6659,7023
-,7160,7122,1772,7804,11807,19,9468
+,6943,8126,5107,5849,4481,3549,3543
+,8252,7163,2162,8655,3064,10264,9900
-,5684,3548,5304,6796,5930,9663,989
+,11967,2868,3388,4527,6440,8330,7956
+,8341,3183,1245,9855,54,10026,6698
-,4446,410,11339,8465,9597,12981,113
+,10173,2618,6604,9867,5790,4389,12371
+,6400,10822,672,7676,12459,5415,3145
-,9027,5723,7088,2614,9587,4355,10878
+,8205,8433,10893,12066,10831,7711,2704
+,9299,5737,9166,12270,4292,2097,5697
-,11920,2282,7413,12325,11241,10960,5330
+,1760,7413,10282,4829,5306,7180,4767
+,12737,6790,9064,2650,8410,1266,5932
-,8411,9033,12769,4101,8065,5091,10317
+,8621,12216,6194,9406,6196,11513,8505
+,3073,1395,247,12008,7278,4809,6775
-,6466,5306,12376,9820,8419,8984,8404
+,2136,9568,1001,11119,9243,4181,2894
+,3273,1552,2218,8437,7599,11669,4189
-,12713,2008,1319,9005,2083,240,10402
+,2218,1078,9934,6564,10789,5125,2750
+,5074,1646,11520,12899,1123,10506,3218
-,3629,8180,585,12461,2177,1962,272
+,3089,4019,8022,10730,1502,10646,9314
+,5007,2586,9765,8715,6910,10623,8150
-,362,1579,6181,624,3856,11652,2440
+,12095,4906,1431,3448,10678,1196,4247
+,3566,2842,11728,10275,8441,3770,6279
-,2727,1898,1597,10870,10482,7707,12144
+,6311,11723,4323,8575,4848,6773,12390
+,3834,3692,11949,8505,11670,12353,7221
-,3690,12070,8219,12016,3259,23,12673
+,11559,29,12772,4915,1824,2843,12287
+,1310,5410,10336,7388,10364,191,4020
-,1978,885,4667,12848,2979,2894,11997
+,3151,8424,1878,6053,2437,611,10822
+,8696,6345,17,12272,12578,9848,9529
-,10246,7102,9706,4053,4752,9583,10944
+,7163,11789,3403,12283,5630,3163,4718
+,3059,2147,2033,4396,3880,8623,11486
-,2319,3524,6917,7314,1553,1727,4586
+,5057,4778,11000,5396,9943,8567,334
+,3858,5439,1928,8595,5619,6905,9415
-,6919,2549,1787,11566,2038,11981,12951
+,8116,12503,6126,2679,501,4410,2354
+,3572,3786,3117,3132,8473,2240,678
-,9728,7563,10935,10534,3705,4965,1239
+,11311,7653,3342,6950,6029,12899,1939
+,12491,8608,11875,11787,8161,3420,2828
-,3059,2147,2033,4396,3880,8623,11486
+,11856,12871,7861,7099,12917,12150,1966
+,10297,9411,12414,3092,7353,6299,5195
-,12659,5939,2369,12190,3916,7645,7766
+,947,3746,1969,843,3015,6529,10369
+,4927,7753,8512,9661,5134,4066,2616
-,5851,6221,2689,5633,12947,5425,8467
+,8277,3688,7170,7091,1234,6836,7349
+,3802,10468,9722,10563,3817,2949,12402
-,7216,10942,12406,12979,973,8693,11156
+,7125,152,3245,8799,5817,7766,8964
+,6864,8128,10952,12950,10670,9127,8105
-,12178,12695,10098,7472,10592,10502,12948
+,3523,6449,588,5782,5638,12691,8489
+,3905,10031,6248,3987,11470,7897,9330
-,2580,2966,1767,12743,9292,7514,10412
+,2091,410,12912,12060,8386,10508,12267
+,5116,5294,8380,2814,648,7417,36
-,8579,9869,7113,1496,11983,1645,8872
+,7723,5436,11196,7588,8819,4029,9468
+,4100,5615,1302,5856,1114,3187,7268
-,11408,11760,5472,1497,5864,6748,7894
+,8580,10242,1533,9535,2206,7585,10133
+,6780,9854,1328,8856,9973,9960,9408
-,12491,8608,11875,11787,8161,3420,2828
+,11246,865,8902,6647,11497,10601,12777
+,11798,12317,4940,5478,6304,4015,9561
-,6408,12833,199,5432,6498,1826,2711
+,10155,5413,12441,11743,357,5766,8459
+,5138,6188,10948,4857,3496,4586,2569
-,2266,325,5780,4400,7299,7819,955
+,12292,1226,992,5118,9935,1291,4306
+,10714,5662,12624,10520,8148,747,10011
-,7723,5436,11196,7588,8819,4029,9468
+,5677,2059,12469,7360,11371,10344,4816
+,2675,10485,3378,4204,2186,9421,4465
-,6311,11723,4323,8575,4848,6773,12390
+,10163,111,8698,12328,11844,10992,8201
+,3547,7357,11229,12066,4090,945,11829
-,11706,1317,5427,3299,9731,5752,213
+,352,6592,12195,10012,2256,963,9218
+,3140,5462,11981,8308,216,6654,996
-,10964,12344,1224,5781,2301,10069,4512
+,3461,6114,3988,5658,9005,7569,6648
+,3898,1835,373,937,3539,2243,10134
-,4371,3190,12460,8348,3716,6745,2460
+,10774,2800,9555,3953,10040,1076,8953
+,2931,6901,3757,4922,854,1684,11444
-,8277,3688,7170,7091,1234,6836,7349
+,8466,3145,7539,6564,9767,6461,7570
+,2142,8535,7181,6816,6316,11029,6253
-,4489,12661,8722,11551,3003,2311,11323
+,12157,4346,11371,8722,11599,12527,240
+,9301,916,5882,2096,46,45,9454
-,7771,12109,10907,5132,8310,9950,3831
+,1985,1110,1153,235,12213,12244,11614
+,12237,9835,11972,79,6784,514,10170
-,3573,4456,8522,7807,630,11538,11125
+,6217,12005,6315,7635,1868,1720,10253
+,10372,9015,11840,8599,2944,10814,12688
-,4653,4898,12167,152,4078,4869,5327
+,12790,5959,4048,9118,11637,4789,11655
+,4551,9260,709,4629,9724,11189,7427
-,5690,4301,5228,3022,5962,1069,8679
+,608,12417,10055,4253,7280,11220,11125
+,1515,9227,1678,9003,11576,4363,7067
-,10848,10783,8210,5952,429,4787,6192
+,5399,1829,1109,9952,6636,11522,10328
+,4651,4896,7627,5042,2894,1603,7701
-,4100,5615,1302,5856,1114,3187,7268
+,7129,1390,5156,5299,11518,3872,3555
+,9296,12432,10848,174,6832,4203,8090
-,8703,9657,5516,12952,5975,2642,4836
+,4364,1922,9839,3225,5710,5622,3590
+,9021,11366,12992,11927,11866,9597,2254
-,352,6592,12195,10012,2256,963,9218
+,7213,11840,2298,7636,5852,3787,5187
+,5001,7135,1305,6314,12688,12856,9416
-,11626,2136,6759,2020,12607,10791,4690
+,10934,12343,12301,5274,6037,1311,8500
+,11732,5358,2316,2614,5366,4434,12284
-,1760,7413,10282,4829,5306,7180,4767
+,6547,7480,5179,12520,9455,12852,2177
+,1699,3218,7195,12512,10665,7720,11383
-,10276,3689,7414,7734,2046,8161,8194
+,3577,4685,4135,9679,4470,11565,3165
+,8164,9719,681,10113,3204,9427,7467
-,1199,11518,7078,7086,10980,2485,1414
+,7911,4119,11075,2553,11600,925,12203
+,911,12416,9987,11891,1531,10930,3238
-,10774,2800,9555,3953,10040,1076,8953
+,9397,5337,4759,1886,10657,5211,3643
+,12209,7151,8122,3525,8482,2112,2246
-,4454,4268,11711,12788,2831,12916,6501
+,9241,5319,4403,478,10625,6737,705
+,7844,7154,12203,12218,5679,7357,10345
-,130,5433,8069,9921,396,12273,784
+,2274,7618,1682,2260,3110,10396,10595
+,4187,7121,2901,10318,3831,10851,7240
-,10173,2618,6604,9867,5790,4389,12371
+,2471,6061,8427,8536,12178,12571,5027
+,548,11666,7866,4333,2800,407,11375
-,12790,5959,4048,9118,11637,4789,11655
+,2577,5979,8721,7871,9304,9063,10350
+,4938,8774,8613,5615,5360,1649,7302
-,7315,5895,7841,5015,4658,11863,730
+,12942,2911,221,2590,3312,6427,11616
+,10983,9909,854,12906,10965,5322,7882
-,3261,1506,8270,6970,4992,1560,12415
+,4380,11686,38,8381,6361,12770,3833
+,936,1671,3669,1550,8730,5613,9784
-,4938,8774,8613,5615,5360,1649,7302
+,8620,4714,12624,5138,3556,9051,4494
+,11315,8675,943,3943,5912,1192,8803
-,8956,40,11750,2596,8555,2859,5559
+,12380,2808,3527,6386,3666,7906,11018
+,12241,8113,5960,5687,2129,9534,3702
-,6400,10822,672,7676,12459,5415,3145
+,6247,1694,12250,4314,11354,2389,914
+,6367,5501,5231,2022,11484,12071,6789
-,5206,7664,1667,825,3496,8569,9699
+,9930,5239,7267,1002,1820,5132,9375
+,4098,3747,6911,7640,4934,5642,10711
-,5136,6354,1507,9413,6607,5505,5776
+,12113,7427,12812,3242,374,7939,11418
+,8118,5242,10533,4508,1018,3486,8226
-,12380,2808,3527,6386,3666,7906,11018
+,1405,12449,10479,3981,8544,9058,3401
+,1246,934,8477,9850,7489,4185,11675
-,6230,5840,5944,484,3561,3447,12902
+,10231,8159,4588,8842,10757,6688,12735
+,1381,8193,10898,8432,4550,7605,7703
-,11967,2868,3388,4527,6440,8330,7956
+,12731,8392,5478,11613,4789,11415,10827
+,11768,7446,3818,11229,3061,3937,8725
-,6993,4840,6727,7769,6012,9745,7312
+,3676,3103,11440,9606,4980,3777,2755
+,3256,6095,9059,5345,9591,5867,8326
-,3876,209,3754,9328,2745,36,11066
+,11152,5009,12948,3883,9714,711,9005
+,12749,4924,4609,5386,2424,1118,11222
-,4380,11686,38,8381,6361,12770,3833
+,9960,4059,11332,3832,4960,11677,1003
+,9572,6992,9677,4687,3224,2169,4849
-,5677,2059,12469,7360,11371,10344,4816
+,2658,5809,10928,3604,1411,12861,7374
+,10543,1157,9415,11148,7571,4164,1570
-,8116,12503,6126,2679,501,4410,2354
+,5605,1977,9703,8778,9018,3128,1133
+,4057,4454,3562,12629,7019,10851,9049
-,9241,5319,4403,478,10625,6737,705
+,6543,12586,3161,4160,6010,7623,525
+,9260,4914,10362,4906,7131,12020,9162
-,10593,2214,6445,401,8348,7837,11449
+,7833,6822,4633,302,7866,3065,9060
+,2625,12952,6707,6405,12593,10998,1181
-,3110,11990,5692,6731,1414,9840,4828
+,12799,3298,11454,11301,11911,4823,12469
+,11081,7107,11501,8768,10567,2102,2775
-,3157,730,1457,630,9028,8211,4088
+,1600,2797,7937,38,10038,4078,2834
+,9991,3927,11109,5665,9696,9947,1213
-,3834,3692,11949,8505,11670,12353,7221
+,956,2556,6284,5010,2218,9807,190
+,11261,11989,10274,8878,1828,9278,8866
-,8164,9719,681,10113,3204,9427,7467
+,1802,3966,11831,5553,8964,2467,11695
+,416,11988,2624,9050,569,6074,2775
-,5545,11066,1812,12232,11150,8082,7727
+,10779,9626,12206,9169,518,12736,4815
+,609,9353,850,9756,5764,7475,11087
-,6656,9727,7785,12980,11709,875,10048
+,6988,5116,4898,8526,3097,8159,9289
+,7891,5704,7520,9332,2320,12475,1082
-,10190,8765,4234,3547,521,9049,3075
+,2367,591,12513,10555,3314,3185,11950
+,2687,12798,5942,4051,5145,10363,9861
-,1985,1110,1153,235,12213,12244,11614
+,964,5458,12969,6377,1077,7406,6410
+,9771,8363,11152,5480,1754,4557,12854
-,3572,3786,3117,3132,8473,2240,678
+,10536,5914,12028,3009,7502,8548,73
+,8236,1152,4229,5701,4817,4052,2757
-,10418,2415,1563,5649,5211,11970,6303
+,2809,12044,430,12573,866,7510,6175
+,6727,4762,10584,9865,668,577,6953
-,4651,4896,7627,5042,2894,1603,7701
+,10962,4788,10590,6370,10611,2969,4531
+,12402,12843,5586,10219,2350,9304,12203
-,4920,1113,3074,4127,8561,11657,10367
+,4687,2397,1459,3622,7056,6499,5302
+,944,7137,7888,9588,10007,8756,10848
-,11311,7653,3342,6950,6029,12899,1939
+,6892,3052,4789,12655,8197,5200,8673
+,1104,11215,12371,12444,5738,2518,10883
-,10536,5914,12028,3009,7502,8548,73
+,2058,2017,12440,5833,7748,10939,9513
+,7151,12283,5271,862,8165,3662,5033
-,3151,8424,1878,6053,2437,611,10822
+,10868,987,8714,9413,5350,5807,751
+,4959,4472,12681,11829,1048,1710,11854
-,12402,12843,5586,10219,2350,9304,12203
+,3491,2030,2767,3009,12637,9299,10961
+,2812,975,11596,3022,4030,12358,9308
-,964,5458,12969,6377,1077,7406,6410
+,3026,2508,8148,7361,10312,9705,2534
+,11708,1912,4182,10492,3804,2453,1887
-,636,3942,3578,4923,5498,3879,7024
+,11421,7141,2510,3845,6593,9745,7512
+,2896,1975,335,7660,12653,10911,231
-,8574,9048,5280,9096,7612,10640,9896
+,6732,572,11441,4232,11710,1492,5958
+,10688,11482,10193,11782,3269,9069,5626
-,3102,12327,9766,6792,8188,4241,1217
+,4774,375,5084,2610,7861,9234,2223
+,4054,8681,9285,10251,2272,12690,7967
-,12788,1917,10264,12088,2943,3137,6112
+,10012,10872,6487,9513,11778,4059,6964
+,434,9096,8078,3950,6283,11023,10563
-,2136,9568,1001,11119,9243,4181,2894
+,12903,815,8845,1029,1300,11364,7388
+,3182,3091,78,10135,6579,12156,2424
-,2918,3318,5067,4789,12875,4853,1230
+,8561,4220,6906,6563,1633,5398,5670
+,12841,11122,6919,7679,9550,6932,4498
-,3140,5462,11981,8308,216,6654,996
+,5474,11492,12532,9339,12562,4472,11750
+,10817,1617,9435,1363,3339,8534,12615
-,3802,10468,9722,10563,3817,2949,12402
+,8448,6531,12700,1178,284,1404,5756
+,9623,11305,5741,4723,8893,6997,11049
-,7660,43,4084,9439,1293,4003,8955
+,10707,972,472,11709,10023,11297,4645
+,578,2424,2720,12440,3149,4984,12022
-,6203,12225,10452,10365,10182,3271,4045
+,1221,7856,6273,11449,6748,2792,7669
+,4003,5298,3545,4675,3248,3989,10945
-,3547,7357,11229,12066,4090,945,11829
+,8495,11311,12558,6631,10993,6366,12544
+,12795,8059,3965,9042,6728,8570,642
-,5973,6552,9545,8898,10452,6179,6217
+,11336,10610,10530,1438,8807,11252,10322
+,3964,5950,8083,7409,1411,8205,12761
-,7811,2879,3718,3946,12044,9482,698
+,624,5629,4285,1729,7667,2716,2627
+,2930,12495,6910,2325,498,12451,12898
-,10231,8159,4588,8842,10757,6688,12735
+,12906,8322,491,11934,6076,5288,7199
+,12471,8502,8298,12042,12044,12215,12724
-,10155,5413,12441,11743,357,5766,8459
+,4746,2491,1559,408,11134,10180,12615
+,11957,11720,9115,371,10020,7194,9292
-,944,7137,7888,9588,10007,8756,10848
+,4381,6815,12351,8661,9760,7816,3217
+,9103,5238,1867,336,3107,1486,2955
-,609,9353,850,9756,5764,7475,11087
+,12876,6218,7599,11649,12412,10371,12495
+,7769,11189,8917,4162,9754,6569,1558
-,6785,2613,489,7937,5880,9521,8077
+,4903,4327,8292,10496,7957,11449,4439
+,7862,409,1363,9138,550,549,7610
-,3609,2236,5271,10538,11550,9696,10263
+,9621,8819,9828,12306,3539,4212,1097
+,4573,5654,1758,12904,10719,6263,10499
-,4687,2397,1459,3622,7056,6499,5302
+,3950,10811,9977,6809,11486,4769,11408
+,1830,1097,12881,3483,3592,5543,4050
-,3515,4445,11193,9449,6598,6659,7023
+,12794,12398,8318,4469,7277,2193,4264
+,9756,8107,6340,11150,7094,10919,8297
-,1242,7408,1247,2812,2608,4703,11399
+,12968,188,12733,6406,457,11989,4155
+,8576,11567,5295,1349,3772,8022,472
-,10734,11868,4790,4743,10863,5863,12537
+,6030,9088,11838,6005,5830,10175,5946
+,10692,11401,12381,2778,4547,5493,6074
-,5138,6188,10948,4857,3496,4586,2569
+,5609,8678,3690,7148,3345,4573,12325
+,10229,9727,8549,11622,10819,655,12694
-,8561,4220,6906,6563,1633,5398,5670
+,10458,10968,4345,11170,9244,12017,7593
+,12686,11487,4129,318,9280,9345,8603
-,5306,8408,5732,8990,10643,10457,12189
+,4286,2495,9691,7013,2572,7639,4065
+,35,12887,6809,10736,9009,7026,11567
-,4527,4956,11315,9095,10325,8688,12041
+,11293,12828,10132,10232,8120,12310,11005
+,10771,10451,11474,11143,6938,5462,12260
-,2491,12840,11666,8551,9686,2325,8219
+,1843,3895,11302,9453,3502,1059,10693
+,11443,8225,5209,2924,4164,11380,37
-,9301,916,5882,2096,46,45,9454
+,4941,1867,9627,9622,8950,6626,1460
+,5620,4629,1229,4157,1310,5724,11375
-,5184,8314,4999,9587,4435,2256,5043
+,11690,7461,11176,4769,12784,8694,3732
+,8860,12240,6495,10002,4878,10418,4213
-,5399,1829,1109,9952,6636,11522,10328
+,8950,10878,7642,7176,9676,5464,12312
+,1080,12340,11788,1710,5707,9748,191
-,10779,9626,12206,9169,518,12736,4815
+,4476,2825,46,11652,6121,8788,2691
+,812,8315,4408,8411,8636,1875,6910
-,374,5268,10801,4593,3093,5983,405
+,11460,954,3099,2017,11191,3685,10896
+,7145,9964,291,6149,7932,6707,9680
-,6844,8830,10952,8390,11824,6328,364
+,6939,5710,5945,9030,8798,2902,1893
+,7130,3665,4404,9667,3335,8002,5921
-,7151,12283,5271,862,8165,3662,5033
+,10527,9021,5571,12481,2454,2022,5704
+,7223,8511,1786,10175,5835,1332,7853
-,1663,9348,3565,620,1357,4064,7490
+,2887,9104,6587,11833,7409,1026,906
+,10509,11354,6128,8925,968,5509,5912
-,8236,1152,4229,5701,4817,4052,2757
+,4348,8133,785,677,11430,7229,646
+,2472,10500,6021,2398,12420,9807,8768
-,9299,5737,9166,12270,4292,2097,5697
+,5816,3290,548,7259,8633,1605,10523
+,10740,1498,10073,1573,7656,1985,12641
-,3443,3520,6252,6112,4855,1866,6228
+,10726,8483,6212,1427,8968,3879,3940
+,10119,6479,4891,2872,1491,10916,3386
-,3317,11285,6324,4651,8323,9263,1415
+,11127,9906,9662,4806,2489,9677,10705
+,4422,7965,6593,9582,2004,11780,6627
-,1300,9382,9717,8452,5804,10671,12980
+,226,11633,11945,7819,7387,12562,5046
+,2530,9673,5967,4858,880,7030,10593
-,6930,10172,5194,7279,449,6958,9499
+,3758,2043,9934,6129,4392,11253,3276
+,8967,2735,8223,8277,10842,9420,3361
-,2447,7042,3731,4115,7581,12396,9736
+,6373,11133,2630,3470,846,10919,2240
+,8701,5589,5859,11032,11498,3874,8597
-,12471,8502,8298,12042,12044,12215,12724
+,5099,2417,12984,2357,4873,5206,8431
+,6680,11031,5781,8368,12838,5637,4008
-,3285,7527,10092,7047,4345,2205,3222
+,1570,7838,8672,4043,10099,2533,4379
+,6123,8736,4416,5779,10416,2435,6828
-,10951,12586,1149,1228,6674,2854,5443
+,1260,9760,3042,3557,3399,6460,927
+,1565,7988,9577,8918,9492,2589,4841
-,5675,2564,8815,7174,12947,2663,2997
+,3648,11325,12161,3015,4245,7777,7043
+,6605,6022,1142,12285,11296,3238,9656
-,8620,4714,12624,5138,3556,9051,4494
+,234,11855,7679,7976,11185,5627,4135
+,3128,11584,9170,548,9324,481,3615
-,1381,8193,10898,8432,4550,7605,7703
+,5838,8519,3714,11291,691,6864,4206
+,6340,9177,12668,9532,7189,3077,4669
-,4774,375,5084,2610,7861,9234,2223
+,7646,12411,6585,11625,12174,10170,2553
+,12718,7859,1546,10486,8672,12324,11957
-,4573,5654,1758,12904,10719,6263,10499
+,7733,7531,5685,1739,1225,2393,6103
+,446,5592,990,937,8949,8508,5507
-,4746,2491,1559,408,11134,10180,12615
+,11509,3904,10757,4984,7337,8418,6730
+,5956,8756,8562,8332,12771,10117,2005
-,12737,6790,9064,2650,8410,1266,5932
+,6733,11965,9991,9536,2695,8518,9547
+,6890,7748,2059,9545,8413,9037,879
-,10771,10451,11474,11143,6938,5462,12260
+,8869,149,6256,5801,9173,5008,5120
+,5333,11260,3188,7126,10770,9458,4731
-,8205,8433,10893,12066,10831,7711,2704
+,6031,8523,7861,8577,1189,1785,1242
+,8434,749,3498,5929,4800,3808,4734
-,3647,9905,12198,865,2060,8877,7044
+,4517,6787,7388,7194,634,6063,8763
+,73,5665,12819,10486,11706,6822,6143
-,226,11633,11945,7819,7387,12562,5046
+,12398,509,7610,3838,5313,1883,7392
+,7383,5019,12096,6158,5013,7494,9645
-,8306,11228,11315,10792,10147,5980,10421
+,3363,10705,1465,10717,4100,12276,10533
+,3168,2996,3142,7882,2568,12318,11156
-,548,11666,7866,4333,2800,407,11375
+,3500,206,3428,2876,11909,6755,5273
+,7674,7983,11401,7099,9671,345,10398
-,8104,1640,11921,2602,1657,11040,7044
+,909,5626,12768,10613,12830,12007,8117
+,6690,12908,6028,347,7470,8407,4263
-,6988,5116,4898,8526,3097,8159,9289
+,2693,474,6541,2067,9178,11311,1344
+,222,2687,2919,11538,5176,10371,12850
-,6673,4620,3586,2459,9964,9863,150
+,10324,10406,6619,1018,1911,12624,4485
+,3051,2160,7287,14,8849,1606,4783
-,9884,5794,6530,5017,4849,10275,11135
+,5875,8859,7819,5849,12531,10856,3926
+,4460,4869,10106,1381,7285,2409,1325
-,5276,9653,12640,4594,11371,9074,2103
+,5952,8518,3609,1288,6266,11299,977
+,9351,4194,1393,11582,704,8140,5554
-,12799,3298,11454,11301,11911,4823,12469
+,12675,3812,8316,390,7382,12605,6271
+,4247,167,65,12320,11367,5014,2973
-,8696,6345,17,12272,12578,9848,9529
+,8242,1694,9668,5388,12891,381,11804
+,7245,2367,2689,2860,4292,6704,2390
-,3523,6449,588,5782,5638,12691,8489
+,11317,7845,6925,12670,2257,5819,4787
+,8270,10801,8915,12091,924,5512,7357
-,11574,4796,12094,5573,10931,9313,6768
+,345,7557,1846,1970,7191,12251,5376
+,1476,4016,3632,3801,12053,2545,3244
-,416,11988,2624,9050,569,6074,2775
+,6223,11880,12226,6502,5418,8571,155
+,3101,402,2561,8335,7840,4101,524
-,10817,1617,9435,1363,3339,8534,12615
+,8686,12379,5086,10222,12600,5102,308
+,7645,7358,1944,5854,1955,11990,8503
-,35,12887,6809,10736,9009,7026,11567
+,10405,3943,3274,3719,7520,9230,3047
+,1288,1363,781,6121,1509,10061,9582
-,7130,3665,4404,9667,3335,8002,5921
+,7761,3184,9675,278,414,12773,646
+,477,12049,4285,12449,7678,11876,247
-,6547,7480,5179,12520,9455,12852,2177
+,5372,10501,4643,2698,6234,6593,581
+,1640,9251,4905,10434,7708,1584,1972
-,11509,3904,10757,4984,7337,8418,6730
+,8157,942,12461,4180,12777,63,8561
+,7790,2074,6269,2550,10579,3100,8011
-,434,9096,8078,3950,6283,11023,10563
+,10242,9585,8979,2578,7259,9395,8599
+,6095,10254,7317,10536,5916,8285,9682
-,1405,12449,10479,3981,8544,9058,3401
+,4601,5124,3547,8156,1695,6533,5856
+,522,10431,7886,10168,9954,9451,10285
-,1570,7838,8672,4043,10099,2533,4379
+,1113,3005,5285,2532,2727,3928,7552
+,3761,12297,10884,3573,179,11587,12702
-,477,12049,4285,12449,7678,11876,247
+,7344,12043,5872,9762,4956,10621,3937
+,424,5398,10991,3231,8467,11199,5684
-,9296,12432,10848,174,6832,4203,8090
+,12717,6868,10602,7561,9306,12674,274
+,10544,5785,6377,2646,8543,9784,3505
-,2010,5099,1149,4838,5707,6232,12318
+,12632,5938,1037,7489,12706,2682,7389
+,4270,4516,11802,6282,7624,1026,2219
-,11409,1298,11604,8767,746,7501,1161
+,12455,2861,10425,9481,8649,5861,6134
+,6866,10193,1115,6165,5828,12062,2874
-,3051,2160,7287,14,8849,1606,4783
+,7465,40,8007,5556,9885,7759,3525
+,778,4566,10666,1540,12528,2746,1648
-,2675,10485,3378,4204,2186,9421,4465
+,10272,2387,3520,5152,2751,943,3510
+,3904,10607,6282,5889,8248,4453,3516
-,3730,1954,7166,9075,12063,6286,2602
+,87,9992,12686,2800,4076,12173,6282
+,3258,932,4368,10804,7681,5143,7943
-,1565,7988,9577,8918,9492,2589,4841
+,5180,6240,8506,3915,11948,3850,2626
+,4870,11760,6986,8146,9471,10349,12524
-,8569,1781,3845,6181,10035,5267,573
+,12879,8748,5401,9989,5111,2947,8669
+,7050,6917,11652,1140,965,11103,4751
-,2930,12495,6910,2325,498,12451,12898
+,9386,165,11728,3513,28,5047,677
+,12068,3603,1728,9305,1283,10993,7937
-,5096,8143,10989,3970,11730,4492,7657
+,7763,2197,12402,7724,6545,10954,2217
+,4216,3403,3212,11484,4427,2360,6880
-,222,2687,2919,11538,5176,10371,12850
