OP,A1,A2,A3,A4,A5,A6,A7
+,7256,11023,951,4098,1674,11018,5010
+,3565,9034,6758,10402,12093,11264,8370
+,7161,4349,7986,10270,5520,12759,12980
+,741,5899,9661,3064,9135,8482,1891
+,4045,6872,10233,3733,508,4836,7329
+,10760,1013,8347,5287,3442,6731,8882
+,10848,1492,12827,1757,4622,5496,11419
+,3312,2862,9468,4756,11960,254,3058
+,10681,10595,3533,1707,865,4898,12704
-,9989,12563,12019,4762,9696,6691,6597
+,11845,271,1425,769,6260,5472,12275
+,2270,12273,427,6770,4457,1835,1066
+,8220,1225,1925,7625,11404,5514,7619
+,410,649,10118,10122,2437,10954,6022
+,1915,10010,3922,10105,4383,6226,681
+,3867,3416,11860,3842,7058,3128,1167
+,9435,10956,6287,5567,2018,10304,6003
+,12307,9943,7899,6603,12310,10754,5042
+,4945,6827,1354,736,7067,9446,1956
+,10517,752,7894,6470,5315,3428,1974
+,6443,12775,3954,5758,10953,8909,11532
+,4277,9801,6392,3981,3538,7697,3200
+,5347,9609,11574,9604,1729,9462,6926
-,12762,9148,9023,11014,1416,6807,832
+,11072,6231,10875,3778,10629,12918,2241
+,9232,3620,10448,8026,10574,1978,6556
+,5235,10568,4343,9052,5473,9098,9522
+,12183,6148,4031,709,9963,4432,2794
+,10604,3390,11952,4797,782,1091,7383
+,12607,988,5804,1349,1258,11040,11592
+,10392,12131,10130,9548,9993,10191,815
+,10415,1333,3164,5686,1724,10306,7489
+,10707,2685,8739,6800,2258,1598,1562
+,5706,7395,8990,4850,11097,1989,9006
+,2786,3022,3872,11603,1487,6545,6947
+,12658,9590,4833,10662,12531,10715,11994
+,4941,10805,11810,12816,5911,7813,1213
-,7859,1280,10337,5839,7717,2798,6318
+,12809,6054,2248,4397,1852,10542,11574
+,1299,5887,6079,2956,12836,7428,7507
+,3966,5058,4373,5979,3781,12291,5598
+,3320,11499,1988,361,6235,7077,8670
+,7545,1586,1439,652,3690,4822,3939
+,1073,2416,4728,6042,7989,12148,9505
+,8350,5973,1291,87,5364,3094,7968
+,11271,50,9620,3278,6692,4523,11604
+,3116,6564,6231,9193,7216,7086,1859
+,8760,6806,2925,754,8858,3605,1580
+,2088,4160,10382,6987,7722,2493,5896
+,11379,12595,11138,7996,10764,1461,4930
+,3509,3546,1550,1374,3932,3300,3893
-,3197,12179,9493,2158,392,2147,552
+,6198,1985,6843,792,12074,4823,158
+,6179,11393,10676,9018,2060,10921,8379
+,8764,11288,12464,12768,2523,1666,6716
+,749,3627,10130,4893,9272,9197,6258
+,9358,511,5804,9485,10842,101,11872
+,11772,1443,9967,11446,1882,5726,6875
+,9166,6053,10504,4318,9104,9693,3810
+,1553,3815,11388,189,2791,3713,5984
+,2289,8755,1930,8519,1812,2602,12724
+,11222,2212,7494,11269,7601,5858,4409
+,6660,8141,5285,8142,1049,12454,9272
+,10969,7513,4006,1013,12005,1814,1864
+,6028,7856,1777,8725,11653,7323,1860
-,578,11619,10565,5800,9348,4521,5061
+,10462,12903,8636,472,8903,10131,12348
+,2462,7432,2182,3421,3725,4584,6829
+,5328,7241,5366,8365,2254,7682,157
+,1856,6057,445,1288,10780,6765,2745
+,12931,16,10769,4984,9117,8585,9123
+,10698,4235,4496,12622,189,3658,654
+,3637,11037,3988,1006,8286,6014,11552
+,3999,5929,923,7635,9976,12498,11879
+,12370,4155,7721,148,358,9583,5300
+,5881,3780,766,1320,602,6742,986
+,948,10755,10223,9186,229,601,5792
+,1726,12855,8289,10268,12821,1579,5722
+,3635,9047,12897,5559,307,8912,1386
-,6616,3232,2706,3692,1784,3184,2550
+,2337,1461,8241,395,3584,11721,294
+,10859,472,1975,10343,11005,11294,1282
+,9809,2712,521,8722,2593,7327,826
+,4741,12985,4939,6221,9887,3556,5710
+,5536,1600,6551,9098,331,12598,1170
+,8645,10375,6659,1586,12483,208,6612
+,9705,11463,9343,5583,2183,9956,1066
+,7250,12463,6860,1875,10854,7767,1669
+,395,7930,9845,3862,782,2615,4828
+,4539,6912,8431,11355,10523,4818,6289
+,7643,11232,357,5340,11728,11376,7070
+,1256,8115,2067,10626,5511,2606,10467
+,9224,734,12004,11175,8001,2146,6108
-,1553,3815,11388,189,2791,3713,5984
+,9268,6505,10362,5213,1281,7420,11732
+,102,8226,4044,449,9236,8279,12199
+,9697,4620,5243,2589,203,6208,12675
+,6381,827,8337,3661,6655,2361,12950
+,4587,10285,3501,5548,436,10844,8375
+,839,304,5635,9405,7416,3035,11469
+,7454,3765,7952,7250,10897,7623,7452
+,9535,2467,10115,2211,1732,11828,10208
+,7626,8407,7457,2251,11487,6584,4993
+,10653,2580,8380,8099,9675,9671,3898
+,8174,4315,10803,11522,12857,73,10101
+,5448,2418,5515,9210,11437,4072,10039
+,3845,5024,10304,5863,5822,6064,9048
-,11982,7598,2161,8058,1659,2847,5763
+,6574,11158,4366,1053,3285,7245,1782
+,1515,1697,11154,11716,7323,6551,8633
+,6740,11458,6640,6232,11055,8268,8953
+,12681,4284,9073,4868,7434,10125,4505
+,12080,5261,5684,3034,2573,4540,8165
+,7383,8789,5877,9741,6911,7728,12466
+,11892,11406,999,8630,7877,6825,1788
+,7864,2989,10810,1867,5026,6062,8929
+,8780,11353,8289,12449,12665,10953,9572
+,1718,2271,6586,9505,3616,1409,8453
+,8971,12236,950,8063,12050,8819,230
+,12188,5701,4706,5791,9951,2108,5113
+,11230,11892,767,7964,5799,7272,8061
-,10372,3799,3802,1,947,5319,7155
+,5244,7613,9216,10016,12820,11196,5387
+,11935,3574,3085,9386,4577,6248,5772
+,4356,5580,9096,799,3419,4528,1464
+,950,11902,2978,9329,3611,4404,7565
+,9176,5095,12568,10419,12923,9790,3099
+,795,2942,9889,10209,4871,11486,12513
+,4161,11952,8049,6308,3955,9397,5199
+,3266,10629,5950,10529,7350,3871,7439
+,434,6766,8236,10396,12633,1284,1953
+,11502,4284,4327,5910,1767,7664,5669
+,1327,2695,9037,348,1343,1047,9121
+,7546,4001,3113,917,6185,9839,2602
+,1561,3805,12753,7022,8914,12432,8375
-,2034,9944,4415,3555,510,12312,5814
+,9067,6348,12070,10671,6980,6974,5602
+,11661,12575,10456,6546,3406,10922,11507
+,5155,12447,8515,11607,2375,3044,12197
+,2186,12576,4793,1230,5973,9740,12644
+,7915,5914,6813,5432,12488,5106,2148
+,12468,3769,11315,425,11705,1191,966
+,2227,10673,6961,12301,12135,7696,3820
+,2378,10620,10336,2856,8896,8448,7308
+,3598,7376,2275,1437,7970,5389,9910
+,1254,2603,3309,12796,9626,6261,518
+,2061,9397,3846,6360,7959,4139,5735
+,855,7708,12702,7691,11750,2420,10626
+,7499,8164,4118,3747,10856,1900,12288
-,7174,10368,12351,4385,2860,12041,10593
+,6276,5186,3197,9702,5317,2945,331
+,5437,1241,11764,5391,4713,2139,101
+,8336,12507,1537,12282,763,4818,7672
+,12652,4498,7400,3055,809,417,7972
+,8924,6401,7814,4198,12340,7432,9695
+,316,12608,1691,11916,9093,1648,7885
+,360,3236,7746,2096,9169,4546,330
+,10808,9914,3146,1233,10502,12069,3235
+,1074,12197,10626,7181,4319,5294,3804
+,4397,9820,986,9935,12772,11564,9876
+,1420,8231,4692,11241,7181,8121,11540
+,5353,8650,943,11698,8319,2347,7081
+,10348,8671,10082,3846,5432,2623,11805
-,4863,5826,3312,4034,10310,6960,12640
+,1261,10014,12314,6521,11850,855,6090
+,9837,1068,4880,9260,4264,6025,11070
+,11564,9274,2769,12292,875,4349,908
+,9721,11451,12583,7750,4478,6608,4193
+,4656,3402,9240,11566,6076,5426,122
+,12247,3791,9814,9980,5252,9517,8207
+,2587,12711,1009,1860,2706,431,1893
+,7992,10930,6688,3994,12278,2390,1879
+,4792,7664,9619,11544,9446,10734,8926
+,5114,1948,2772,5181,7763,12714,372
+,4513,1823,6870,5306,1529,10557,2400
+,4426,6075,8706,8758,6656,3885,5477
+,12316,12646,3033,3056,8984,1995,1207
-,1327,2695,9037,348,1343,1047,9121
+,5072,10784,4691,10196,9823,12739,8489
+,2734,2937,601,6115,2834,2916,2043
+,653,11380,8784,6648,3168,4640,1208
+,10842,6788,8181,1229,12264,7872,11608
+,2299,405,11028,739,798,1159,8514
+,4097,3404,11720,3333,8115,2881,10759
+,2453,3580,3368,8211,8637,9634,6932
+,1535,9224,1226,2334,12131,10731,393
+,3191,3854,1081,2057,5799,7899,8872
+,5457,3429,2191,4998,3728,11717,10463
+,3115,9737,7465,4171,1216,2451,8198
+,863,1590,8640,8242,1655,8274,9805
+,5062,631,222,3887,11355,10314,11531
-,4812,5498,1504,280,9983,9445,8673
+,4342,4597,7946,11504,82,7167,11168
+,12745,5419,7818,5558,8890,11082,11423
+,6672,7454,1105,12144,12143,5695,706
+,6525,7270,10719,3639,2835,12904,7913
+,4833,11313,4,3413,1561,9833,5374
+,9929,3105,7839,2064,8234,4400,1981
+,12275,93,10546,4980,10559,2234,9245
+,8605,12557,7889,9253,12783,5071,12983
+,11831,8946,12067,6204,8397,5248,12691
+,9942,7815,905,2448,8650,4883,4211
+,12563,11321,5532,2314,10586,3026,2953
+,7671,240,7424,12200,9911,120,12944
+,12597,3157,2194,12907,12346,4366,3783
-,1515,1697,11154,11716,7323,6551,8633
+,6277,11652,10000,2247,3894,1245,10316
+,8101,2417,12244,9347,8241,564,4293
+,8900,11220,3416,10985,3287,4043,644
+,12431,2520,3826,9133,7100,9503,6495
+,12582,4434,9019,2012,5220,3834,5333
+,2486,809,2775,1616,7340,4873,7424
+,1447,12297,6723,1349,4281,6779,2644
+,8114,10594,5870,6103,1486,12745,12774
+,2402,6310,12247,11178,1534,4377,720
+,2849,9063,5891,6740,8856,7732,11421
+,7762,12490,8408,1752,10610,7967,4738
+,9394,1718,1487,743,12247,9032,2981
+,10479,7878,5453,1785,9245,7271,9262
-,8359,766,12173,319,9223,12431,8854
+,9985,4026,4115,9593,5427,7285,3811
+,1808,9664,3056,12058,6363,5355,3864
+,4737,4874,8485,3178,6784,292,4340
+,1153,10961,12175,8404,5843,9737,9720
+,9294,4963,9312,10269,59,12004,8566
+,2909,9168,8809,8970,2744,9677,7685
+,12123,12137,10207,8841,5748,790,10972
+,3562,9867,5666,5778,11805,4925,1004
+,1877,8564,4069,7651,8416,577,10909
+,12962,7206,11070,8827,2594,7497,10315
+,5168,7958,5823,4283,3376,11265,2097
+,3348,4743,10773,11016,3015,2535,127
+,10531,8457,7019,4014,4677,9741,4837
-,5536,1600,6551,9098,331,12598,1170
+,1796,10223,644,3042,3712,7213,1186
+,2824,12771,3166,10359,10125,8432,1512
+,866,104,5348,4185,10731,6604,1218
+,11997,6906,8862,7758,9390,3058,2728
+,10033,12495,6907,69,3015,4357,5649
+,2470,4329,6389,8638,1372,9912,7634
+,8689,11496,6980,3352,9743,4900,12407
+,2545,10487,3529,4665,11719,10744,3159
+,9941,12400,1478,9610,4652,5731,8262
+,2550,1899,11834,9270,1603,4818,1891
+,5952,7292,1965,7209,5841,10352,12312
+,5944,455,391,1463,1867,2101,3997
+,5522,5230,10405,8646,2517,9043,1929
-,10594,7944,6939,4319,5838,1243,6485
+,7703,10556,3814,1824,12019,8457,4416
+,6914,7250,10916,1194,4785,10828,510
+,7115,11569,4484,1623,10313,9353,6253
+,12334,11352,702,12382,994,3012,8606
+,1935,10545,12395,2903,882,732,5011
+,3230,12882,6978,9469,8430,4463,687
+,6172,7721,6490,2761,1055,6644,7677
+,1752,10033,12675,3646,11149,1320,3540
+,4056,7567,6184,5741,1030,6051,9381
+,9990,11156,4194,1820,6846,5065,12744
+,2514,6568,2342,1532,196,11850,348
+,12993,1696,5303,9655,11271,5345,783
+,149,11256,12422,5499,4984,4195,7038
-,4576,8767,4775,1655,10375,1448,9218
+,8213,108,2600,475,6794,259,7700
+,3170,9525,9169,1021,5158,11998,12793
+,6098,10790,9741,649,6770,60,9291
+,12043,9813,1056,3162,12575,1745,7814
+,1525,6309,12902,3760,6286,5903,10555
+,7432,2046,11775,2344,1078,10570,10266
+,2491,2460,9779,7866,4737,1834,10635
+,10269,12897,10747,10048,381,4967,11976
+,736,11811,12814,5240,7718,2234,12617
+,9833,5565,1894,6414,389,4167,8645
+,5060,9512,1091,5801,10404,12177,12352
+,5219,7946,11848,12637,2771,10825,1547
+,3207,9547,11952,5484,5693,7783,3036
-,9294,4963,9312,10269,59,12004,8566
+,1348,10755,8419,4901,222,4038,11057
+,11452,10562,9937,5361,8904,3743,9735
+,8301,423,9758,1919,2635,9293,467
+,12365,10726,6758,710,9499,841,10817
+,11821,10736,4589,1798,5377,9949,3148
+,7314,7882,12809,9587,9943,1208,2305
+,6720,5827,3981,4399,3855,10100,7296
+,5546,3316,6419,6529,5073,9537,5016
+,4586,3036,2110,782,4056,5649,11375
+,9801,1062,4582,5104,338,4692,12786
+,5292,6282,11870,6358,11637,2882,4532
+,8657,6858,2031,7991,3714,6983,10843
+,3406,1138,10116,9423,7230,5521,321
-,11749,3294,9829,4507,2340,10525,5955
+,8722,9650,4239,6230,11732,8422,11587
+,11741,7348,3515,7150,3311,10034,1189
+,969,4061,6382,761,10896,7193,2178
+,3412,6810,11090,1353,11019,8374,520
+,785,10388,5157,4559,1258,8458,10522
+,8630,251,6761,11174,12697,7913,5865
+,10128,2509,72,2617,6777,1767,1717
+,5845,10173,9505,10281,1479,3546,2
+,4042,4055,4718,12985,2468,9197,1540
+,244,3111,2775,1035,8623,7740,10999
+,9103,12908,6467,11364,7209,7416,2238
+,10243,11909,7558,9259,12739,2296,10555
+,2558,8778,630,11019,11284,10873,9355
-,5320,10842,545,7207,6973,10903,5719
+,11834,4546,10670,74,2304,8204,1687
+,9424,349,4840,12007,8789,8708,4693
+,9168,5977,5761,6946,8115,9079,4159
+,4666,500,6911,12839,11981,2442,3015
+,4411,7497,6373,6094,1977,6256,3856
+,6542,12351,11531,8885,10820,12840,5204
+,4892,9058,2286,6294,11344,8933,9182
+,2280,12573,6210,5920,10078,5226,6550
+,10709,2415,5629,2494,10730,4489,6069
+,10332,2641,3902,12085,2949,12202,11719
+,778,4130,610,5249,8472,4217,9218
+,4537,12365,946,7734,1340,10571,12213
+,7210,7702,6104,10208,10479,8683,4287
-,10843,2026,7605,438,4311,8832,5883
+,2609,12972,5321,11991,2110,2531,1735
+,7770,7066,2812,7797,7171,2308,4329
+,5452,9048,3274,10598,10468,1751,10062
+,10231,7223,11329,11592,8044,12049,1627
+,11896,12525,11644,9703,12573,6774,3334
+,4184,10952,12075,11464,3281,4657,2451
+,12921,5770,8884,12538,2025,6679,12434
+,12969,10368,6309,8793,4044,12340,4904
+,10307,2536,578,9294,8790,11485,8240
+,12611,11385,1250,5329,3139,12909,6357
+,5841,12953,9540,10478,7735,7757,11844
+,5012,12071,1246,6852,12198,6806,9484
+,6385,2409,10069,4931,6857,3305,7537
-,1910,4197,4884,12563,6716,9576,10843
+,9395,12826,4792,11805,5918,815,6311
+,7149,10919,967,4590,11955,11953,12710
+,3629,11386,5478,12612,836,5208,7567
+,4696,2941,6240,8369,3464,2666,9304
+,3095,7528,10200,12402,1797,1091,8836
+,5289,6110,12438,1486,7180,7347,10330
+,9136,9831,10840,12889,4909,12474,9677
+,3446,1442,12433,12540,825,5310,5323
+,7363,1425,6819,7467,12076,12564,12757
+,12485,3448,1919,8796,5517,5582,9807
+,10104,8314,8758,9465,5346,11676,12778
+,8128,12641,1846,10987,11185,7622,971
+,9214,7616,1833,3177,595,7287,4612
-,11173,8037,7582,12678,3444,689,11266
+,5498,3860,922,3035,10883,10269,9380
+,7660,9991,12909,2580,8045,9896,2003
+,6930,10297,12329,1336,12145,11603,12951
+,10831,3644,11916,10893,1938,5749,2953
+,12876,8252,1246,3763,12022,9780,678
+,11655,10526,8991,1341,3979,12968,7610
+,9585,8837,10000,9468,9079,12708,12611
+,1036,5026,11625,7671,10098,3177,10897
+,12802,8914,10700,12766,5120,9063,7676
+,9212,9132,2010,11618,12402,10420,2101
+,2111,12905,5840,5535,796,9423,11972
+,8496,7678,6223,9057,3968,1673,8667
+,5854,8397,5282,5777,9157,5053,11866
-,8938,12710,9752,1185,5164,6677,9279
+,9205,11442,284,11070,7186,10897,9491
+,2661,3938,1292,1911,1050,1659,8390
+,11183,913,10552,11429,3340,5868,10935
+,11165,2164,47,12780,11135,4503,4570
+,7988,12287,3003,8565,12378,6116,2487
+,10216,5090,863,4280,4580,12560,12756
+,1059,8900,12000,3419,4141,5705,590
+,8291,9909,5722,4584,10296,7719,6798
+,9333,3301,8219,10780,8008,458,10313
+,2218,1877,5930,6406,3654,8055,9315
+,5551,3903,9801,9787,10228,9175,193
+,4262,2757,10945,7255,5514,10994,5677
+,10718,6061,9529,7033,6281,1803,8624
-,280,3777,2711,6870,12589,468,3786
+,10675,1823,4382,268,2384,3057,11523
+,4814,10490,3813,5960,5220,4999,6376
+,11632,1988,6846,7676,11416,1388,10762
+,11358,3579,10645,295,965,1829,6740
+,987,6564,9618,12594,3574,697,3808
+,12289,7265,3676,10521,11457,364,1382
+,9752,1406,7459,10299,1177,4767,4740
+,7171,10358,9661,6136,8155,6776,7249
+,3778,7869,4007,5741,6227,378,6887
+,11279,5686,10583,3451,392,8778,7949
+,2001,1837,12066,965,7532,4082,5302
+,11519,8646,7664,12134,7116,9805,12769
+,8140,7150,2239,10389,3483,1890,5216
-,3856,4265,12396,11951,11923,5080,6603
+,1136,8007,10169,10476,2489,1575,5972
+,6024,12579,7579,3418,12395,8602,9765
+,9670,11665,2955,63,12481,6301,8628
+,10097,4218,3864,4537,5925,556,5674
+,3140,12919,1646,10795,3262,4240,4167
+,3361,12385,7200,5392,5134,7960,5307
+,2752,6212,236,12282,4463,8600,12198
+,11402,6632,8471,6442,6405,7607,4345
+,8595,6774,9322,623,4006,9481,12894
+,6703,4067,6203,12741,5303,4098,9886
+,6591,1043,33,9592,11303,332,12869
+,9375,123,3909,2283,7299,1024,1938
+,6675,6358,6799,8689,11413,4326,10389
-,6028,7856,1777,8725,11653,7323,1860
+,5149,6961,12365,194,352,12576,3783
+,2475,10240,12308,12909,717,7072,1832
+,12865,8849,379,9182,7459,4633,2176
+,5499,4982,10596,8928,11692,4322,256
+,9068,7747,9856,4551,8884,2150,10820
+,10975,609,5881,511,3072,12455,7774
+,9045,9817,4872,9027,283,7395,2620
+,4472,8613,1032,1291,3476,7494,8343
+,6077,10061,2851,4730,10308,5698,5914
+,2638,11891,424,1200,7388,8988,11324
+,12782,11437,7473,11156,1899,7428,10197
+,6831,11989,8871,2655,8709,11105,1887
+,2257,3473,8696,340,11456,6878,9381
-,2374,8684,10861,119,2760,10403,10478
+,11636,7701,2997,9970,10791,4479,1719
+,12301,12775,12047,827,458,9698,12300
+,1399,9613,7836,6963,4925,81,2873
+,8703,11479,7683,590,11930,3654,12647
+,7577,5841,5347,9809,5514,8501,6121
+,7502,8341,7180,610,3070,2819,76
+,5837,158,4684,10870,12166,8508,3805
+,1619,10136,2831,8008,3950,6335,138
+,2066,6750,963,5551,753,9746,12365
+,9245,2284,5830,9540,3609,5563,9469
+,12330,7022,5028,2553,2350,4332,2068
+,8398,5493,7646,11419,5346,11757,6683
+,11658,98,5201,10291,3766,8374,12453
-,10529,1347,7494,2215,6250,6384,2254
+,11759,1981,10275,7615,8898,3590,8835
+,11591,4925,9257,6302,6842,3427,5932
+,8639,2649,6586,2643,6927,2874,980
+,12529,11236,3996,1321,7741,7588,12805
+,12845,3774,8030,11434,8258,10790,1391
+,10038,2372,12946,10406,2123,9481,11471
+,12477,1547,2133,582,1215,3453,8365
+,8206,12741,6815,9603,4959,9535,12199
+,5730,12266,3867,5231,3777,7412,2694
+,12157,1537,1893,189,9547,8263,11566
+,11533,6246,11857,9717,4171,10124,5710
+,10041,10891,3629,12075,2398,11382,2242
+,7202,2308,9632,916,9187,10429,5369
-,11307,4708,8507,6747,4109,4237,719
+,7435,5984,7533,5789,7691,5837,8024
+,9,10248,8012,8795,11234,2230,6283
+,5438,3412,10598,11164,7436,905,10459
+,7472,2028,4184,8954,11966,6523,7152
+,579,5104,7428,5902,12585,3383,1088
+,3265,4420,12699,47,7915,2618,326
+,6554,12256,5229,70,8213,4611,7368
+,8183,595,7586,2471,4632,9363,8511
+,4053,1438,11705,889,8929,6840,5952
+,2578,3404,4471,8783,11407,12104,771
+,1624,1957,5753,4886,2700,7490,6993
+,2458,4317,6879,29,12955,10423,4024
+,7998,9350,10218,3255,11736,9187,6235
-,7214,4161,5787,5294,2918,2877,5393
+,1066,8222,9082,8475,2276,8097,8481
+,9402,7771,9950,12513,5821,5370,1032
+,3897,640,2505,8610,3191,4504,1057
+,9024,8908,7925,6180,8029,5202,3712
+,1641,4300,9021,12416,4445,3378,10932
+,7865,10883,3078,6834,8123,2513,582
+,3087,8665,12139,4368,3880,11145,11167
+,8957,5231,7106,11275,3918,6612,9741
+,9630,8944,6502,1331,1489,11896,5766
+,9473,7691,524,11499,1424,6418,12042
+,4278,7712,10923,10926,5793,2681,262
+,12647,3801,1982,3962,9964,8406,1581
+,1338,6995,2298,10698,1387,2654,11900
-,5837,158,4684,10870,12166,8508,3805
+,8695,1968,10825,11635,9577,3390,1740
+,1654,10568,6813,6465,5292,9600,7901
+,144,2578,352,11184,8648,8063,8037
+,4239,6097,332,9669,4671,6080,10380
+,10536,7450,11977,8369,7186,5712,6875
+,954,5186,10524,6271,10417,11747,10120
+,5246,10930,3077,591,5888,12144,3253
+,2669,8106,11571,691,8134,10015,12731
+,8286,3519,1672,9060,3674,9102,12449
+,3029,1216,4097,9490,9394,166,10173
+,461,1339,9822,1033,8140,12520,12968
+,117,11155,5570,2650,11101,169,7735
+,11107,8795,3477,12011,5907,688,2508
-,12123,12137,10207,8841,5748,790,10972
+,3774,11723,4745,10797,11352,8556,4421
+,6235,11766,806,10213,2574,6892,8825
+,10755,12782,4854,730,4161,12132,8920
+,11809,10763,7800,7310,362,10668,6654
+,11095,635,12856,1596,391,553,11865
+,11375,9802,8113,9371,9033,1978,5530
+,640,2247,10106,8524,11932,9909,12662
+,6983,9129,4297,8278,12284,6394,3517
+,7085,5400,12421,11481,7204,9433,3139
+,9215,7064,6988,8231,5654,11558,2236
+,7272,10681,3558,8896,10251,5150,11230
+,279,8014,4262,2136,10183,3788,1613
+,3583,11726,4556,9798,6220,4951,4674
-,10848,1492,12827,1757,4622,5496,11419
+,11109,11786,5587,9307,2959,2748,5525
+,5338,10971,11399,12155,9802,5898,7983
+,3069,12120,12624,4074,10628,1007,6944
+,8451,9877,4553,12687,6523,11139,3076
+,80,12284,10199,6595,11171,6482,6824
+,9246,6942,8025,5326,9351,7099,1878
+,470,9485,5869,273,830,8844,2535
+,8820,4429,3418,6069,1190,29,5752
+,7690,10263,2006,7302,5648,12025,4716
+,2308,12907,3286,5611,11613,3262,4357
+,6739,5762,4698,10890,12269,5599,3350
+,2424,8838,10626,4037,9678,8291,2319
+,5441,632,8419,1111,1300,442,6797
-,7422,12713,939,10747,1870,2857,5274
+,6265,12901,11437,521,8009,8844,4091
+,3492,4381,9903,1920,10257,12883,438
+,12445,9845,6653,6474,5456,9148,12061
+,10692,3686,5361,1114,10342,5627,12404
+,4600,2208,8215,8989,1924,1121,3758
+,702,12870,2992,5619,5830,10642,11354
+,8565,5551,3595,1418,4969,12127,2129
+,1191,2203,10519,3387,331,721,5125
+,9481,3914,10376,7720,7232,982,3111
+,6321,5925,8032,5833,2014,7963,112
+,2510,5157,1981,5496,3263,9389,3517
+,8227,3668,4629,4571,139,5326,3234
+,2407,10533,11980,10726,5744,1049,4993
-,7384,3579,8329,10525,365,1329,556
+,8002,4653,10704,6071,203,1719,6172
+,4704,314,11736,354,11071,8366,1037
+,12807,8841,7546,12967,9200,4385,7898
+,6322,1827,12246,6388,8827,6355,8190
+,141,6830,12280,206,286,3957,3855
+,10909,11808,2435,11941,1910,5961,5726
+,4858,4705,2022,5545,1290,7526,11976
+,5960,8759,2874,5420,7819,4786,4004
+,4439,11460,3617,6710,2999,7272,8206
+,1590,12962,440,11158,3636,12156,12034
+,11161,5192,3266,4686,7069,9854,6007
+,8839,494,6403,2270,2422,4584,3165
+,8960,8113,4507,6550,5295,6416,5788
-,11801,6289,422,8298,3204,6191,12918
+,10736,10791,5278,10791,5413,7631,6812
+,6560,1614,4189,12604,3345,4401,5501
+,1557,1575,6797,789,6752,8770,5755
+,3360,1506,9912,5603,10640,10362,12929
+,12501,10809,330,11949,119,9208,12285
+,6891,5747,6915,7461,11160,5618,11857
+,7679,5256,3555,8357,7949,4194,5848
+,11462,4160,10492,3205,9850,5171,4839
+,10441,7370,10262,6735,6950,12110,1105
+,4828,1660,7035,6591,12598,9023,3783
+,9117,12475,3237,807,2246,11356,9918
+,11664,3206,12074,9175,3939,4252,10760
+,10507,3618,3963,10697,6709,12491,9026
-,11546,10364,8059,794,12926,5208,12879
+,10728,5203,4240,4256,12315,1398,7735
+,2611,281,2100,4363,1842,10062,9318
+,4016,4327,4639,6986,8654,10221,10875
+,2150,11086,6657,461,441,3823,12645
+,6798,328,10045,7589,4600,1590,3798
+,11650,11900,6996,12445,9053,624,2241
+,2955,1856,4637,7247,6182,4561,4906
