OP,A1,A2,A3,A4,A5,A6,A7
+,9635,9459,4845,3564,8768,5614,7748
+,6291,3934,7686,8960,7123,11581,5331
+,1508,6515,4475,7439,2799,1837,4874
-,11770,2271,6842,8331,3420,220,2263
+,7364,1579,9933,2424,12012,9356,2052
+,1533,11760,4011,12000,11933,9237,4962
+,313,4168,5538,7695,298,5044,6040
+,1728,12636,10012,10489,8563,2281,151
-,2283,7647,12607,4435,11403,10380,6012
+,5671,12491,8212,7178,748,3415,4731
+,4401,10865,6095,11096,3488,6568,11759
+,7526,5382,12307,6054,5055,3191,11916
+,4071,4383,3363,12402,7745,5591,8851
-,3346,7800,5312,6241,12564,5011,12039
+,3532,11102,3642,5439,7923,9186,5877
+,2996,3237,6434,11271,4461,6997,6802
+,3007,11206,365,8195,6821,399,12191
+,7251,11367,11214,12807,2090,8225,652
-,1177,2656,826,672,4488,6595,7273
+,7300,6720,7618,3226,4138,10740,7078
+,3134,2646,4103,4536,7174,6863,4561
+,637,3513,8552,9628,736,1436,4001
+,10654,10831,1225,9944,1237,7086,4489
-,12292,2036,11075,2239,3831,86,11711
+,2638,520,11291,5946,6239,10691,2058
+,4069,7074,5185,1949,1281,4217,10628
+,9113,8640,10859,10979,4523,696,1712
+,5661,12318,7664,2636,12657,5312,4001
-,12114,7372,5679,1451,2254,12699,9928
+,10388,7602,1193,5865,11596,9750,1012
+,4255,11070,8172,7785,6302,1531,3798
+,6816,12696,9939,11565,3037,8846,5817
+,8096,744,3900,11169,616,7009,6228
-,11205,3143,4596,4590,5442,5218,3223
+,4012,4829,4479,9215,4152,4638,2961
+,8404,11479,3611,5544,8969,7070,10102
+,9683,7642,5177,1557,4890,2561,8178
+,1852,989,5740,7783,1173,706,3377
-,3244,775,9047,12443,3094,5666,8478
+,11868,10288,8489,680,9741,1739,3006
+,1891,7671,117,3842,4297,5847,7611
+,9603,4308,966,6973,9234,9382,10257
+,9383,2585,9653,8185,7928,7513,3021
-,1881,6891,6764,9633,5807,5817,3701
+,12196,4748,12951,7409,6474,12979,1654
+,1018,10579,764,12308,370,8737,2478
+,2913,6047,8317,592,5867,7626,5486
+,10411,2318,1800,5351,134,2930,12655
-,1954,4082,6597,9733,6930,9685,6994
+,5077,6000,6144,7366,7660,4111,5448
+,282,7790,4092,12843,1956,7777,7355
+,6135,5754,9157,34,7793,11301,3398
+,10939,96,6699,9825,1521,10307,1025
-,10689,7562,5462,5130,10744,11186,6320
+,10573,1080,10223,1030,9279,7268,3492
+,4280,9954,1970,1409,7392,8729,3308
+,7461,6644,10493,3718,736,7065,517
+,3898,7784,4114,6489,8479,11401,9130
-,3613,4579,12404,5127,10639,4596,3413
+,7470,3439,3654,6257,8245,5530,9730
+,3885,53,4425,11600,1256,2823,11952
+,7624,6876,7828,4265,11938,5644,11049
+,11308,1859,10601,6717,11132,6252,10259
-,5077,6000,6144,7366,7660,4111,5448
+,5015,540,9493,1023,12334,2094,4207
+,5380,10526,3344,1317,2191,5838,8921
+,3651,3755,4873,3890,8056,1765,12149
+,9291,6948,9001,12009,6548,11944,2248
-,6193,3405,2807,10385,1507,9641,11411
+,1435,8647,8379,10758,2968,1521,9305
+,8988,5044,12557,7976,5202,4972,12072
+,3367,3430,943,6147,8214,9775,7227
+,12233,12353,11710,9118,5941,11268,6784
-,8145,10270,816,12646,7390,8488,1436
+,6186,9483,5061,5374,12471,11569,6477
+,8067,6375,956,11220,1408,5717,9663
+,2819,2244,6758,7601,8545,8998,1202
+,12137,11138,11990,225,10509,4324,6972
-,8025,5547,3540,5054,6746,6834,8586
+,5312,4740,12721,5787,2168,595,146
+,3501,2903,1229,7385,12184,11871,142
+,9836,11242,7198,9274,11983,4590,4353
+,9980,6668,12705,11055,7512,2291,1638
-,10388,7602,1193,5865,11596,9750,1012
+,5509,3097,6417,6390,5376,4534,2783
+,7217,10508,12115,11516,12425,10419,4035
+,5447,7708,1972,2345,7264,6651,4623
+,2336,9605,10835,3405,10569,8381,12292
-,2773,10257,5267,6110,688,4089,7884
+,2460,2165,6534,3768,6615,3770,1873
+,1255,7542,8129,10628,263,4006,7196
+,7891,10535,2787,8128,12393,257,2035
+,12830,12483,4582,4810,2735,878,1564
-,5509,3097,6417,6390,5376,4534,2783
+,10054,3287,5553,7529,6398,1590,4976
+,3412,6408,12628,5133,5383,6535,9218
+,9766,7365,12744,11104,6952,12924,4424
+,2491,390,11066,5858,12864,2587,7555
-,8722,10411,7076,2434,1414,4390,3013
+,10655,6612,4592,6258,12343,9481,9420
+,1400,5603,9253,3811,7227,5885,10821
+,12560,6751,6806,6529,509,8396,5265
+,9347,537,12998,9030,4450,8630,6717
-,2638,520,11291,5946,6239,10691,2058
+,9368,12741,3163,2131,11292,7919,4503
+,9956,315,12714,9135,9922,3392,4968
+,4379,1997,1777,11534,4918,5235,11745
+,12607,11772,9113,3377,1830,5170,3441
-,8771,4076,9025,10129,8639,15,4105
+,4072,4682,6408,10348,1284,1238,4593
+,6257,725,6139,4994,6707,9093,12102
+,10672,7069,12913,4036,7631,5320,8240
+,11518,1857,1447,11180,7155,947,9772
-,4855,4323,33,1248,11662,1087,7651
+,6656,11768,11240,6163,10782,7539,6149
+,10747,11783,2955,4342,5246,1675,11911
+,9091,12298,3023,9609,209,11959,8752
+,1721,6767,7502,4613,1142,8375,8484
-,213,4394,1183,11463,2976,12371,911
+,12792,5484,11892,5280,10445,4104,10626
+,10780,5633,11131,7605,2067,2969,2968
+,6444,4713,10086,107,11718,12747,6823
+,8760,11050,8593,8193,3100,3618,2221
-,11573,12891,9553,11481,851,12398,4255
+,8115,11934,785,8767,4677,155,3429
+,3266,615,6923,4042,9804,8428,10659
+,11001,6641,6717,11081,12611,9941,2039
+,5933,2003,10531,4648,3524,10075,12180
-,1891,7671,117,3842,4297,5847,7611
+,10436,11159,5821,4773,10801,11295,6962
+,5325,3811,11370,5198,11942,8237,6998
+,9992,3134,9649,548,7523,6237,11699
+,9465,6017,2994,1973,230,6707,1255
-,6706,4178,12857,1282,1147,2294,5133
+,11017,9606,4627,8251,8448,4529,3059
+,12813,10123,12663,5611,9706,2210,7369
+,2633,8912,12080,7347,443,8480,12857
+,5164,1752,5987,12029,6884,9860,12038
-,7315,4956,5682,12657,3938,4399,4157
+,5824,2407,11367,5035,8526,7158,705
+,2495,12406,441,3678,10406,8731,3158
+,11908,8110,1847,4034,11105,2272,7329
+,4541,576,7224,4976,8115,10322,8796
-,1897,11967,10343,12249,1909,12763,7766
+,2274,7951,8275,7396,2677,731,5390
+,7723,2111,12825,12663,11174,2160,116
+,2262,365,3093,2715,7104,116,10705
+,3873,1094,9487,11923,796,2767,4359
-,5602,11030,9253,10888,7172,5698,8991
+,5689,11673,9547,4264,3078,10312,450
+,4180,5926,7745,2115,10049,7869,10425
+,7085,9375,4568,10741,10549,12080,11034
+,12187,7848,6088,488,2044,5130,2824
-,437,7057,4851,1636,2691,3140,5108
+,5886,5920,11264,575,8882,9308,3725
+,11208,10209,6776,10235,4323,481,4575
+,9342,4100,9305,103,2689,4034,7716
+,9399,11200,5990,11362,111,8625,6249
-,2274,7951,8275,7396,2677,731,5390
+,12874,9467,975,4105,9939,3766,4322
+,10471,7214,3706,8843,10219,2100,10033
+,144,3158,2928,12684,12105,6371,2393
+,6087,5355,9891,4136,4339,5592,2325
-,8174,2334,2060,1466,11229,1376,327
+,12321,2164,4219,2470,4802,12748,1629
+,12796,8138,2524,6175,8949,8354,8154
+,8623,2198,5762,4148,12005,10899,11414
+,11568,10308,3369,3176,10195,4071,7151
-,4829,10172,1313,12803,5304,9518,6782
+,10794,2893,4135,10246,12525,11943,2122
+,12159,5977,2265,3858,5987,5238,10394
+,12682,5937,3301,4434,1839,7564,11145
+,7463,5111,9381,5392,6943,11874,5374
-,195,9403,16,2797,4602,8858,3507
+,11047,9764,1755,6205,5234,11486,2525
+,2226,8693,4406,339,8041,5907,5943
+,1053,11284,9926,9716,2317,1302,9279
+,5577,12138,8317,10693,11690,4949,6355
-,12143,2029,5330,6943,2928,12017,2672
+,10382,719,8738,8871,9436,5528,11070
+,10449,4425,12043,9992,4984,6032,3019
+,11502,6042,3091,5875,4639,11818,4604
+,11941,1845,3294,9792,1148,1766,1240
-,10607,7437,3923,2135,9427,855,4884
+,3286,3545,3388,10478,12926,8938,3512
+,9043,3583,3538,2519,11923,11583,20
+,8740,12537,8746,5201,6426,11499,5228
+,2185,11094,2112,11227,3338,12492,5758
-,4789,3171,2964,10636,9896,3192,3923
+,8104,12980,6217,6658,303,12415,8642
+,7232,4323,1155,7299,709,4640,1693
+,11370,8987,9749,10723,10851,4645,7100
+,6261,6185,8969,240,2235,12912,2288
-,7670,590,6807,7184,12854,4959,1391
+,4832,2203,773,5724,7129,10295,1484
+,4641,9587,1182,12991,12384,1330,12480
+,1841,3778,6137,10078,230,12714,7418
+,12068,10115,2942,3985,8690,7227,10493
-,6452,9331,10213,12686,5662,10241,500
+,5799,8792,12446,6913,9600,6655,6839
+,6972,2681,10376,10030,11404,778,2872
+,6489,10387,11984,12770,12476,2196,12446
+,5066,4494,12031,3929,5628,4867,1389
-,2216,2043,12995,2195,12972,5413,10048
+,4172,8033,1945,5141,8625,2994,3924
+,11883,11727,2440,8263,1090,12916,2467
+,5983,4239,12137,9553,4661,10522,1115
+,2013,7700,8705,10925,2509,9051,1627
-,4095,30,8622,404,1240,3926,6460
+,4204,2581,611,8483,8907,1276,10210
+,3158,5171,12816,84,3156,11800,1326
+,6401,1523,2703,12809,10716,36,5008
+,6957,2704,7192,1406,488,225,4608
-,5909,5624,3760,2662,8070,3282,8798
+,1395,10822,5487,4550,5325,10114,7069
+,7184,5057,1554,1521,623,11936,6419
+,10876,6078,1085,4872,9924,8467,7814
+,11108,1402,4056,11241,4433,6828,9534
-,6957,2704,7192,1406,488,225,4608
+,4272,3743,12865,11672,10822,7355,4865
+,9285,5915,11179,12650,10527,12436,1968
+,9098,11917,12536,9510,825,12007,5396
+,8770,6137,959,7585,3621,3136,2387
-,4564,1749,1794,6481,8907,10100,4481
+,790,8903,3551,8374,7454,4239,8642
+,159,10478,1492,1290,122,8452,2055
+,11217,2393,3240,4889,10001,10218,12849
+,10406,6499,8945,6396,5244,11135,10118
-,11469,4212,8158,10006,1416,6033,1600
+,2370,11458,3695,5173,12722,9327,7989
+,10356,609,3727,5791,728,11438,10564
+,1872,7490,12110,829,2325,9707,9985
+,1095,2812,2399,1728,3260,6985,7952
-,7951,1436,3990,7048,9809,7472,2998
+,1472,6814,10721,8801,4421,2989,9824
+,10161,8411,4367,7344,3221,7774,10942
+,12461,10999,10225,9928,9929,46,12461
+,4645,3712,9831,6811,5568,11727,12056
-,11908,8110,1847,4034,11105,2272,7329
+,401,4187,4196,1516,9619,2088,12753
+,5864,8634,6878,66,9580,6436,12528
+,5249,8093,8307,7394,11365,12622,10526
+,4217,3798,225,9912,9467,9069,9796
-,4071,4383,3363,12402,7745,5591,8851
+,2272,8574,2550,4226,12314,10756,2945
+,1211,3510,4636,1146,5956,7294,2778
+,1586,2490,7942,6906,3855,3625,10529
+,6858,10819,4145,1272,1637,5719,7265
-,9096,4654,10266,6669,5766,11618,12878
+,9588,923,4385,5710,2024,12608,9822
+,10691,10264,11247,3309,1208,269,10970
+,3780,6514,7685,4180,3473,9651,5780
+,5765,600,7189,10111,4258,6317,3232
-,4814,11189,4820,5305,7897,6050,5502
+,1745,10371,8712,10822,10355,246,6031
+,11987,8622,2066,62,1978,12069,1205
+,7001,10901,4141,7993,1203,2110,2536
+,5646,6094,2039,10270,5707,6700,8371
-,4811,527,10167,1959,1646,1509,11994
+,4953,11711,2708,7643,7347,7459,3438
+,10303,420,6177,697,3947,5574,3671
+,10003,12483,6033,7953,11598,5288,5264
+,9960,2426,387,7043,733,5939,9991
-,4230,5847,6932,6885,2962,7871,9880
+,1531,3895,4872,9098,1693,7921,1044
+,6844,1466,9604,11046,7526,11501,9456
+,3107,12914,5247,3728,12342,2607,10935
+,5633,1334,11255,11891,10253,10265,10917
-,7367,572,10501,894,9742,8181,8440
+,3098,2833,3782,2144,4922,9663,12939
+,9210,4036,11497,8215,6542,3577,7622
+,2535,7407,4823,220,8262,9391,2564
+,6673,11638,7674,1384,3606,10696,1175
-,6186,9483,5061,5374,12471,11569,6477
+,10618,1332,11758,8486,11713,2447,4706
+,7172,3018,486,1445,8055,5519,8254
+,8419,8053,10259,4203,10955,11329,273
+,7248,6325,6291,4300,5232,7121,2309
-,931,2298,9325,7668,1835,9388,2628
+,12998,1247,3524,6956,12680,5484,12863
+,2979,12548,1618,6868,9468,4396,4049
+,804,6572,4800,7618,9874,357,4706
+,653,1855,11749,1558,7907,12687,1748
-,9368,12741,3163,2131,11292,7919,4503
+,1288,8229,9202,10608,4958,7227,5004
+,8564,10941,3318,10984,6303,2242,5720
+,4362,9777,10803,11632,7885,41,7693
+,2613,10287,8626,11770,9040,64,10970
-,6874,8348,3558,12556,12273,8839,2969
+,9417,387,12484,8182,9661,6476,5230
+,7504,9978,12520,2183,8517,8100,1188
+,10013,3511,1803,9250,4868,8515,12938
+,3629,4051,9358,9876,7318,3610,10610
-,6504,628,12947,8898,11609,11155,491
+,3238,5339,7704,7300,8007,5473,5361
+,5460,8621,1768,957,8986,6409,220
+,10742,12850,4784,5648,6382,9948,11335
+,11792,3832,8039,2306,3041,503,11263
-,12560,6751,6806,6529,509,8396,5265
+,3361,7052,1284,7480,11761,12921,908
+,4238,5778,10640,12009,12977,3373,1242
+,7347,1610,1449,9003,5107,7086,4988
+,115,4174,1738,4619,7477,5238,7130
-,10747,11783,2955,4342,5246,1675,11911
+,10953,2445,2740,7054,12571,11593,8848
+,4082,11135,7932,9225,4610,5849,12177
+,9844,5871,12593,11746,9276,7803,5196
+,12125,10184,1831,12267,8787,11706,7224
-,5078,12058,8467,136,5996,6002,339
+,4837,11741,3163,7617,7421,3483,11790
+,9837,11296,4346,12535,4111,5936,1383
+,8133,5994,5048,7009,2090,766,12450
+,6951,4297,3428,6838,2449,9150,5033
-,9844,5871,12593,11746,9276,7803,5196
+,4670,5765,10183,108,83,2154,7502
+,6980,6438,7839,4465,8075,12688,4293
+,5739,6432,4379,1981,5496,6878,5974
+,6267,1832,8630,3200,4123,9062,2942
-,7085,9375,4568,10741,10549,12080,11034
+,7418,4244,3431,8564,10295,11368,4413
+,5736,12352,4425,6306,134,7346,9858
+,4991,3028,5771,12312,3647,12544,384
+,9202,962,333,12405,3306,7785,479
-,7061,2688,8793,2177,3977,11343,1943
+,2953,3630,9672,3105,6819,8685,8109
+,1098,10587,10722,11359,10412,8578,7318
+,10476,7957,4076,9266,415,10966,1832
+,3563,5672,6596,10032,1533,2408,11989
-,797,8812,4519,7575,280,5634,11672
+,4276,12876,11718,12575,774,9884,3612
+,2893,5386,2500,11354,1018,4170,6917
+,4919,10311,8438,10907,8778,43,10
+,4939,8552,12500,1170,11291,818,3508
-,11710,8102,10994,2705,5247,2743,10717
+,6449,5860,8103,3488,3496,1237,12244
+,9663,11162,4170,10755,11050,1522,6129
+,1239,12466,5149,9981,6960,9419,299
+,5097,4845,2655,1892,5301,8968,4209
-,4939,8552,12500,1170,11291,818,3508
+,489,6582,1337,7934,9866,12343,846
+,11570,11022,3309,11349,12198,7597,7668
+,9984,7663,11528,5271,4398,11327,4100
+,8276,12924,11743,12254,1707,927,1465
-,322,11621,9948,12311,2082,9476,6539
+,12331,7301,12850,9685,9697,9335,8212
+,2165,6559,8228,12931,7767,10400,6127
+,7308,5943,5549,1320,10356,5107,12107
+,4599,288,10691,761,4783,2149,3319
-,5633,1334,11255,11891,10253,10265,10917
+,5573,6268,3896,5090,9511,11694,5465
+,11219,8962,12876,1338,2500,12040,12214
+,5954,10,5557,5374,4759,1213,7439
+,3233,169,5517,11087,12678,12178,10590
-,3532,11102,3642,5439,7923,9186,5877
+,11224,6779,6586,9832,7319,8940,3979
+,1883,5545,6926,11619,12770,1641,7493
+,5356,11535,7108,9054,6990,3212,10950
+,7481,11229,10683,9122,5644,4329,12076
-,4641,9587,1182,12991,12384,1330,12480
+,614,7475,9522,1333,7030,7926,4884
+,5245,1908,10671,6244,5016,5274,9433
+,3647,2778,5254,2420,5346,7155,1465
+,11318,4880,2596,9642,4430,75,3544
-,9683,7642,5177,1557,4890,2561,8178
+,2155,2242,7211,2353,204,3404,1644
+,12651,12063,12870,0,9191,11474,10749
+,7730,11396,183,7174,9563,2098,9822
+,12203,12984,11586,3158,8917,6832,3799
-,5066,4494,12031,3929,5628,4867,1389
+,1777,9846,2723,10670,12278,9566,1936
+,9778,5108,7379,10803,7825,9492,5274
+,8030,7218,1904,12515,1837,9691,10302
+,5587,8317,2057,12334,1923,8748,10105
-,1239,12466,5149,9981,6960,9419,299
+,4383,2825,873,9026,1197,1910,6558
+,6885,2674,12670,8776,9125,9131,2076
+,11274,6573,10418,12164,9455,12050,2454
+,3462,10445,6925,6837,10926,4006,9595
-,5618,2022,493,5876,2829,4668,11143
+,4925,5165,5363,9113,9676,10019,6572
+,7572,583,10566,1884,8139,9060,470
+,6468,9866,1595,7256,9782,171,12235
+,1632,4002,3868,6697,1711,3923,3575
-,11555,10753,11885,6527,2089,352,121
+,10665,2235,2374,7129,214,6595,1772
+,2850,8309,7489,7882,3620,10433,12118
+,12417,2518,2037,11712,10922,12158,1456
+,5905,9286,12109,11172,9847,1508,1709
-,7624,6876,7828,4265,11938,5644,11049
+,10393,11338,6921,6126,2837,10358,4527
+,234,6787,12697,153,9173,8517,7556
+,12528,8629,3999,10093,12624,9045,11875
+,3776,12341,5008,8414,10850,8994,5256
-,4362,9777,10803,11632,7885,41,7693
+,12892,4560,6763,8353,12154,9935,7927
+,1504,11959,3026,2845,9755,9203,5674
+,7844,5334,6253,495,1697,4121,3640
+,2752,360,3857,11983,3880,4481,11269
-,2613,10287,8626,11770,9040,64,10970
+,1753,12562,5891,10413,5653,9053,10400
+,11879,3098,12037,6506,6707,9554,669
+,4864,9171,2806,1106,10945,11,9705
+,8542,2131,7279,7070,11339,6224,7392
-,3107,12914,5247,3728,12342,2607,10935
+,358,3951,11272,6195,3638,10989,6847
+,2240,3343,9559,5018,11531,7980,6241
+,6540,3919,3996,12634,7111,3651,681
+,11002,9726,11000,5199,7618,6852,9641
-,10665,2235,2374,7129,214,6595,1772
+,6511,8950,4933,12691,2584,1386,11436
+,6369,1895,2752,2503,8583,727,11843
+,9713,131,6722,9302,11022,2266,9073
+,2181,914,8529,9927,10877,12839,6512
-,2285,1688,4563,802,8619,1791,11560
+,9152,606,3068,11519,1691,4397,1079
+,11182,11689,2265,3184,3977,12853,2086
+,4058,6334,4411,11469,4647,12507,5904
+,11434,11904,8760,12461,1432,12606,10609
-,6213,4574,8119,2491,8373,12485,7997
+,5025,10175,8006,11530,12979,4373,4670
+,1421,10724,12856,1996,10082,8732,5879
+,8985,2627,12542,2166,7365,3528,98
+,10982,7298,289,1493,11951,8434,8112
-,10390,5876,8682,8686,3649,652,10447
+,6340,2843,6924,1406,10354,11874,6182
+,1359,5951,5316,12950,11153,10070,5057
+,9030,5038,6786,2454,10678,3749,4601
+,11783,10422,1343,2412,11281,11270,2576
-,2245,12965,5109,289,2692,3376,4873
+,5848,1196,6708,755,12139,12350,12948
+,2620,2175,10562,7541,10187,2915,11296
+,534,11958,12781,12211,2059,590,5614
+,4982,12565,2984,7756,9348,4104,1482
-,7730,11396,183,7174,9563,2098,9822
+,8254,9602,9812,12149,9447,6468,5023
+,7993,8306,1988,5296,991,11788,12554
+,269,12178,2522,2409,634,12699,2161
+,12801,7653,10700,5628,382,1475,5339
-,2060,11473,7366,2376,4904,11679,3171
+,12992,2849,10903,12436,2627,12107,9431
+,2197,10613,6795,4497,11483,12591,5954
+,4540,3342,1640,12751,9877,12865,3171
+,5014,4331,11783,10293,10248,6677,791
-,11098,9675,8162,6915,543,12630,3248
+,1142,11945,5799,9976,5385,6801,7286
+,7763,7072,138,4680,7456,8420,8738
+,12186,57,1557,4284,11676,10157,12845
+,7832,5858,6542,10482,1429,10161,10525
-,5933,2003,10531,4648,3524,10075,12180
+,7200,11369,182,3794,8287,5818,5174
+,10170,4786,9468,3015,12425,8084,4117
+,12654,10605,10095,8189,2851,9403,10215
+,1221,2732,1694,5356,11088,12379,10952
-,4226,8746,1869,10925,457,6954,2375
+,5880,10723,8421,3275,7035,12475,777
+,1473,7748,10215,5430,5964,7852,219
+,4328,5980,5385,3739,4594,1062,431
+,5448,1736,2406,7675,927,2517,8544
-,8770,6137,959,7585,3621,3136,2387
+,1315,12266,9437,1471,2624,9159,12212
+,11661,3849,6455,2371,8527,10884,11580
+,7123,7321,853,9664,4081,1525,8390
+,1821,8035,11029,2485,9755,6953,11407
-,9663,11162,4170,10755,11050,1522,6129
+,2554,5085,7986,3054,9304,1013,6813
+,12033,12103,595,10408,10154,5531,1634
+,1004,4423,1865,266,7872,3292,2412
+,12178,5157,1660,4283,3037,9248,4881
-,8276,12924,11743,12254,1707,927,1465
+,10685,12355,5681,2052,880,758,3748
+,12246,4508,3453,5058,1432,133,344
+,11025,6172,8814,2830,2182,9647,11318
+,12608,8019,4584,3306,6418,860,5492
-,11848,2143,10897,4690,91,11590,1476
+,2337,12976,11075,3596,1925,10859,935
+,6396,2580,9157,12624,7535,12956,10827
+,2574,1659,33,8436,4628,12543,2782
+,10058,12243,1257,9944,12429,12760,6388
-,5015,540,9493,1023,12334,2094,4207
+,3698,3386,11223,4434,3874,7061,59
+,2041,6327,7462,10834,6323,8738,5011
+,1266,11554,2734,163,11784,9572,1994
+,4908,5947,4285,5474,4042,1934,10618
-,2088,10439,212,5056,9105,5317,1429
+,8475,7084,6509,3196,10774,4198,251
+,7947,11866,5283,11977,1912,6507,2147
+,10702,284,12565,5589,12168,10890,1265
+,7788,8317,712,1043,2375,604,7888
-,1018,10579,764,12308,370,8737,2478
+,3807,9798,9163,3822,2042,8345,10857
+,1469,5258,1300,6751,8105,7534,10062
+,6638,8099,5485,12296,3009,5314,6471
+,4197,11172,1125,1084,8439,223,10639
-,1936,6016,2063,11378,2848,128,3712
+,3752,5958,301,12725,10905,5155,5568
+,9331,10933,12167,12068,12407,8547,12570
+,1645,434,3965,3081,12455,2329,5485
+,12742,12942,10156,760,9690,11726,9
-,10813,8082,5445,11837,3915,5429,11772
+,6482,5429,12051,11106,1594,6677,9743
+,7490,5228,1372,7591,9555,9493,140
+,4215,11449,9510,6947,4532,6466,2500
+,307,2625,4593,634,7685,2705,4614
-,2370,11458,3695,5173,12722,9327,7989
+,12218,1673,10408,10625,6385,10321,158
+,6398,8047,1293,5034,11415,773,8856
+,11532,3346,2187,83,6224,6981,9044
+,1505,2542,11061,12740,9597,6459,4176
-,8133,5994,5048,7009,2090,766,12450
+,12606,10769,6917,3857,7996,756,12590
+,10141,10625,5611,12312,4791,6361,2003
+,12924,7189,5337,6960,752,650,5373
+,12084,7439,10745,768,6113,5472,104
-,1336,10453,10515,4272,8269,10414,3643
+,10838,10016,12452,11700,320,6017,12487
+,10179,2566,9902,2581,4724,11944,6872
+,6030,9788,11840,4242,5304,7042,6488
+,7926,12776,306,4748,1511,12087,7924
-,5880,10723,8421,3275,7035,12475,777
+,584,9681,10518,11752,2323,12177,8395
+,11290,973,338,11653,9361,6500,5347
+,11317,7279,5105,1649,11438,7298,9750
+,1995,2992,6068,10378,6451,1616,9890
-,2197,10613,6795,4497,11483,12591,5954
+,11074,4267,12766,2923,5140,8932,8198
+,9298,1369,10860,9447,1084,9372,3841
+,1775,11457,11503,1059,3335,8727,956
+,3255,9521,2844,4174,4386,2955,4821
-,9046,6661,12763,7246,2516,11988,9483
+,9457,255,5605,10403,8563,1128,12609
+,12823,5832,11976,9518,4353,253,2118
+,10967,11431,12291,1077,4907,8176,1325
+,4171,12574,11029,11502,9045,9416,7938
-,8688,776,2167,4543,7723,3039,2372
+,2179,7218,10407,3703,12865,1107,7213
+,10269,8859,10193,5963,1603,4388,9867
+,6934,4783,12706,8501,152,7311,5154
+,10496,7509,201,9257,764,869,4525
-,12085,9093,7606,7508,11941,3283,9094
+,2145,9253,12715,3640,2868,6307,9054
+,11605,3559,10422,1587,2667,9861,11712
+,8340,4389,7095,629,731,712,1147
+,1424,526,4805,7954,12597,11895,6405
-,6255,2260,4559,7453,8571,7521,3628
+,8663,10933,8487,11669,4716,1605,1959
+,12447,10926,5536,3601,9406,7468,9704
+,2338,10970,11920,5495,17,11693,11088
+,9244,6948,6645,6616,6532,6750,2248
-,2466,192,2751,3807,2918,3309,7613
+,905,5055,7293,716,9799,10030,498
+,9169,7722,10371,2182,12268,2578,2236
+,5837,7138,11111,1887,6465,10887,1800
+,7635,1838,10669,4406,484,3503,11298
-,2407,1076,11807,11835,2741,2137,122
+,9381,1557,752,5256,8417,3990,4967
+,101,3384,10850,1282,2077,8347,3862
+,7117,6685,11681,4610,2466,10035,7581
+,12591,12554,2894,11343,7698,6309,6239
-,12700,3801,9282,11584,12920,9564,6746
+,1102,6841,3948,12883,4308,4313,6040
+,2648,8460,10973,2007,4246,7664,4063
