OP,A1,A2,A3,A4,A5,A6,A7
-,7740,5669,10096,9462,10970,12172,9633
+,12949,3463,9410,8165,12953,5320,7129
+,4183,3057,10397,1212,2854,10690,12558
+,7166,484,2421,1429,4288,8651,4158
-,8571,9778,12613,6057,1228,3785,1446
+,801,4215,9690,11659,7289,4606,1144
+,4772,2932,4521,4158,8567,7028,2878
+,2481,909,12049,10597,2506,9866,789
-,1936,1208,2110,5118,9867,12364,11866
+,9955,7094,5361,1396,9742,6324,4584
+,2017,5854,785,2606,2753,1841,4063
+,8239,5218,6734,6558,733,5779,4546
-,9043,11803,528,7965,10919,11567,7136
+,1757,7075,1042,5839,368,2556,10659
+,344,9124,12808,92,10165,7875,7956
+,2134,5224,11182,7170,9011,9897,10071
-,6987,5566,6564,9655,7772,11896,9216
+,8277,4104,2371,3112,9058,4939,10794
+,12463,3566,6169,5480,11024,5608,10703
+,1751,3119,12245,557,2879,9079,10014
-,585,7921,12871,5753,9576,3748,12552
+,5846,6068,974,1617,1033,5270,11367
+,12003,12567,12432,1021,3145,7044,12073
+,7498,9498,2900,1396,1276,6996,9761
-,1751,3119,12245,557,2879,9079,10014
+,4149,5042,6016,9287,232,47,7507
+,12500,7673,8298,7122,3052,9844,7238
+,7359,3185,1772,12773,2243,2456,7995
-,1682,11483,1272,90,1184,133,5206
+,3416,5203,8416,10786,1911,66,9865
+,12665,11281,12231,9647,2641,12475,4801
+,719,6189,11466,1639,4688,11188,12378
-,12056,10419,9775,184,4646,2957,3082
+,6832,3802,12350,8814,7116,3168,8092
+,5279,8129,4468,4235,11595,111,10267
+,6642,9402,1576,7661,6635,7015,11178
-,9863,2189,10564,7070,10270,2425,11542
+,6843,4984,10785,11411,5210,129,10631
+,4174,372,7220,2183,12371,3460,5514
+,11841,11470,2598,1176,10182,7426,11031
-,5931,10490,5101,6966,12208,7141,2632
+,9983,4171,1204,10315,10314,1744,286
+,12824,10794,12589,527,2224,8071,7766
+,6253,10228,8231,12393,2436,5872,11559
-,1532,7722,6851,12672,9533,9882,5563
+,756,7974,11496,6682,5406,10313,11893
+,6423,10565,12224,9563,7333,1936,1779
+,1534,510,6461,3504,4150,107,9866
-,11725,5116,12023,12706,4740,11570,10923
+,9090,2190,1888,7523,1575,11509,7273
+,298,10360,2642,262,8342,2939,6448
+,6410,5567,3098,6105,11231,2290,10992
-,5793,1683,6116,9754,3577,10322,5185
+,2636,10032,1178,4715,4392,11511,11275
+,11734,1663,9821,3333,11763,8350,2479
+,2653,4680,5094,11817,1255,3980,1981
-,6423,10565,12224,9563,7333,1936,1779
+,1839,12231,12073,583,8950,1508,3465
+,10161,2720,7240,10896,2037,2553,1661
+,10907,10665,9949,6437,807,6541,5811
-,12665,11281,12231,9647,2641,12475,4801
+,3615,3612,9501,6794,3943,2113,9314
+,9701,4411,3724,11086,7265,2887,8593
+,10441,4368,1495,10007,1207,12694,7623
-,8370,9368,9294,1058,3437,4454,10861
+,10270,5986,21,324,3318,1533,4125
+,5980,5919,10459,3841,11894,2214,7474
+,5447,268,3589,1716,10602,2341,4343
-,5447,268,3589,1716,10602,2341,4343
+,10625,7050,5136,1916,12184,8524,9880
+,5597,4966,11075,7650,2962,10165,5513
+,796,2175,6225,935,4714,2235,5496
-,1413,12250,2256,9168,12735,2278,447
+,11972,9426,10544,3314,5863,11370,5533
+,8841,778,9633,204,5136,11467,8061
+,12886,376,768,11775,3541,4231,10986
-,12824,10794,12589,527,2224,8071,7766
+,9915,9166,5183,435,7571,10638,2728
+,12484,10274,9771,4606,12296,8626,9661
+,11315,10428,7065,9534,898,5252,1242
-,12358,8711,1715,9749,5260,11463,9717
+,5646,318,12199,856,1744,8046,12315
+,379,11346,4262,11914,5098,12196,261
+,4600,12154,5165,5743,4814,8093,2617
-,12886,376,768,11775,3541,4231,10986
+,10578,7430,2378,3100,2871,12764,457
+,12586,3582,12134,6289,5512,4356,504
+,11730,9263,1022,7982,9168,6427,8391
-,681,12612,10810,3343,6307,3229,10333
+,6445,1679,4835,9850,8067,3104,12440
+,838,9124,8563,1988,2660,7262,4658
+,10536,4480,6229,8140,12549,4340,1202
-,9983,4171,1204,10315,10314,1744,286
+,2314,12246,3472,10140,1622,12605,1958
+,6524,4218,7027,11871,11713,5135,1413
+,12615,5230,10739,3184,5770,585,6677
-,10619,2391,7538,2947,2275,5801,12660
+,2755,2709,10258,4060,11348,11539,1700
+,8229,10958,11769,552,9014,10100,6008
+,5360,2345,12614,160,4638,11699,9305
-,1798,2680,3616,2675,2019,9668,9711
+,11056,4219,3673,6782,6153,404,4738
+,8126,3347,8256,1121,4138,4894,8870
+,3194,6087,11451,3307,4808,6785,9739
-,6843,4984,10785,11411,5210,129,10631
+,8870,6975,3409,11614,5882,1649,6408
+,8231,5205,5153,2087,1712,3695,1569
+,7761,10553,6154,6735,12762,8917,5759
-,8976,8317,11692,12232,5163,8228,2102
+,5392,2760,11295,4192,8788,7517,8677
+,403,1316,10853,3695,11032,7437,11725
+,7005,10939,2745,4790,10347,5924,10831
-,3416,5203,8416,10786,1911,66,9865
+,8125,9272,9430,4141,1847,12885,4145
+,9716,11550,3271,8061,6497,2542,3061
+,2925,11260,12747,11814,3764,4124,641
-,5819,7615,8262,4259,1056,2767,12196
+,4378,9385,10456,11813,9979,9214,12135
+,7746,6413,1760,1975,5886,3074,8104
+,4534,1087,3332,5111,11726,977,4144
-,8158,1608,12080,8344,3465,5220,237
+,8798,7001,3623,3775,7033,1138,5006
+,11193,1821,11933,9104,2534,8488,118
+,3313,9900,10398,273,9104,11386,3006
-,2215,3060,10894,12637,10062,6110,6808
+,10658,5889,9635,2743,11771,697,8939
+,11202,8407,12782,2198,11726,3972,11011
+,12816,1800,5670,9893,12892,3197,9484
-,2317,3550,9584,11443,6490,8914,2820
+,8050,6957,1367,676,6025,4941,8131
+,1018,11367,11091,1320,9070,1289,2031
+,7524,6881,3957,8384,4713,5136,6378
-,11546,677,9345,5297,7692,6225,6726
+,4792,3532,10665,8492,3733,10524,8951
+,8520,9880,4203,11984,11844,3898,6901
+,7176,8953,2144,252,9254,4205,9581
-,9241,8851,7788,261,1976,2144,12096
+,10244,1078,2720,5051,6844,11647,5834
+,10438,1494,12178,11161,10192,2641,3954
+,8400,12478,1583,1667,228,4203,3803
-,11805,11285,10480,4496,3796,2466,815
+,7814,5774,7314,7686,12196,8057,9332
+,3882,6774,12994,4101,1975,6629,10591
+,6985,4669,10177,3602,3405,8911,231
-,8126,3347,8256,1121,4138,4894,8870
+,2447,9373,12012,2421,3736,4333,12492
+,1674,7032,10586,1248,11951,2441,3769
+,5425,10784,3282,3467,12093,306,8340
-,1355,10714,7649,2920,1589,8831,8276
+,12494,10507,8123,4927,9619,6714,2015
+,11854,2216,9419,1208,5422,3042,4071
+,8083,1613,10514,1579,6516,2162,1268
-,10658,5889,9635,2743,11771,697,8939
+,2873,8627,3889,11763,9867,11664,9892
+,1742,130,7865,1675,6091,10527,7932
+,7790,12031,10084,74,4962,5098,10270
-,6708,7766,10242,9706,10184,1325,7811
+,6461,6114,1133,10973,5484,10744,5064
+,1203,8179,2777,1204,146,12707,9848
+,9217,2742,1407,11119,250,3215,12790
-,8119,7947,834,8587,7748,3821,4330
+,8764,7288,11369,1904,4492,2937,10465
+,7801,1411,11274,1995,12408,9602,6663
+,771,3411,5266,9972,10503,3149,2275
-,7068,10506,2034,9489,11044,10770,1330
+,9285,4806,1846,8359,389,9356,8965
+,7415,3609,7118,733,10474,10576,3781
+,3933,6542,1823,2984,11959,9239,1657
-,2446,5140,3,12466,223,4133,3872
+,10312,11895,3311,7278,3260,10133,6113
+,11184,1778,9844,7068,6191,9953,10972
+,12269,2766,3132,7549,11776,10938,11499
-,7013,12623,9712,10887,5207,9990,8945
+,12625,848,6232,10830,1862,12621,12712
+,2796,2430,9640,11461,1907,1489,11498
+,4551,930,9607,1446,3204,6482,1762
-,6524,4218,7027,11871,11713,5135,1413
+,7976,10009,3719,6778,12335,12851,12232
+,3773,2841,1006,4210,385,375,2950
+,3407,12408,2781,8790,7964,2246,6246
-,5681,1440,8814,7600,2006,2641,2547
+,7611,1318,12383,3066,9536,10819,1139
+,6611,7754,4103,10151,405,11037,9749
+,3600,11350,9501,9214,9591,4368,12127
-,7005,10939,2745,4790,10347,5924,10831
+,5191,7032,11128,8206,1240,727,5440
+,5649,12513,2328,10483,4285,5715,2439
+,12774,60,1603,6806,8931,12552,8527
-,1018,11367,11091,1320,9070,1289,2031
+,5073,9472,10857,1873,5298,592,5100
+,5273,6107,5221,131,3036,1137,3859
+,5884,10220,10881,2971,10375,33,5615
-,12776,6586,2042,9965,6079,8042,2135
+,3206,53,11158,5055,7562,7532,11718
+,11993,8426,7104,10133,8620,7810,7852
+,9904,11692,10675,4326,4307,51,1063
-,11056,4219,3673,6782,6153,404,4738
+,9814,5567,6546,7318,496,11128,6910
+,1640,8792,11139,809,12151,5772,1954
+,5967,2232,12464,11160,52,9472,4328
-,11440,6232,4337,6887,7070,8163,2902
+,9264,12602,11587,11851,12211,2477,9211
+,4141,1891,222,8497,11781,5891,9348
+,793,4770,5829,382,4003,6132,9186
-,3194,6087,11451,3307,4808,6785,9739
+,12597,9524,8469,1848,12721,12042,11919
+,5913,2887,2539,6252,4357,4886,11829
+,1262,12432,12432,9209,2928,4286,9041
-,9915,9166,5183,435,7571,10638,2728
+,8810,7355,12490,9897,1743,6230,11407
+,7643,10001,7156,4480,7561,9253,11164
+,11057,24,1498,10983,394,9755,3826
-,1956,12934,7554,990,5432,8219,3605
+,5125,10083,8514,11937,10474,2155,12150
+,11665,2910,10239,2193,11578,10363,3329
+,3818,8521,1043,5478,5562,7903,9599
-,1849,4377,6018,8078,6880,7241,10348
+,2200,8646,8266,10978,12662,12046,6379
+,9514,9298,648,8544,6704,4864,12742
+,4262,12589,7387,7648,235,1254,7792
-,6503,514,6506,5963,10972,7177,4329
+,7249,8286,5098,2578,2187,2670,9336
+,3054,3582,5138,4182,8304,6254,690
+,2711,9480,7061,10482,2962,612,2172
-,6461,6114,1133,10973,5484,10744,5064
+,11409,5406,8188,9674,4416,4541,3705
+,9883,4449,10324,3371,9356,10677,12468
+,12798,102,8852,7922,1665,11778,2449
-,8720,10689,7800,1616,4287,10275,109
+,4724,1746,3765,10360,7783,108,7040
+,8413,12589,3472,10943,10712,1888,2351
+,6861,12759,2963,1893,7161,9427,5313
-,396,5660,7342,8584,12572,7560,2950
+,948,239,1625,9330,9628,7205,10477
+,4683,12901,11992,3642,959,6595,1577
+,5615,6133,2054,7601,3240,12856,10236
-,12597,9524,8469,1848,12721,12042,11919
+,1445,1127,5256,10210,5871,8570,3917
+,2535,10792,9630,6452,8625,5144,7444
+,108,2012,9190,6511,7145,9152,11571
-,5425,10784,3282,3467,12093,306,8340
+,2084,12374,7234,740,10663,9436,10963
+,6389,6390,8936,8549,3838,2004,574
+,1827,4613,3312,7009,1014,1778,6288
-,3107,7890,5882,11457,9517,4229,12622
+,10199,11509,12574,5089,6494,1640,54
+,6430,2065,4513,7776,5969,11266,8711
+,5500,3410,1801,6143,12159,8654,7763
-,12581,6018,6952,7130,7199,8330,490
+,2097,2513,10796,4907,3203,4557,10889
+,9555,480,7545,236,1534,9655,10837
+,8659,11440,1447,7634,9463,2369,10427
-,11202,8407,12782,2198,11726,3972,11011
+,9819,8417,1900,6490,4814,6844,8019
+,11107,8646,8842,4272,1047,4128,7978
+,8030,7211,5631,10851,9769,3053,10993
-,1435,9389,6772,7314,9236,8469,5335
+,11539,6638,9713,12033,3787,2518,2978
+,11466,1299,11382,4044,4450,2282,11975
+,413,8513,4724,3979,7578,11215,9561
-,10270,5986,21,324,3318,1533,4125
+,9879,10241,6044,4671,945,2198,6866
+,6612,6379,4025,10217,9231,1145,8137
+,4607,11582,11441,11043,3307,4974,10198
-,8630,7152,10907,9088,12913,9147,5032
+,6152,11683,11094,1089,9404,9713,3456
+,8478,8212,10716,10396,5043,12284,9563
+,9593,12919,8983,10804,4737,625,5673
-,7501,8185,1728,1502,4751,5683,828
+,2895,2208,1269,8071,3157,5048,3707
+,12953,1477,1883,12234,11629,11424,6018
+,8329,12732,6531,712,8898,3914,7387
-,9235,5023,8838,3750,659,387,9526
+,4210,1828,9300,4071,12211,7363,2292
+,4890,6189,12956,6353,1995,12777,1886
+,3568,10370,6210,10694,9500,2159,10503
-,11486,10115,8932,10288,7930,5391,12062
+,8887,12800,5222,7256,5143,11253,993
+,10566,5814,8013,2459,4859,9024,11255
+,12839,1480,5061,10916,5799,5068,11736
-,12839,1480,5061,10916,5799,5068,11736
+,4663,10288,5511,5078,8106,12845,9703
+,10442,516,10107,2667,7095,11821,5256
+,11302,2641,11178,12841,11141,9911,8090
-,11409,5406,8188,9674,4416,4541,3705
+,9586,10194,3889,9459,1821,5579,1627
+,3649,206,10126,10254,11257,12546,11093
+,8420,12545,3519,7803,7629,8112,10190
-,8418,11879,11743,12141,10781,9965,12243
+,9906,11177,12755,847,160,8923,11143
+,12510,1465,10521,9911,2332,7764,3279
+,4953,63,12071,10034,2007,7474,5923
-,108,2012,9190,6511,7145,9152,11571
+,10979,1608,7978,7246,11271,1281,6254
+,6218,5527,6749,273,9968,5102,9586
+,12204,10978,3283,6034,10683,12890,2873
-,2899,9061,2171,6350,10888,11752,4735
+,6486,10154,1721,9358,2129,6054,11512
+,9135,941,7408,4959,4449,3263,9475
+,310,9017,987,5370,4854,5255,1909
-,1203,8179,2777,1204,146,12707,9848
+,9871,8646,2327,11965,10395,4074,11934
+,5471,1010,4710,12011,11468,9562,8047
+,7648,7147,4581,6066,6756,2506,6548
-,4132,12404,10235,9628,3829,10451,10982
+,2255,2351,12929,8388,8010,9475,3957
+,4468,8736,4049,9358,934,5541,12544
+,2086,12487,7544,9469,9236,9495,8090
-,10625,7050,5136,1916,12184,8524,9880
+,3332,8983,1149,6282,8663,7187,4818
+,8997,1729,12549,6510,10555,1497,2336
+,10837,11066,10544,7021,12622,870,8130
-,11289,1088,3849,2489,2427,5354,4074
+,9383,12021,1243,4331,728,6856,545
+,4813,715,8164,8004,10799,5060,9010
+,9019,5072,2137,4677,2405,1053,8701
-,3054,3582,5138,4182,8304,6254,690
+,12614,4727,3473,12429,8396,887,1912
+,12196,8850,10405,10077,68,10195,7441
+,3826,7038,4365,4674,9487,9479,10643
-,7872,12056,8573,5727,7043,10062,9845
+,4520,5891,1078,5818,9071,4105,5259
+,8857,7545,577,2779,9777,8898,4449
+,5463,7590,543,1834,8420,3403,9920
-,413,8513,4724,3979,7578,11215,9561
+,7706,389,12538,11049,6851,9932,4291
+,2718,3072,1910,3900,161,12951,12831
+,9542,7249,1283,5993,8875,4671,8053
-,4706,78,1216,11103,3439,9778,8158
+,10525,11741,12931,1446,10242,3587,11382
+,1808,11807,8836,9698,6411,6919,8238
+,2472,10607,4887,9221,7689,9335,1178
-,8988,10506,2709,7476,6971,1572,8081
+,937,12375,6885,2346,11995,3563,9193
+,6184,3145,2558,1282,2374,9630,11867
+,9303,1405,12154,7674,5143,3145,402
-,2185,5703,3289,7874,8897,10071,1596
+,1760,3551,6932,3588,9231,2170,2255
+,783,1683,1802,12368,11809,11309,7977
+,1391,12577,8129,9182,4195,1221,5194
-,9195,5473,6081,9186,4212,8562,7529
+,6687,5509,12030,12555,2772,7010,2385
+,5796,1764,5046,4772,10474,4729,1428
+,7594,8841,5499,9303,12420,10020,11018
-,10979,1608,7978,7246,11271,1281,6254
+,11266,9497,5115,1035,3567,10179,12379
+,7239,10374,7313,5214,2736,10435,1420
+,6559,4982,1815,12227,10467,3890,10834
-,7828,4984,11600,6991,12379,4715,6058
+,2883,7993,11325,6506,5861,3865,233
+,6631,10032,2011,8390,11122,8680,11864
+,2821,8455,9986,62,5112,1184,9616
-,2873,8627,3889,11763,9867,11664,9892
+,4562,11508,10868,8432,548,3023,8201
+,11793,2630,11418,6138,9674,6528,2391
+,1863,1696,12528,11391,2000,10236,4863
-,5913,2887,2539,6252,4357,4886,11829
+,5886,8232,10257,8475,5622,3029,7032
+,8254,7535,4114,8244,2146,8424,3236
+,12082,7186,5131,3589,11655,4037,7495
-,11684,8684,2145,1332,3821,1288,8675
+,2571,479,485,3866,7867,2966,3386
+,9756,8650,7238,5223,3053,1225,11349
+,4878,826,117,4701,6109,159,5587
-,7149,1606,10225,4376,11456,2044,7930
+,10182,3295,2874,5252,6120,4959,12891
+,3490,7907,2987,7560,7169,9565,10759
+,1780,5971,7800,8726,2384,8162,6743
-,4972,4576,844,4107,10756,4691,6025
+,7937,11358,8556,10708,3430,383,11686
+,6042,745,10676,784,6579,1860,8261
+,1870,5907,148,3795,12382,11607,3735
-,1985,1441,5417,3438,12757,9373,11493
+,9475,5831,10291,9756,1980,10061,8700
+,12619,10465,12477,9812,9646,3687,3208
+,10050,6501,1107,2344,255,6205,6603
-,8028,1838,10637,12828,8665,4671,3608
+,11277,989,7613,12459,7320,6834,7308
+,2310,9675,3995,5189,1076,10993,6451
+,7647,8950,1185,12029,786,4590,1134
-,11854,2216,9419,1208,5422,3042,4071
+,12465,6667,5631,10960,4706,10289,12672
+,435,6292,4137,4613,11987,9356,6362
+,12085,8257,4240,10464,5474,6720,1486
-,1445,1127,5256,10210,5871,8570,3917
+,8787,3393,10622,11203,361,1963,10574
+,12653,2718,5050,9429,5728,9775,6879
+,8650,663,12076,7116,10325,9384,9700
-,2636,10032,1178,4715,4392,11511,11275
+,4116,6583,12073,5666,5072,10994,12106
+,6283,12219,886,4656,1882,9326,3505
+,8419,1302,104,7262,10738,10889,801
-,11147,7615,6622,12797,8555,7964,5030
+,8849,1116,3518,5110,7419,6044,10933
+,6394,1265,1199,7886,4262,9358,8127
+,8462,12069,4102,3952,6168,1084,10873
-,756,7974,11496,6682,5406,10313,11893
+,9737,11710,12725,8962,4878,2705,7184
+,3004,11132,12597,5202,2553,4304,1836
+,5509,1887,11440,9248,1736,6359,266
-,7848,9883,11838,6169,4083,2182,4209
+,7330,8239,75,10608,6821,12045,5256
+,1499,12231,564,10666,6067,369,1274
+,11942,6554,3168,1129,12970,3066,8793
-,4559,886,8084,9833,9134,5828,4099
+,9981,12625,8452,4827,5703,11548,3307
+,1592,3598,2302,2493,82,1597,1768
+,9119,3224,11303,9876,1659,9254,12164
-,10891,2713,3992,5598,1675,8468,8476
+,5251,2579,7609,3429,5039,11622,1624
+,4727,10475,3898,7549,9450,12447,6708
+,2331,6789,8214,11140,9805,183,6688
-,4785,10912,2577,11346,2344,6834,597
+,7221,1843,11282,589,2468,5147,12742
+,4567,11897,10349,7927,9177,8546,4735
+,561,8195,4244,2561,6209,9607,11685
-,7713,1178,5224,129,8176,4364,10823
+,6530,1110,7682,3073,11845,7712,983
+,9491,6242,10782,10560,11490,11470,7785
+,3621,9186,9882,8106,4168,12199,3084
-,3818,8521,1043,5478,5562,7903,9599
+,8415,4066,5794,7538,9895,715,1599
+,7267,991,8201,4686,12030,5988,9104
+,1529,9749,4992,3730,1026,7624,158
-,5228,2500,3286,94,9218,10788,8199
+,5721,4285,53,8138,688,1502,3910
+,732,5253,9140,1046,12522,1182,5275
+,9247,614,11339,4661,10856,6924,8403
-,9819,8417,1900,6490,4814,6844,8019
+,9161,11002,1680,11480,8165,11309,4074
+,8479,8183,1328,10980,35,5780,1354
+,1602,12908,4688,5124,573,8275,6460
-,8083,1613,10514,1579,6516,2162,1268
+,4730,10660,3671,1806,10813,4435,3174
+,5053,3861,8953,1770,9263,2758,8242
+,3092,6757,1172,2337,7165,5864,6655
-,2821,8455,9986,62,5112,1184,9616
+,1622,4279,12043,11872,10919,5150,1511
+,5431,2569,4670,5279,3749,11187,4462
+,7742,6600,5669,1900,6230,9719,11119
-,12189,11174,10433,3981,4874,3670,5369
+,12018,10158,12442,5231,4534,9254,12402
+,1678,8620,11727,2690,7570,5788,4464
+,1033,2832,8263,7495,2277,6387,12168
-,838,9124,8563,1988,2660,7262,4658
+,5086,436,4691,1751,10805,664,4002
+,8168,617,2007,7892,2441,1621,11615
+,11209,2115,4076,12560,2433,3698,4565
-,5471,1010,4710,12011,11468,9562,8047
+,5356,11659,8520,7711,4092,1470,3870
+,4280,9706,7641,3144,7321,6931,3389
+,9088,2006,6000,1652,6689,3044,5540
-,431,6410,9756,2954,7152,8850,12660
+,2301,10191,3384,10331,10100,12680,1647
+,3931,8536,11467,10958,4763,2826,7838
+,1054,8789,5507,10140,6012,1301,4429
-,12953,1477,1883,12234,11629,11424,6018
+,3019,9021,1186,6409,2081,7575,233
+,8107,5377,8923,9787,11884,2671,6271
+,8740,9795,11647,11559,7546,7323,8197
-,3615,3612,9501,6794,3943,2113,9314
+,12503,10853,11726,8790,4659,4719,9538
+,3079,4210,5861,6196,5857,4502,7578
+,8903,733,4366,8387,11128,5387,476
-,8659,11440,1447,7634,9463,2369,10427
+,8378,4927,1841,9219,10158,2476,11054
+,10682,11978,3152,9771,8033,8010,9321
+,11405,2367,2430,4415,9422,7036,12435
-,5990,8252,8272,8944,3429,5630,1333
+,9219,11735,3835,11338,9953,1046,5501
+,12166,9689,10573,1680,242,11629,9358
+,4363,7182,1504,3627,8137,12021,6977
-,10199,11509,12574,5089,6494,1640,54
+,3187,1835,9094,3695,5357,5849,11466
+,770,2701,10310,3270,9365,6370,4065
+,391,5676,8780,11129,5438,2686,2949
-,5500,3410,1801,6143,12159,8654,7763
+,9074,12139,6593,7521,11388,126,9235
+,1009,12513,749,10572,1199,4466,12305
+,8933,12321,2902,2150,9373,2773,5433
-,1870,5907,148,3795,12382,11607,3735
+,8474,9701,7533,8900,2265,7906,4501
+,4215,3575,12668,8990,1737,5497,3194
+,136,12210,11602,5957,1849,8738,8903
-,4430,11819,6674,1913,8731,9585,12007
+,9180,12697,11871,177,919,12455,10641
+,7529,4739,12616,7152,10872,3528,4881
+,10947,8721,2896,3561,9792,3432,2676
-,6430,2065,4513,7776,5969,11266,8711
+,12414,12721,12041,8770,11486,5254,11606
+,9888,7804,12701,1456,1466,2511,10344
+,10451,6337,6807,1723,11740,2224,9987
-,9074,12139,6593,7521,11388,126,9235
+,9487,2656,7204,10601,6295,8200,637
+,8811,4703,8168,5888,8375,7814,11910
+,5776,9134,817,942,3029,3358,4007
-,12586,3582,12134,6289,5512,4356,504
+,203,2289,8637,7000,6430,4042,1371
+,5578,2550,12717,5375,11047,693,11341
+,4320,11735,8260,9835,8865,3627,10242
-,5799,7417,8567,11134,8766,6319,12055
+,4443,485,2554,12951,12364,5649,7366
+,2593,7375,10263,12027,6190,4007,8683
+,7494,10115,4782,1508,5548,126,8334
-,12759,7430,9654,9582,5978,11460,4317
+,6353,3731,4571,12324,6716,2390,3886
+,3348,12591,1179,5952,2657,9276,11346
+,6451,839,7681,5756,8940,6686,3422
-,10578,7430,2378,3100,2871,12764,457
+,2290,1488,6559,9652,3138,8805,6309
+,11575,5071,971,11539,7962,11004,6524
+,11035,7858,7993,8518,7314,2012,512
-,6687,5509,12030,12555,2772,7010,2385
+,9925,3604,9531,12634,4864,8689,12746
+,12210,2200,5692,9132,5438,57,8482
+,1034,12239,11193,8434,12893,11968,339
-,9090,2190,1888,7523,1575,11509,7273
+,723,1347,187,2341,9401,12973,6865
+,5671,7035,7738,4965,8000,3004,414
+,11645,7425,2560,11942,3156,934,6369
-,3407,12408,2781,8790,7964,2246,6246
+,10433,1000,8666,1626,7975,2680,1268
+,3512,8582,11813,658,6914,10711,6423
+,11927,6098,1696,741,12618,11128,2039
-,9602,5531,675,1437,7302,7050,12364
+,10581,4086,474,10322,3088,4405,5053
+,6922,5126,7425,2485,2562,4299,10155
+,699,1919,1243,11561,9827,7979,11292
-,12269,2766,3132,7549,11776,10938,11499
+,11832,6538,10149,5942,11687,9119,4513
+,8346,5528,11555,4044,12254,6642,1919
+,424,11774,7752,7582,11448,7407,5371
-,12828,1297,6540,905,271,10747,7342
+,11178,6706,2130,7488,6174,4135,2582
+,10258,4218,195,12230,8465,5035,2173
+,4652,2844,4415,11955,3187,3670,3872
-,10244,1078,2720,5051,6844,11647,5834
+,6164,1832,10152,5688,65,10105,11787
+,5887,10146,6637,1162,1036,2399,5207
+,9884,7267,11989,9036,10040,2282,799
-,5958,173,8023,7752,10346,3359,5104
+,11488,11897,10382,10885,3416,5661,9942
+,12321,5401,1084,7432,8564,879,8145
+,7006,5613,911,2946,7760,11075,5229
-,11979,2360,7831,12457,12392,2841,5611
+,10569,1144,9205,7220,4667,3226,9796
+,7232,5262,9828,8007,8486,6698,12829
+,1208,5241,4486,1732,5342,11440,4042
-,5191,7032,11128,8206,1240,727,5440
+,7870,3549,12318,12281,4558,11544,6243
+,8938,1257,595,6803,204,5189,3032
+,11624,4128,2937,12868,5930,3761,5998
-,724,10891,8371,703,7070,6027,3112
+,7390,5592,8181,9350,4803,6936,10960
+,11185,4715,3350,2362,421,9388,1015
+,8426,4983,12663,4607,8505,1903,1379
-,719,6189,11466,1639,4688,11188,12378
+,668,5197,1193,8070,794,8273,8490
+,260,2681,5511,11966,3840,10977,1208
+,5291,11354,12235,1049,7966,1788,6549
-,5446,12913,9028,7763,8907,12606,4423
+,12489,12622,11136,8487,2787,9918,732
+,4033,9676,12481,9899,9908,3822,4400
+,2361,6728,11178,10949,9849,9903,1964
