OP,A1,A2,A3,A4,A5,A6,A7
+,9139,6458,4165,12122,3694,5816,4356
+,986,1648,4412,149,12686,8796,8180
-,510,12572,12287,1381,5089,976,9572
+,12704,12936,5615,6656,3143,9971,5258
+,10037,9432,4673,1903,6959,3153,12303
+,4708,6687,3394,11793,2602,7779,9939
-,11230,10012,9906,3180,5991,3705,1664
+,4731,3711,1881,11037,4401,6915,3640
+,5316,3472,6802,5058,10772,2764,11121
+,6225,6757,11585,12693,9748,4712,8259
-,11804,11149,5460,12555,457,5455,11877
+,735,10728,3458,11618,8028,1317,3797
+,6004,178,9087,8058,10246,1682,12596
+,5223,4270,3633,10346,10773,12902,6203
-,2557,71,6150,7256,3756,9975,12999
+,7762,7127,6432,4240,5622,378,1837
+,653,3798,7742,8003,12832,4001,6047
+,12404,3696,6473,1682,1954,9345,8581
-,4158,10617,1756,3375,10973,7639,4794
+,10723,5049,1837,9797,10916,5889,1791
+,10204,1027,970,10047,11441,1839,6871
+,6817,9758,3186,560,9305,9251,6044
-,4282,2874,6878,8965,8500,5832,12444
+,2308,3948,11033,3108,11764,10806,10529
+,8297,12118,10960,9771,7674,1428,152
+,2795,8157,8511,4657,6432,1054,12254
-,9970,463,8833,2098,7581,8090,12730
+,6800,4586,9348,894,4043,5561,946
+,4399,7022,6899,476,6611,177,10635
+,12174,8980,7702,2782,3362,8518,968
-,9116,1000,2352,10978,9173,8968,4297
+,10618,684,7472,7826,3710,7092,75
+,4678,12080,8905,7226,11177,8863,7337
+,11049,8809,5213,12872,1199,668,5785
-,11751,4923,3589,96,12379,8087,9908
+,10490,6565,3929,4419,11195,9583,10201
+,3496,2157,218,10409,10601,2042,8445
+,12297,12559,12281,9317,1250,11256,2328
-,270,12378,10321,5533,10000,2872,554
+,6406,12115,9393,1875,1871,11509,7770
+,1228,2264,9349,12858,5559,5304,10137
+,9640,11515,2765,11940,8522,11826,7660
-,3496,2157,218,10409,10601,2042,8445
+,2576,542,4801,1768,8955,5987,9839
+,3410,7973,3826,6730,2209,7913,197
+,2607,8032,271,12139,1140,10203,6915
-,11213,11870,1911,6133,11355,6039,6159
+,2243,5948,2715,3990,4944,5271,641
+,4211,8906,5821,102,11061,644,9921
+,1680,7794,9358,11115,9665,4196,2561
-,7921,4610,6357,3286,1137,8449,11267
+,9813,8164,8922,12981,9256,9502,7079
+,4846,5408,5665,12869,9798,5675,10283
+,7182,3842,6238,7212,2925,7987,4416
-,11051,10255,6237,1000,12364,6679,6395
+,6159,5963,1002,290,9693,2754,9459
+,2592,6088,1846,8809,10286,2388,4131
+,4726,9127,10153,10401,828,803,6738
-,4838,6303,10757,4572,5618,4569,560
+,1801,6281,9819,161,8700,6011,2306
+,8323,3239,2498,5985,2444,7758,7548
+,12141,9804,5263,3216,1318,6851,4643
-,11312,2258,3601,11601,10786,12917,8511
+,6,12253,1039,11988,6002,12945,8358
+,1739,77,7809,2196,4745,3618,2120
+,12349,8345,2198,688,9240,10112,1564
-,563,469,2407,10171,2555,5839,5996
+,172,8872,9190,6358,434,2535,3551
+,6794,284,2339,9189,5688,169,2036
+,10284,3060,3888,4351,11583,8505,2775
-,7305,6561,11140,1099,12871,6383,9511
+,7829,10149,12880,8535,1302,4821,3308
+,9507,71,4209,6324,8177,9120,2143
+,8431,11061,6465,10459,7669,3573,11102
-,5447,7511,7831,9836,9298,4694,6181
+,2410,9233,741,3605,12742,10293,554
+,693,5123,10897,2736,7156,1770,1032
+,5703,7578,11383,2692,6680,11704,1464
-,2308,3948,11033,3108,11764,10806,10529
+,6833,5984,8064,6186,4798,11628,12820
+,4802,2287,8028,11355,12651,11459,5088
+,9206,9214,11367,5841,8522,10195,5863
-,9914,12217,11611,12013,10530,3088,11766
+,6588,4078,9192,1297,6211,3281,1165
+,3069,9634,3720,10643,1679,3221,9287
+,5568,7631,6456,12432,8604,9287,53
-,3948,10804,7896,10296,11292,9521,10562
+,1247,3012,9692,2071,4336,1589,10155
+,5414,5384,1519,10460,11051,7857,12126
+,12148,5754,2490,82,12737,6813,1880
-,687,5167,8580,2880,12879,196,12051
+,8650,6921,2992,10879,8705,1858,8206
+,7466,2415,4674,341,140,2083,8856
+,5313,11415,7197,11078,6720,10099,12084
-,132,6246,7996,4761,299,8489,11313
+,3423,2883,3202,11343,12328,2177,6529
+,2755,12651,12584,4043,6268,6598,1031
+,7308,342,1574,2068,10671,11612,12856
-,12297,12559,12281,9317,1250,11256,2328
+,12296,7652,5497,6674,56,3490,411
+,10612,11384,6790,9560,8593,5168,4828
+,8419,12586,10291,10529,11239,5731,9856
-,3602,7835,7435,8316,10537,3802,6489
+,3107,6150,11410,11017,3987,10813,10819
+,7932,5246,1686,11435,11500,7652,10934
+,3072,9862,6491,10081,3237,3851,841
-,2650,9311,7996,758,1016,11238,11164
+,6099,10047,3491,11441,7537,2189,2081
+,2016,611,7277,2357,7894,9146,402
+,2287,3183,4895,2057,6865,4661,4503
-,10959,8183,155,9391,7120,11198,1789
+,11621,3786,6461,5516,3829,2767,7249
+,5232,3586,7724,9894,5081,7507,4329
+,8139,8664,1312,7928,8052,12995,3065
-,9216,12853,8689,9592,1209,10027,2037
+,1530,12140,12429,9837,12182,776,3823
+,6235,11604,1437,10328,4550,9191,10544
+,8135,4538,1150,3647,4720,12301,4149
-,6432,4544,8321,7210,529,12294,12123
+,3203,8500,6707,7367,2983,3270,465
+,9936,4631,5012,4621,9524,1105,9272
+,4669,10224,8990,812,11653,3279,4369
-,6588,4078,9192,1297,6211,3281,1165
+,2452,7212,6076,1895,2784,70,4195
+,10339,974,9639,9752,9039,1928,3830
+,4965,8052,7324,11643,6706,8714,10531
-,1801,6281,9819,161,8700,6011,2306
+,2358,1669,10860,11320,5286,5783,9103
+,4262,2216,9490,7094,7767,474,9197
+,11945,3270,6149,4182,8287,9824,9606
-,9586,4718,1454,9773,7548,5993,11239
+,8306,932,1075,10676,1376,4763,3958
+,7240,1237,8331,7324,11317,4181,4262
+,5338,327,6258,3206,10046,12779,9522
-,7133,9156,12633,6860,12300,10497,12422
+,10905,3020,11407,6659,10013,810,9740
+,11494,1636,10490,4939,6127,6255,1877
+,8906,7668,11591,7561,9997,4025,7804
-,12577,2792,10553,4777,6802,5311,12886
+,5295,10927,752,8805,9810,3757,565
+,8352,5613,9045,10453,10958,6084,2690
+,5174,1167,12042,2923,7672,12221,2565
-,8071,2507,639,3589,4295,911,5506
+,2110,720,7617,1577,4163,3168,1968
+,12444,139,6294,384,1639,4649,5904
+,1920,1455,3494,8727,7220,7089,11993
-,4235,3162,8998,10676,3797,9367,4665
+,4867,6559,1255,3379,11076,1888,2428
+,2343,8388,5835,442,1341,2669,10504
+,2812,6317,11642,931,7206,4041,3712
-,5967,8473,8455,499,5402,3606,7648
+,9985,3584,10579,3799,11602,6637,538
+,4810,6531,2363,3261,12419,4158,927
+,9689,10134,12016,5091,9658,1208,110
-,8081,9013,10673,1960,1590,784,2583
+,10734,10692,1907,1097,3426,8872,9245
+,8593,10886,7466,3681,1080,7989,11691
+,7012,12407,6789,9932,2841,3308,8744
-,8865,11404,8740,3707,5660,5587,8956
+,3374,5043,11223,11514,7703,11989,5110
+,1657,5810,5812,12235,5335,8170,2094
+,11191,8368,1067,1645,4560,10026,1336
-,5586,6348,7406,7284,11000,1995,2446
+,9512,9300,5029,4694,8491,7251,10619
+,12633,6259,10616,12018,12090,9397,10085
+,6633,11258,9410,9135,3009,9095,7050
-,963,7869,1749,6164,12445,1267,8621
+,2064,2381,158,4393,2685,3447,8914
+,4767,10925,6880,366,3933,10036,2455
+,5710,6433,12573,7527,738,5736,10975
-,3098,10217,10748,1571,8658,753,4209
+,10165,2701,9863,8265,7134,5480,8505
+,8089,3391,3761,5185,6408,4648,2738
+,10694,5271,3915,3934,10082,11474,7204
-,11791,10567,394,7703,11533,9213,10712
+,1967,38,6935,2415,5818,10823,6079
+,7479,6237,7082,4674,5319,3698,2710
+,9551,10909,3647,7788,5031,1509,8893
-,8548,8179,2702,12974,2526,8596,1552
+,4634,11611,1504,7513,4978,10510,9114
+,148,3901,3716,3951,1277,2587,11339
+,12157,12642,3380,808,1276,11261,5684
-,9073,7194,5676,144,5168,277,9045
+,7745,862,1538,336,4344,2963,10525
+,10222,4196,9900,9462,7373,3565,4052
+,1903,11370,4443,1088,9493,12122,5474
-,5427,6134,3681,1789,9985,9006,10466
+,7417,11880,8197,4339,11560,3637,6526
+,6934,8484,7594,11002,9028,579,343
+,2361,12556,6581,7968,6819,5795,10032
-,10612,11384,6790,9560,8593,5168,4828
+,10848,8828,6369,12176,3417,7088,5490
+,2853,5077,2755,10900,12383,4784,2261
+,12365,8559,9395,3707,1037,836,4710
-,2936,12378,2330,9713,8053,8069,1230
+,116,11847,759,3661,1033,8599,12277
+,7937,5740,3058,8255,3884,2173,4601
+,1074,10312,3738,905,1013,6220,6652
-,10723,5049,1837,9797,10916,5889,1791
+,204,11144,3503,9237,1812,3211,824
+,11102,6239,6520,6761,4430,1654,1035
+,730,6679,12546,1663,999,2159,7560
-,7776,5267,7819,3602,10675,6619,6265
+,4027,8081,12329,7151,7517,11520,7044
+,5945,10756,366,2376,8632,7744,1323
+,6446,3804,10271,2800,10017,10724,8845
-,866,8295,12608,11434,807,12132,4197
+,932,8955,10332,9133,6580,5460,8750
+,1354,8644,894,2135,6414,11365,12170
+,8326,9302,12737,7757,574,10897,636
-,1137,4270,3474,5739,9595,4609,4475
+,2970,5570,692,7894,7889,10824,12536
+,1270,1737,4107,2766,6012,6618,4578
+,7680,1265,5660,10340,5034,2656,12024
-,10165,2701,9863,8265,7134,5480,8505
+,7039,7175,11803,1564,7190,1326,6255
+,3490,1856,4966,3517,8678,1283,1634
+,4907,5811,9867,8406,4281,2591,9882
-,1657,5810,5812,12235,5335,8170,2094
+,7026,11077,5909,6495,11195,5556,1342
+,9522,9059,11430,9171,962,3853,1066
+,414,10109,659,9868,3593,7732,226
-,1357,7314,11454,8282,6974,8763,12127
+,1218,11176,536,5086,9472,8575,71
+,9967,5523,11948,3627,12857,2102,3975
+,12680,8472,11336,6153,3938,8086,8783
-,8749,6766,10677,8062,4623,12316,1195
+,6861,7772,471,8489,155,5975,10384
+,10233,3905,524,188,9576,11098,11001
+,3570,2327,5289,4977,12144,7671,11885
-,4399,7022,6899,476,6611,177,10635
+,5848,3124,7090,9420,6222,11239,9181
+,10341,10814,3076,1329,6302,4387,639
+,10507,3248,2118,739,9233,8952,6406
-,1397,6340,1283,5065,8900,7011,8842
+,12271,11723,3809,8557,265,7436,3200
+,5844,8430,2282,10280,2784,12770,311
+,7795,6467,8551,6490,919,5006,1000
-,8367,12438,10842,7667,3469,9634,12759
+,9362,8171,2092,1538,580,11913,6804
+,12360,8203,2009,6431,1873,11092,687
+,3338,7949,7772,1635,6381,6799,137
-,7611,2106,2137,5728,1361,7852,4431
+,11598,6431,907,6111,2268,10267,6067
+,7621,2805,12268,10681,11839,9320,6028
+,11175,7123,11511,1105,7366,7233,9872
-,4902,11592,4943,9478,1014,1003,12510
+,8574,7689,845,7684,8384,12615,2573
+,8286,4859,1757,12558,10301,1850,8241
+,3075,11072,4505,276,2886,4944,459
-,5940,10792,8404,11140,6033,2820,1707
+,1934,7113,1008,7096,3496,1688,8913
+,9708,4097,1642,5307,5754,11750,1464
+,7184,1692,6638,11687,12406,1623,6157
-,2108,11342,9417,11234,11529,6742,2550
+,3237,8646,3465,9127,5360,8895,11843
+,5574,10168,8365,11260,5062,1652,7288
+,2270,3716,12726,4094,319,3240,9554
-,12157,12642,3380,808,1276,11261,5684
+,7927,8610,10499,544,10099,5842,1048
+,3080,12694,4952,7597,1790,6075,8375
+,2286,4462,5594,5358,3281,8834,10654
-,7046,1003,9073,3358,6738,11625,4789
+,5900,8521,7199,12796,12880,12393,4547
+,8941,12214,9561,10411,11956,5934,5390
+,8965,71,4219,8386,4522,295,1503
-,7093,9844,11594,11012,4931,6309,12928
+,11396,3214,11981,390,9162,4192,8436
+,10117,12298,3192,9462,9209,1865,6586
+,5351,10108,2200,11400,1459,11518,369
-,7240,1237,8331,7324,11317,4181,4262
+,397,12800,11765,6239,2336,6178,5695
+,11231,9327,7151,5175,6859,12158,7099
+,11911,12473,741,11135,202,3245,5952
-,11437,9903,5117,5183,226,4481,12040
+,3998,11078,5715,6613,5318,6060,12769
+,6762,12748,2080,1158,4909,10754,6908
+,3852,1229,194,8842,7758,3150,3802
-,10219,6791,8321,1241,1192,1646,397
+,2137,6558,8846,8341,2927,3457,8058
+,12085,9576,9364,4188,9737,1043,6784
+,3082,11701,6380,4920,6621,8260,10246
-,10222,4196,9900,9462,7373,3565,4052
+,6910,10857,10307,4258,306,4674,6522
+,12353,725,5636,2026,5326,6477,3409
+,12703,12169,3398,88,10776,3813,7132
-,5414,5384,1519,10460,11051,7857,12126
+,8766,9335,4488,6013,2622,430,311
+,7947,8457,12932,5021,7301,4450,11497
+,12173,6717,5093,6696,1584,225,3853
-,8286,4859,1757,12558,10301,1850,8241
+,3416,7645,9804,887,10163,1394,7219
+,5650,10971,1987,9595,873,3324,829
+,3815,6085,156,390,10251,4049,11466
-,12271,11723,3809,8557,265,7436,3200
+,86,11422,11062,3989,9599,12812,12751
+,3259,3726,11723,7655,624,8117,7709
+,9744,4508,8792,10869,9546,2796,9414
-,12349,8345,2198,688,9240,10112,1564
+,10262,6934,2039,4133,5202,7399,662
+,221,402,9238,5270,3977,5644,1317
+,6027,317,11128,7426,10843,4221,9274
-,9875,12218,322,1461,9963,5391,7369
+,3805,12382,3975,10313,4468,12480,1019
+,12617,11475,12861,8737,1403,8813,4832
+,5768,1498,137,4428,8106,11849,198
-,8377,8250,3440,8212,2907,2188,10897
+,5689,4585,11812,556,10181,12303,5657
+,10912,6094,8865,11476,11218,2082,7041
+,12683,5736,831,443,4731,3347,9757
-,1116,7267,11901,11365,4959,1554,9489
+,8724,9287,11595,4472,5294,9241,7482
+,8395,10643,6812,6087,1199,11239,4679
+,8653,705,6176,10039,8961,10844,5469
-,11621,3786,6461,5516,3829,2767,7249
+,2733,8173,2084,2559,12056,7140,637
+,1274,7804,161,5624,2688,22,1770
+,11512,12259,1258,1190,11555,10380,8702
-,6159,5963,1002,290,9693,2754,9459
+,10699,6850,5536,3187,6904,9714,3823
+,2804,1707,8258,9165,11768,11714,10818
+,7801,6830,11247,3592,9563,6500,1333
-,5232,3586,7724,9894,5081,7507,4329
+,5003,5058,10386,2315,4748,6564,12390
+,10986,10361,8005,10720,7238,1302,1444
+,5392,7217,4258,5370,8171,12925,3211
-,653,3798,7742,8003,12832,4001,6047
+,7291,4435,4579,173,7226,5495,2903
+,6712,2605,11781,700,3404,11814,4578
+,4008,3863,6424,5465,9479,4362,11832
-,7291,4435,4579,173,7226,5495,2903
+,6559,2515,8657,3270,8773,7613,12325
+,6344,2780,2564,9411,10787,1674,8373
+,6204,6120,12478,384,10894,11095,12966
-,735,10728,3458,11618,8028,1317,3797
+,2400,10346,10243,5805,10506,11377,11885
+,10725,628,1377,2181,5342,11433,6634
+,10755,9216,652,5755,10995,9000,3133
-,10339,974,9639,9752,9039,1928,3830
+,12882,2805,10507,10029,11026,2343,12352
+,8244,1448,917,8547,12493,1547,2011
+,3508,7110,650,8795,5005,38,231
-,10668,1911,5353,5288,9395,4512,12231
+,6348,2005,4705,4764,4073,1373,3017
+,10773,5322,1434,2423,12248,7375,965
+,9729,10705,5646,6635,12916,3040,11892
-,5295,10927,752,8805,9810,3757,565
+,3642,2838,2835,1981,4044,1382,1385
+,9697,11911,7986,8353,6683,8515,4362
+,4276,2785,5077,244,8408,406,12719
-,12788,3233,2401,4400,7278,5435,4440
+,2310,5550,10225,11041,9627,10330,9939
+,7929,5961,1384,9391,10770,2203,4700
+,4058,5827,15,3313,3727,5253,1400
-,12671,2405,11882,11795,524,11231,2801
+,1472,12586,1520,1969,2622,7572,11135
+,8274,350,995,3704,1321,1298,5951
+,7659,2289,10212,12482,8682,301,713
-,1861,2045,2422,7243,692,10820,11887
+,8075,809,5777,12859,4692,7383,9495
+,7244,5441,7055,10334,6730,12709,2283
+,6396,558,11728,8529,6207,3615,12510
-,3570,2327,5289,4977,12144,7671,11885
+,5424,6582,7707,12493,11636,1957,6917
+,2261,8699,6060,11016,7540,4236,2695
+,11829,12542,8114,446,10482,5406,3004
-,12326,8166,9683,6386,9291,4515,7861
+,4278,8716,3712,358,312,3519,3072
+,296,1569,3397,11486,5416,11064,9968
+,5010,11276,12242,2362,8588,9088,3126
-,6473,306,8810,4212,6208,5699,10770
+,1483,9513,11476,9265,6720,4490,5171
+,9241,2557,12608,12402,12125,8069,9175
+,6856,9224,5519,10026,10470,2369,3441
-,3080,12694,4952,7597,1790,6075,8375
+,12358,1949,3898,2799,3907,2390,2646
+,4404,3364,3358,6413,8798,5775,6711
+,114,2177,9247,1035,1906,2530,8499
-,6099,10047,3491,11441,7537,2189,2081
+,10524,7333,7115,516,9659,12118,2357
+,4577,12263,9849,359,2272,3790,11202
+,3795,9617,4294,73,9507,2478,7380
-,7659,2289,10212,12482,8682,301,713
+,5972,4527,6258,2678,6170,290,1915
+,2203,8645,353,10991,5439,10304,8957
+,1644,6462,11650,8785,10991,3711,2673
-,12148,5754,2490,82,12737,6813,1880
+,1379,12456,9281,6330,9323,2090,7078
+,4248,10190,10785,335,6819,11482,3114
+,11567,12916,7842,6277,10146,12792,7853
-,5309,8936,2609,6724,9705,7354,8817
+,547,6675,4519,11604,6623,6988,4593
+,9005,9101,5789,6558,4953,7797,12381
+,11516,12836,11309,9958,5261,777,5096
-,1074,10312,3738,905,1013,6220,6652
+,4775,3468,10043,233,3897,8103,7178
+,9011,3765,10116,11426,11887,8878,1493
+,12057,2712,10449,1830,11175,6686,7119
-,2410,9233,741,3605,12742,10293,554
+,10803,12684,3236,6556,5008,3899,8100
+,11957,8074,2543,283,4603,9057,12481
+,7630,2807,5294,590,11208,3910,783
-,2261,8699,6060,11016,7540,4236,2695
+,4280,837,140,10181,1310,8240,1547
+,5416,562,12047,2259,5011,10646,5530
+,11093,3437,8061,10183,669,9666,5462
-,7184,1692,6638,11687,12406,1623,6157
+,4698,4993,2692,1961,9295,8063,8227
+,5060,7448,8575,7200,12247,5351,9056
+,11723,9247,2080,12944,190,10722,6564
-,3126,4071,11528,9991,1323,155,7741
+,969,7758,5431,3023,12046,3085,6548
+,11041,6464,7426,12484,5200,7331,761
+,8485,12203,2093,2637,5796,8756,4465
-,11723,9247,2080,12944,190,10722,6564
+,6704,10281,6876,11516,11653,7419,10790
+,2240,2268,8620,9821,2305,9171,9170
+,4356,6962,9044,12204,7377,11852,5832
-,9107,5367,10332,3355,3320,595,983
+,7664,8663,1274,3979,6624,3491,8905
+,5006,7711,9300,3268,570,5796,5221
+,11965,10142,6125,5654,4745,11127,3951
-,7039,7175,11803,1564,7190,1326,6255
+,7872,8308,12499,6391,1615,3421,6958
+,8121,9390,10296,1897,10787,10443,7001
+,4127,12028,2223,8300,11547,7461,9687
-,2941,374,11691,7971,4771,1499,1545
+,9497,4221,8603,11564,687,5120,6135
+,1820,7120,11499,11639,8540,11524,9926
+,7473,4292,4742,4660,11588,7924,6753
-,3642,2838,2835,1981,4044,1382,1385
+,1347,6071,12772,7625,993,7381,899
+,11873,6193,2639,4924,10468,3291,7064
+,6476,2909,1392,1014,9730,12304,2105
-,3521,7596,10334,1416,11315,3730,1638
+,2492,12306,6155,7536,7597,377,6844
+,6969,1469,497,6981,2513,10436,4419
+,5435,12423,1405,7644,3663,9831,5637
-,2687,3043,2439,1232,11747,8731,11557
+,11060,11851,7044,9657,10923,6355,9597
+,4324,5638,3605,4578,9813,11043,12969
+,11950,8841,5568,1930,5715,6437,114
-,11598,6431,907,6111,2268,10267,6067
+,335,4932,12275,1575,7042,4450,2228
+,9265,4082,641,814,9110,12039,9396
+,7802,1346,6289,10535,8188,8298,1010
-,6604,12436,12096,304,4864,4723,9500
+,11214,5983,4470,11437,11417,11963,10823
+,6815,3702,2777,8387,2850,7906,12512
+,2505,4281,1567,4453,6335,11500,7414
-,2064,2381,158,4393,2685,3447,8914
+,4386,5779,11495,1857,3194,9999,8486
+,3540,12789,2684,7162,7054,7023,2852
+,5924,2253,11169,6304,2903,3304,10993
-,7872,8308,12499,6391,1615,3421,6958
+,3023,8918,5187,10559,10467,1760,4551
+,496,5126,9927,347,2803,734,1008
+,12453,12509,2356,12005,4153,9084,11099
-,7501,7892,8615,674,11643,12689,1587
+,10896,9596,1083,4784,11853,2233,2872
+,3555,7822,8812,6457,3815,11698,4974
+,2145,7972,386,10004,1967,1566,5528
-,2044,2536,7617,2023,3433,10718,4568
+,98,11341,8136,2682,2466,10787,639
+,9931,4548,3451,322,9338,3761,11946
+,9142,7692,8650,3295,6438,10380,7867
-,11468,9466,5879,2141,451,2070,4457
+,177,12934,1382,11747,7184,7547,2964
+,2302,3410,11382,5243,12528,12401,3483
+,3310,242,2081,3198,11474,1231,8281
-,8274,350,995,3704,1321,1298,5951
+,2210,289,6136,1503,7085,12994,8945
+,12383,9418,7337,4917,10195,7974,12592
+,11545,9868,8227,4413,4351,6696,3833
-,4809,1803,777,9355,1020,8604,11964
+,12110,9143,6145,10879,3158,3356,11397
+,10122,7013,4642,1959,9983,6391,12200
+,10904,3662,2806,3967,10502,5783,790
-,2283,12106,5288,4846,12209,9216,6225
+,1793,7397,12377,8024,5281,1605,12996
+,10001,9149,10208,9259,11956,1875,3512
+,4022,10010,4668,6482,4773,2850,9792
-,9338,8553,3607,4560,5726,3757,10315
+,8017,940,83,11475,2237,8381,6223
+,8810,3658,3121,2090,8751,6419,2973
+,11937,6256,5094,8879,4281,4766,8768
-,7829,10149,12880,8535,1302,4821,3308
+,12834,8293,6782,6103,9164,3481,12813
+,1554,591,11421,5958,458,6677,7998
+,11280,11393,7578,4483,8067,9559,2489
-,7783,10507,179,4349,801,11221,7967
+,5433,7790,2757,12890,9927,7294,3551
+,4729,6960,5239,8730,11282,10339,2159
+,11089,1376,8188,532,10517,5739,2145
-,11370,3540,9126,3903,2869,3974,8525
+,8910,8511,5857,5760,4687,7680,3262
+,3754,11342,3697,1703,6704,4446,3617
+,4873,7490,9142,412,5796,2245,3798
-,11986,315,5123,5598,3862,3847,296
+,7615,5797,10651,916,7039,49,9312
+,131,6588,10394,12116,3534,1939,12829
+,4120,9483,3257,12183,9796,154,3799
-,4650,11508,2677,740,9412,3807,3861
+,6483,419,9246,12782,4546,2568,4569
+,5208,5034,12606,10181,11576,12829,10037
+,3573,12525,5079,5480,5245,3178,7154
-,12360,8203,2009,6431,1873,11092,687
+,4285,5804,5594,2851,4002,1658,2173
+,9174,11047,9110,224,10215,3138,2767
+,1895,12015,1637,4285,5219,12705,10059
-,9507,71,4209,6324,8177,9120,2143
+,588,5664,3664,5242,2110,80,11072
+,2248,8268,5428,645,9523,5802,3455
+,11546,9280,715,9461,1585,6543,6516
-,3228,3864,8708,6689,975,4693,2405
+,4290,4726,5449,10289,2791,12592,12103
+,181,4127,6258,9307,5881,1823,5678
+,8939,1515,7654,11833,10585,8199,5717
-,2243,5948,2715,3990,4944,5271,641
+,2604,10768,867,10558,3665,95,9080
+,7163,9427,9602,11718,3595,9470,4504
+,9860,857,5533,3623,7927,8711,1957
-,5223,4270,3633,10346,10773,12902,6203
+,2631,4342,9692,7142,9621,6228,7522
+,7838,6981,1250,3848,5497,9547,4629
+,5213,9281,1626,275,8832,570,3140
-,588,5664,3664,5242,2110,80,11072
+,6621,3255,11618,3153,4757,6565,3194
+,1234,8612,12653,8350,6520,7142,12987
+,4893,2403,2452,7755,429,4928,10793
-,1739,77,7809,2196,4745,3618,2120
+,6094,1512,10717,3418,8231,6771,5829
+,3200,7486,10118,9655,12281,11008,12089
+,8645,9213,7085,1703,11800,11378,10352
-,5185,7103,12205,4425,281,8282,4616
+,3463,8381,2220,3073,3875,5630,3557
+,1395,11057,8717,5126,6003,8865,2827
+,4042,5283,2132,8845,7125,11985,782
-,1554,591,11421,5958,458,6677,7998
+,5179,4771,2423,9925,11050,11358,12268
+,12541,603,8661,4773,9956,7460,5689
+,9178,2497,12470,1806,4890,5527,7654
-,6833,5984,8064,6186,4798,11628,12820
+,2141,4353,679,9527,11836,10004,5973
+,12037,7266,2620,542,8088,11604,7757
+,9127,9125,10739,2632,6706,6168,9176
-,9708,4097,1642,5307,5754,11750,1464
+,9694,5615,12793,58,7294,1325,10600
+,10482,3866,3598,2438,6454,9480,140
+,128,3405,5861,1337,6632,12325,2506
-,7244,5441,7055,10334,6730,12709,2283
+,10098,1865,7714,1100,9129,2073,7158
+,538,7322,6311,10035,6357,1551,4488
+,4140,5266,1574,6217,10615,2257,2196
-,2994,8904,12642,154,10937,5940,7329
+,418,9069,11045,1798,4742,11095,1195
+,12211,391,6233,9919,3642,10498,441
+,10206,2254,9504,8654,11704,2965,6327
-,11280,11393,7578,4483,8067,9559,2489
+,10238,1506,8849,8084,4718,10357,7287
+,1310,9228,12797,12293,3854,7290,7008
+,10304,377,6789,9964,10486,2480,715
-,11214,5983,4470,11437,11417,11963,10823
+,11762,8989,5827,11714,275,8816,5973
+,4505,5523,12925,56,7533,2078,2437
+,7101,3575,5875,27,5580,8155,5984
