OP,A1,A2,A3,A4,A5,A6,A7
+,295,6203,9197,8763,5289,6119,11094
+,1246,1361,7920,5388,2245,6323,12177
+,7621,9999,2232,6546,328,6585,4684
+,3861,7360,1921,3204,2898,11030,12320
+,7892,8307,11109,7296,8209,3585,9081
+,5656,9519,8070,7642,7925,8476,1601
-,4200,5808,12919,9685,405,10186,4734
+,2976,12228,5208,11728,5101,6864,203
+,12595,6126,6657,519,3879,1190,4111
+,2740,10809,11850,4978,6765,5301,8747
+,7356,1293,207,9634,2040,6914,1141
+,3443,4379,10745,10011,12744,4791,169
+,7838,8819,8590,1022,6953,10286,8713
-,2341,7961,29,7942,8977,7422,12961
+,4106,5906,10663,86,12205,7998,3657
+,6721,1975,4480,7628,1786,1383,4248
+,10331,6249,2555,1567,4508,12648,11802
+,1466,6865,1447,2802,11961,3394,3867
+,10695,6444,8969,5249,3652,11738,5352
+,11564,7771,2942,8656,10505,680,12213
-,2715,4183,4288,1474,320,739,2121
+,12540,8645,2390,12400,6820,4171,6892
+,6902,11485,2679,6795,2935,9262,10589
+,1620,3238,4989,8532,12158,8162,4115
+,2854,1261,7290,1821,3440,4314,747
+,11877,5868,12717,9087,1780,9358,5483
+,1657,7656,3927,4932,1734,3108,10767
-,11431,6770,9752,374,2894,12159,12396
+,10117,11361,5212,9282,8552,7114,4310
+,7185,8476,7667,3907,539,3386,1245
+,10097,856,2604,2687,8232,4756,883
+,7286,2106,3351,9628,9301,10789,8089
+,5579,9549,6060,8528,8840,2773,5642
+,2351,12298,5640,6978,5432,6362,8806
-,1972,780,5197,11513,5230,5648,4143
+,12158,7287,6189,10421,11308,9522,7237
+,4667,3844,8098,6849,2716,4604,3050
+,6956,8995,96,4363,2064,5216,7673
+,292,4185,11313,12996,469,1689,5209
+,7926,3718,9393,2722,7675,439,3462
+,4727,10172,11950,9131,892,11442,4941
-,916,123,10797,2304,3482,8172,6297
+,1992,12372,10088,2013,6060,4250,3268
+,3286,5556,10675,6916,8879,11945,538
+,7927,5711,5411,6577,5129,5927,2880
+,7336,2035,9901,5006,8117,2299,8106
+,8311,8165,3467,11118,4278,9092,12385
+,5451,10157,8147,4523,4441,4159,9885
-,2597,8675,1293,6861,9367,11611,11053
+,8976,1699,11346,3448,7581,6798,5999
+,197,1031,8877,6134,5770,9103,5778
+,3058,8715,6171,12526,121,8777,9080
+,424,9122,3224,862,731,9453,12666
+,8719,12153,280,9482,9229,5413,6463
+,7960,6744,12575,2385,2850,3515,2195
-,12595,6126,6657,519,3879,1190,4111
+,4444,10431,443,1885,96,8871,4299
+,8436,11518,9281,6306,3392,4583,9804
+,1462,8509,4066,9254,11891,1264,4235
+,157,1931,4211,7717,6157,6535,7610
+,4514,8535,8582,6686,9036,10843,8065
+,10572,1535,2292,3370,8017,12661,10915
-,9118,2151,2151,12245,2361,5084,7284
+,4018,7187,11622,11483,9066,4062,6435
+,11905,6097,4040,12599,4403,12207,6350
+,8910,2062,9670,7262,3043,12871,8294
+,2705,9404,7351,6703,11495,12915,12115
+,10563,2419,71,2947,4764,8185,8386
+,6067,12902,6136,9382,7558,8115,2303
-,10755,10161,1693,7246,7355,10713,7127
+,1081,10660,3940,11317,6243,12146,9761
+,339,969,9609,11137,4960,546,11179
+,7714,10285,7107,10306,8105,6504,8903
+,11870,7603,11559,3191,3752,7854,680
+,9951,6224,5332,11068,5170,12663,10082
+,6249,8348,8804,11439,5167,1652,1306
-,3671,7893,6638,9002,1930,9688,9175
+,10245,6386,12018,5585,3764,383,11690
+,11368,2836,8592,3152,6008,3416,2736
+,6376,5990,1526,7386,10938,17,12704
+,12433,4777,7007,6465,5059,8280,6940
+,6443,2214,10929,12768,3980,2919,3510
+,4526,7657,6391,9752,9315,6411,2690
-,11524,3474,986,7882,3150,11698,7198
+,5785,3078,7972,7241,9118,5262,3025
+,5440,9392,6114,8925,12898,5630,8668
+,9391,10811,698,8469,8160,9665,12011
+,1165,9864,1217,10300,9125,4857,1075
+,6604,8969,8099,7731,5487,9636,4074
+,4290,1536,10774,9543,5694,3686,352
-,4508,7596,4569,5622,1606,7530,7226
+,352,8478,2777,8892,653,930,7504
+,7696,4338,9212,11947,1745,1990,681
+,591,5935,2103,5125,2571,6655,10462
+,5432,4214,6592,362,193,8731,1178
+,718,7889,4979,11044,11299,6652,4216
+,7738,11692,10779,982,11554,9461,8329
-,10700,7705,8346,9791,7015,2667,12563
+,10688,8940,12081,7446,4192,3795,8149
+,4218,7336,6592,1251,10055,12744,2281
+,4986,10143,10332,5598,5122,12972,1834
+,1135,883,2584,482,5210,3318,5626
+,9529,11704,11617,3475,1578,146,742
+,6925,1851,7588,8309,12738,3789,7839
-,1486,454,977,1062,1457,11600,3095
+,11097,37,2515,4302,7996,2770,1018
+,10881,9110,12651,11970,12652,4790,5256
+,5269,8089,784,9016,7958,1617,1493
+,9677,12704,9238,6781,4705,9859,5134
+,8428,7081,7415,7851,416,3845,3143
+,9568,9574,6255,6380,10183,8067,5050
-,12103,3115,7375,11943,10643,10027,599
+,663,11162,9237,12469,4861,215,7587
+,455,8202,12635,12545,8042,2127,5629
+,9939,2164,2987,9107,7400,7182,3217
+,7019,1658,9515,3872,8437,2169,11194
+,3475,1978,9179,665,7131,4718,4502
+,8124,2217,5744,5334,6040,4216,7768
-,7604,3200,1691,327,9513,4644,6388
+,10646,11960,7953,11563,10558,1598,1585
+,2145,670,1205,12039,1150,11633,9157
+,2742,6826,6506,4196,9713,5323,6415
+,7561,9268,11796,12514,7443,9601,9865
+,6495,4945,7810,4912,8191,442,12137
+,9555,10955,6157,8607,8785,1090,2233
-,11310,559,7076,5952,12221,7652,12238
+,4527,3817,7265,10136,7479,4439,2219
+,12744,1935,11190,4826,4502,3006,1833
+,1052,6902,2066,10239,563,3773,9050
+,10320,11273,5667,1152,8862,7090,11745
+,710,7266,8104,11462,9421,1286,2139
+,10667,1446,6582,6214,7580,9148,10999
-,1135,883,2584,482,5210,3318,5626
+,1063,1767,1852,8058,10580,2338,7286
+,9202,8935,5282,10545,987,3925,11776
+,5816,7617,3149,6964,6452,7106,5334
+,12206,3754,134,6806,6452,8540,11902
+,2532,6217,9056,12379,3300,10127,871
+,2510,3238,6663,1016,5425,9754,11130
-,1030,4087,5734,6285,5914,11230,3207
+,8186,3935,4776,5847,11852,4563,8844
+,10723,5710,10482,4851,7712,7297,6542
+,1570,9757,8474,12710,11938,7915,10412
+,288,6906,12789,5683,1329,7670,1309
+,10614,9461,5407,5515,4005,228,5061
+,2919,5716,12523,2183,6370,5086,8966
-,2492,1851,4936,7313,6858,5957,10102
+,4067,3801,1591,5884,322,8037,3951
+,2591,6071,10480,12856,6245,12785,5354
+,10032,10424,11039,10804,5504,8195,2459
+,4645,576,7552,7688,7804,10851,5091
+,8564,11703,11517,9571,1477,4620,4978
+,12365,5161,6300,12763,3084,12298,556
-,2684,11181,10079,2937,12369,12484,7132
+,7801,5809,7945,7245,8696,1377,12142
+,10768,1207,3325,6814,5393,346,7014
+,4775,5300,77,6805,3827,4203,4771
+,8837,2630,10425,3123,742,559,2093
+,8501,5665,3355,7227,6838,150,6725
+,5225,548,7539,11891,10457,2625,3648
-,10732,3668,6280,1173,7644,4359,1768
+,275,527,2720,9432,5409,5352,4281
+,10653,1628,2008,7841,10630,1155,2019
+,10187,12002,4747,3720,4992,8884,7960
+,1995,3039,11785,7422,7771,7915,5270
+,418,11929,3236,9917,8154,1369,4967
+,12290,11309,9630,5429,9279,12618,12896
-,4067,3801,1591,5884,322,8037,3951
+,3269,8948,4596,6269,12832,4057,11294
+,8621,12181,6655,7955,6587,11298,1957
+,6005,1587,7058,10190,6779,9061,4732
+,4866,10279,7933,10050,7047,5626,2242
+,7293,51,4120,11241,4887,1042,5142
+,6082,533,8154,11625,6979,10776,9516
-,711,7455,3779,9720,6619,12684,251
+,795,2185,2362,753,2133,1720,358
+,4486,1302,2680,11065,6326,6488,3877
+,3279,8865,2273,10718,6548,3184,12532
+,5206,4597,6961,4506,1340,12962,867
+,12998,17,5671,12086,1215,11912,2528
+,4349,5803,10072,8491,8471,10301,186
-,2723,7250,2975,8940,2149,117,12053
+,2824,4803,3031,388,10296,3557,4437
+,7695,4424,5590,4283,8382,9730,3431
+,10305,3836,12166,2442,12893,2168,2058
+,10288,12525,12065,637,11210,5322,2617
+,8649,6609,7902,317,7722,4224,11660
+,2291,7619,11590,1759,12859,6435,8691
-,2583,5210,3083,9324,8875,12115,3556
+,2029,3924,10675,12138,7687,12430,2544
+,5855,146,9111,9929,7219,11871,10855
+,646,4142,9059,6365,7181,9968,3136
+,11756,10685,2517,8605,6683,1979,6294
+,7478,2497,12798,2218,7169,8560,11628
+,3135,9169,3204,10148,6873,4315,12215
-,8840,190,8467,8552,8668,12906,12743
+,4236,12077,160,10809,3538,5755,7708
+,11655,2331,11729,1996,8916,3524,2303
+,10529,7161,5810,11198,8937,9779,11031
+,7517,5597,2515,3981,8416,11791,8178
+,3715,1242,8384,11250,3761,7171,858
+,10857,9808,8901,3460,9806,6281,6732
-,2976,12228,5208,11728,5101,6864,203
+,8861,12,12558,12467,5214,5625,8171
+,12098,5475,1205,2378,10099,3123,12773
+,3381,10915,8908,12677,9268,10748,4351
+,6632,11081,5590,1940,3374,7643,186
+,11735,11452,4661,11585,1733,10492,2523
+,4561,12756,2190,10586,10204,5192,7330
-,11375,3262,2669,11839,11967,10150,5571
+,11265,8675,11499,4659,8084,1771,12858
+,8217,5371,8700,8693,5610,4402,10745
+,5553,5244,3193,12586,9194,1153,3003
+,5368,6873,3378,1195,11867,12580,540
+,12821,8994,3172,2127,2700,4926,5785
+,9351,2402,1504,6821,6223,10897,9952
-,2968,10670,5370,12,11398,8116,138
+,2990,4693,1209,5437,6598,5815,10521
+,4513,11801,8387,1822,1821,12726,1809
+,4913,1066,2117,8876,6071,6676,6500
+,4355,1359,1175,2361,12036,917,1095
+,6471,3869,4033,3949,2550,3145,5690
+,4813,87,12001,4833,3813,4275,8446
-,11096,8499,9236,10288,10183,6699,2987
+,2978,11709,12789,628,3173,4947,2773
+,11161,5497,11332,10446,9172,12033,5830
+,12211,10151,4822,2913,3551,11049,11694
+,9819,11599,116,3646,12818,3764,11678
+,5609,875,7588,523,6397,7759,11962
+,4523,12612,117,231,9482,9715,8082
-,2185,6148,3012,1824,12326,3115,7263
+,3434,9463,2774,12102,2317,10678,881
+,12954,4888,4598,9287,3822,7978,2296
+,8043,12631,12212,9112,6640,5269,4978
+,494,629,2821,9270,10285,1378,785
+,462,1629,338,3253,3068,4458,824
+,7716,11226,3951,9808,5502,9444,5905
-,8700,6521,2524,4261,12476,3879,6167
+,466,909,2027,4966,2178,11535,3428
+,7431,9503,7670,5965,10722,12368,9801
+,8141,11729,8990,7134,572,6564,10158
+,1519,10590,2907,1632,11880,1445,4317
+,4273,8226,8119,1211,11967,11677,4418
+,4186,2897,7434,3599,8650,9906,11305
-,5732,4381,4983,10939,10197,12295,1105
+,6102,8560,5179,10440,4790,3942,12351
+,7394,6836,2118,4160,5334,8464,12966
+,8947,11920,9296,11763,7386,8378,2029
+,12899,726,7138,1603,1477,4385,1257
+,12,5603,1203,2819,46,8692,11407
+,7786,9228,12566,2551,7035,10526,7770
-,2333,11265,11004,374,11945,9251,4225
+,3718,4331,2726,3616,473,2199,3572
+,6022,11875,8494,10176,10252,12526,6216
+,5941,1189,422,9877,9311,3526,6410
+,12292,46,4018,6412,5782,322,5395
+,2170,10635,10187,5919,11700,3523,1580
+,7760,10231,6770,9575,12746,858,10573
-,2170,10635,10187,5919,11700,3523,1580
+,2114,667,1652,8836,3783,6978,4342
+,3233,2107,10806,7506,12779,1357,6524
+,12798,10611,5102,6373,5346,12006,9338
+,12072,1567,6728,9783,4506,6244,11070
+,8744,7691,2999,7272,10143,11139,11005
+,2127,9628,9270,7424,45,8810,7558
-,2138,8989,2999,7973,9475,1301,10031
+,2974,11314,6790,7174,8124,7984,45
+,10392,7720,11980,7342,3199,9680,1451
+,1589,5969,9193,3536,2742,3409,1795
+,560,5776,6911,6374,9886,2832,12058
+,5042,9263,8857,4502,4871,12793,2028
+,8420,12032,5353,4730,12220,6629,1761
-,4186,2897,7434,3599,8650,9906,11305
+,6627,3058,292,10224,7212,4271,3892
+,11752,7990,7641,6551,131,5845,7991
+,1872,5245,6945,11531,830,2020,5185
+,7737,9316,4579,7010,4478,759,3134
+,12715,8735,11516,10534,6204,11880,3902
+,11854,12964,9461,12146,10790,5563,12530
-,1618,1298,9232,8164,9956,5260,1481
+,9488,2107,5615,8815,9846,4053,4869
+,706,9010,7577,1435,5971,1990,6865
+,12067,4158,4622,4364,2663,1927,7978
+,8661,11684,7776,12165,10968,12663,916
+,474,5769,7317,5387,8192,485,619
+,4966,5456,6515,11117,10326,2241,6620
-,1073,1085,1461,2420,6919,4813,2441
+,3056,11388,7235,9738,9025,10602,7058
+,12598,7673,12448,12505,6947,5988,579
+,6855,4041,5101,9095,10686,6615,8151
+,3278,12141,3634,11809,12566,10730,1238
+,5526,679,9343,4903,3110,11518,333
+,10415,6008,129,11720,4214,11620,3202
-,12290,11309,9630,5429,9279,12618,12896
+,7563,12411,10164,6464,354,5188,7998
+,8691,73,3723,11917,3040,6322,6028
+,12579,768,8675,6424,10250,8290,11989
+,9073,1900,10074,8755,9358,5056,6637
+,6586,930,478,3749,362,9314,11231
+,397,808,2560,1541,10811,11768,7515
-,10097,856,2604,2687,8232,4756,883
+,10137,12935,1927,5878,10017,11826,6394
+,756,1369,11256,3804,2368,2650,2121
+,440,691,3011,1874,4366,8056,7725
+,3641,10962,4304,9449,6117,7209,6795
+,12981,12227,896,9959,1481,2990,10292
+,8072,1011,5723,11895,1531,12930,6002
-,7230,9009,11588,9988,216,4394,175
+,9801,10046,3490,4491,4028,3256,3750
+,8437,6244,4838,10075,389,12375,5534
+,843,7572,2109,11456,8944,1460,9862
+,6485,6668,3923,8733,5522,9632,7975
+,4012,1772,6580,1723,4942,9827,719
+,7578,1205,9674,550,4070,4718,1157
-,795,2185,2362,753,2133,1720,358
+,9359,12800,2148,11618,11357,20,11366
+,1690,1740,8282,4274,4201,668,9522
+,3293,2406,11433,11863,4386,5248,2677
+,6527,6631,7211,3394,4305,6642,4265
+,11098,1957,11315,2834,8577,1020,4966
+,11193,1760,12899,3062,3089,690,8368
-,6485,6668,3923,8733,5522,9632,7975
+,6045,7822,7707,11262,10704,5630,1557
+,10279,9843,7427,12575,2147,849,8678
+,3716,4972,1310,1501,705,4577,4805
+,9453,11071,6880,10139,6109,8485,11534
+,4764,11157,6308,9061,10189,1801,12338
+,8927,10243,10595,4189,10610,12861,10454
-,11281,7482,7602,328,6047,665,3093
+,8635,6546,2583,2678,8354,1026,2100
+,11028,12110,3799,10631,7937,2831,3962
+,6371,8533,2511,10575,10256,3635,11341
+,6827,6042,6129,9238,1651,10951,1671
+,11737,5190,4512,6313,9536,9615,10147
+,6463,11091,1094,5649,5154,105,973
-,6428,4793,4569,2607,9509,6059,12323
+,8359,11870,1609,12986,6166,10389,5235
+,11866,97,9721,1740,4020,11002,9139
+,8429,7359,11002,4247,12603,5252,3795
+,6400,10794,11314,9767,411,5551,10990
+,11353,8809,11638,10147,4498,9291,3386
+,4346,4539,9150,10155,502,10521,12234
-,11580,8460,8269,1450,9448,3435,3134
+,3305,2335,8166,7495,1897,7779,9119
+,11795,2180,4292,12656,1576,12258,336
+,9096,5505,10550,9154,1280,11618,879
+,5354,4987,3737,11010,6258,2742,2867
+,7727,586,11400,12879,11646,6539,4511
+,2449,4740,9997,3394,7870,7868,4920
-,12262,2438,2872,6872,5466,10860,4164
+,2237,6496,1501,6070,10934,9816,192
+,8339,12721,2436,2831,2507,4814,12702
+,4515,8136,4057,1200,9347,8311,2028
+,12297,5216,12706,3994,11688,744,10374
+,666,2402,8053,7737,3060,12714,6250
+,4207,10628,11904,2467,12563,7282,12832
-,6966,11379,12941,2541,5124,11658,7356
+,1951,5494,3241,11800,7764,6714,12879
+,6361,11159,9973,5875,11855,6750,6343
+,4954,10084,64,3347,10491,12968,12906
+,2244,10869,8372,9723,9219,5280,11777
+,459,8112,491,11108,3935,7295,5501
+,1388,6865,9398,12762,11515,11764,6869
-,4950,12387,2153,1372,1169,3948,2356
+,4291,7710,9169,12902,7348,3061,4445
+,629,12421,8007,10352,3035,1842,6228
+,12397,8248,8432,6357,502,1131,1167
+,10376,4984,823,8117,9477,5872,11422
+,1316,9294,8359,8724,4679,475,8459
+,3643,6410,4320,3506,8206,5027,5115
-,9568,9574,6255,6380,10183,8067,5050
+,11964,3993,7066,3540,1113,5756,3947
+,7364,5608,6661,2079,8214,7715,11170
+,11315,982,11777,5108,10922,7011,10087
+,12859,9530,9999,3711,3216,7517,7030
+,609,8779,7320,2030,11996,2158,2521
+,6330,6152,4496,3989,8139,614,8977
-,12397,8248,8432,6357,502,1131,1167
+,1805,3229,103,7464,2869,6863,1148
+,9168,4831,11938,7575,5596,11734,2120
+,4533,4067,3897,6657,9571,1819,8515
+,4311,6637,4732,2956,5070,11185,7388
+,654,5171,4993,10323,8083,12500,12945
+,2893,11023,3569,9462,3023,5302,5262
-,12981,12227,896,9959,1481,2990,10292
+,11738,8808,7732,3124,6888,3869,10213
+,60,5560,11742,4588,8921,918,5455
+,1934,9932,3389,6311,9505,3583,12398
+,5991,5257,5476,2106,11048,1132,936
+,1273,4580,9523,1862,9681,2442,6312
+,4056,7326,9168,7170,12339,1350,7786
-,6936,7043,12750,5143,11922,2949,9117
+,9445,10308,5499,10907,8871,12451,4008
+,5213,2301,1419,3682,3265,6427,10799
+,4275,9077,9649,12834,10584,9233,3129
+,8477,5516,8477,10982,9897,10762,841
+,10498,2163,6611,4478,11881,4809,9056
+,4920,3285,9737,9352,3324,4485,10616
-,7135,6969,9194,5565,9029,5212,9134
+,3942,4290,10407,7479,13000,27,11982
+,8967,8828,967,5514,6867,489,8145
+,10307,8759,2897,3204,11613,309,7985
+,3382,8584,9621,3232,3110,7605,12146
+,1779,5511,5736,12623,6025,10700,10914
+,2460,9873,1599,1845,4121,8344,5050
-,4378,4664,960,10848,12646,9321,2391
+,12352,9638,4637,1920,9078,984,5604
+,3375,5439,10410,8974,10562,7563,12517
+,1889,10895,8910,2218,5381,365,8405
+,9846,6564,5566,742,7613,12093,8917
+,7656,2457,6962,5113,2031,2862,9618
+,11684,1578,3042,2567,12120,11248,1899
-,10848,9396,10580,5100,2888,3441,5428
+,5321,9279,3455,1849,12205,6967,3093
+,7053,4126,6390,9293,7856,5756,119
+,3117,356,10889,6166,615,11835,2727
+,10864,10152,1545,8820,6959,10030,12578
+,6285,7532,2440,2074,7540,6836,851
+,6775,10062,6320,4079,6749,3953,6807
-,1244,2362,11937,6376,4690,6450,8791
+,2012,8635,9772,10575,1162,10921,11152
+,1007,12887,11947,12669,2295,7998,2637
+,1627,2457,1608,5195,7309,5039,6715
+,5665,7363,7661,10492,6583,1400,4756
+,10502,5720,10788,10771,5641,12630,11541
+,10973,8352,3591,11100,8013,10223,6497
-,9890,2428,5878,6456,10994,1043,10926
+,6860,12140,1866,7576,2942,1505,7190
+,400,6782,12655,959,4446,10997,8821
+,4129,7505,1673,10343,4434,646,4612
+,9788,9604,5934,1502,3056,8559,10959
+,824,7833,7706,9080,9430,8534,12224
+,9882,3223,1943,10014,10409,3649,11699
-,2192,678,11883,10410,5942,10137,8555
+,5787,4552,1869,11703,8395,10097,3431
+,1987,10536,7361,9465,1654,12760,4967
+,12081,9534,8460,11098,7830,4354,6255
+,7691,12906,6170,11052,6932,3908,10574
+,938,8710,9753,5659,7069,185,9079
+,1680,10415,5754,10457,10243,11735,6698
-,8429,7359,11002,4247,12603,5252,3795
+,124,9693,239,1923,9372,7354,8264
+,1327,4947,6018,4131,3908,3625,1138
+,5697,8651,7183,7129,782,6663,10047
+,3334,2957,12222,3620,1600,977,6894
+,12037,12246,9349,869,12233,6449,12080
+,10997,6520,1754,3678,11575,7823,11923
-,10761,10146,2744,1977,4113,7469,3958
+,9067,4830,3323,2547,12067,6877,10547
+,5374,8122,7522,5526,11743,11776,6315
+,11307,10828,10253,8125,6052,11847,9091
+,3273,11443,1523,9543,9664,2582,10304
+,5083,37,8926,7494,12911,10757,5400
+,10657,12255,3847,3919,7495,3336,2602
-,7926,3718,9393,2722,7675,439,3462
+,3181,12897,6507,3458,9521,1519,8020
+,5780,3221,7127,5991,2437,1148,9193
+,11122,2633,6223,7981,7874,3785,7104
+,12422,4360,7833,9335,3684,4523,11665
+,909,2218,4500,11903,10359,7402,3930
+,955,6350,6214,7145,4142,9036,9192
-,2495,2095,4401,9120,11136,8801,6788
+,11025,10849,3708,304,7132,5540,11997
+,121,2971,12037,12099,6545,364,7714
+,12613,6975,6194,1108,126,9007,2525
+,9040,1835,12813,9157,7392,4553,11586
+,2013,3169,11763,4097,2550,8691,8637
+,12853,8020,6570,10071,3327,5001,1904
-,12362,6565,3050,12111,7131,9027,9706
+,10834,128,9358,11905,2588,11871,12259
+,6728,11164,12245,388,326,11682,10640
+,3409,9152,4827,11132,10836,3246,8653
+,1912,10040,2766,2938,4848,8182,11337
+,7295,7549,12096,3187,11186,1260,1427
+,3536,8231,9354,12218,4480,6948,2522
-,5000,2448,10046,302,406,12243,5991
+,2724,12327,3937,4270,10097,2611,945
+,2079,8602,8576,6888,8722,4165,1130
+,5183,12307,8750,9488,3755,1226,5271
+,12661,1263,9742,8179,2438,4372,4950
+,10169,8969,7097,10281,6619,8214,11316
+,12243,6262,4381,8129,10262,11925,12868
-,7053,4126,6390,9293,7856,5756,119
+,1114,2433,4838,1221,12231,6534,9441
+,10628,8218,8401,11925,1280,5671,6407
+,10219,1825,6480,588,2977,2227,6741
+,203,6766,11658,6965,5878,1526,8161
+,6487,6303,5756,11477,12048,7270,10581
+,12672,10210,7112,10288,5908,7616,7888
-,7563,12411,10164,6464,354,5188,7998
+,12344,7449,3133,7800,2567,10230,6890
+,6157,10177,335,12209,6472,4157,2230
+,3002,7192,10661,606,12242,7621,11330
+,83,9512,5003,5936,752,388,11901
+,12803,2679,1125,767,6991,10281,7338
+,11995,8492,3623,4441,12125,3028,1523
-,5225,548,7539,11891,10457,2625,3648
+,11996,3055,7955,2322,3947,2378,3905
+,7377,4494,11558,6764,9220,4446,10409
+,10562,5122,3309,2593,5663,5929,11836
+,7232,6331,8361,7753,1924,3494,2190
+,1223,10265,10360,8992,2297,9021,3884
+,5143,90,8482,6549,3675,9743,2654
-,2824,4803,3031,388,10296,3557,4437
+,10856,4657,690,6942,2626,2482,6046
+,2174,1189,1112,9659,9945,7254,8973
+,9971,2498,7949,5208,5414,8789,9393
+,5150,8000,10418,5159,3384,12756,156
+,8568,3665,3191,4668,7801,4410,8825
+,7217,8359,11526,4050,3476,8268,5664
-,220,4696,4121,2884,11432,3380,4888
+,8151,9865,6835,9620,4717,11679,1739
+,9947,11545,3584,853,2286,1461,12281
+,3378,6271,11382,12782,9360,11649,1913
+,9396,10858,12426,3899,4613,11483,11989
+,3206,10053,2372,6296,9219,2709,6528
+,7158,9580,9883,746,6984,12570,6201
-,4514,8535,8582,6686,9036,10843,8065
+,6526,5311,10834,2749,165,6238,10285
+,5970,4508,5495,7781,11971,7696,5801
+,2743,3306,9787,12939,11500,4277,9949
+,11618,1460,5690,8382,502,12676,4042
+,7323,9948,4320,5954,3765,294,7988
+,12147,11737,4123,7391,4373,5682,10409
-,3753,9906,6806,6457,6696,12704,6031
+,6304,7704,9410,12567,11021,12952,4861
+,12697,12508,10305,687,3966,6423,7825
+,8686,859,10582,7160,568,6572,6878
+,9621,5935,3423,5803,1943,3288,7383
+,6961,6164,4151,2026,1185,12733,2515
+,8250,314,7593,10148,3136,12498,6365
-,5579,9549,6060,8528,8840,2773,5642
+,10607,24,2399,12963,5129,11160,4433
+,3322,3795,10306,6515,1176,10622,8506
+,2737,3682,12768,5701,6943,11826,6316
+,11446,12113,4116,7789,7209,2197,7895
+,2073,1044,9688,12570,7150,3522,12142
+,3617,4191,2871,4070,10574,2314,6102
-,5787,4552,1869,11703,8395,10097,3431
+,12046,8536,11585,8322,6782,5450,6211
+,8966,7727,1825,11167,8853,3330,3155
+,11270,12862,5178,12636,8681,1131,3658
+,2381,1670,706,4609,5114,10100,2312
+,7499,4744,2529,7111,10265,105,4832
+,2153,11070,6079,848,8534,4497,10273
-,10169,8969,7097,10281,6619,8214,11316
+,8478,7721,11108,10522,5324,3369,7780
+,4197,9132,11777,3937,9448,4143,3347
+,8167,11939,352,1165,1753,11983,4219
+,4602,6416,11304,151,9538,10886,12403
+,1694,7587,9715,10588,2525,7581,3413
+,11550,2346,11,9956,3515,6061,10140
-,8967,8828,967,5514,6867,489,8145
+,10186,7577,1090,1854,12369,19,12407
+,1661,12161,6950,6047,2838,1808,11904
+,2675,9593,10481,12657,9422,4538,2625
+,7906,5449,6259,5447,5575,2381,2618
+,5587,4818,9262,4908,4760,12572,10299
+,5622,7925,5120,3441,10006,11221,7029
-,9391,10811,698,8469,8160,9665,12011
+,11948,3313,3580,5791,7485,1136,9349
+,2567,3289,7884,4869,12884,5220,12701
