OP,A1,A2,A3,A4,A5,A6,A7
+,10931,7815,1767,6478,3138,6985,12579
+,5793,7720,11828,2868,9043,151,3764
-,5384,3187,630,11615,7532,11990,11318
+,5110,11458,1513,2015,1865,7984,7825
+,10404,7854,3895,6187,474,2541,8147
-,11026,10536,9461,3213,2974,39,3019
+,8052,3457,10921,1810,10279,8816,3238
+,8166,6975,6260,10308,11937,12908,2751
-,7893,2342,7558,1711,10861,12945,8725
+,1563,4767,1222,11686,12573,335,7717
+,11164,329,8682,3486,7208,10273,6820
-,2392,7090,6368,8334,10384,212,4622
+,169,11195,8018,7951,5294,4538,10883
+,5358,4813,5783,8384,3728,2948,7861
-,6318,10128,10954,5064,6268,4970,347
+,12107,1272,7227,12449,12009,9277,7302
+,11401,11999,7951,1767,10053,5195,7667
-,4774,823,6497,5817,6573,4121,8090
+,598,6184,5154,8426,7570,11219,4318
+,10069,4532,3046,7806,11936,7405,5927
-,12173,7286,4058,5884,7462,5786,3752
+,8073,5496,4145,9238,8905,11639,365
+,1735,2222,11045,707,6674,559,5896
-,3080,10367,3350,3069,9537,1051,8946
+,1262,9591,5153,4006,12031,3094,593
+,4241,5352,2255,1467,1111,10089,11482
-,11418,10121,4495,5113,5205,7502,4396
+,5990,1950,8006,8221,7285,6434,6625
+,6134,3415,8773,8593,5504,3739,2517
-,6496,846,7569,5440,12742,1859,6884
+,5890,9763,7897,5681,12339,10237,10539
+,5862,3903,3644,9360,8980,2737,11668
-,4466,9154,4025,6932,6100,8164,6212
+,44,11666,5708,9712,3741,4085,10098
+,10296,1557,4531,1293,4005,8952,2916
-,5990,1950,8006,8221,7285,6434,6625
+,5892,9205,8182,3430,12229,8940,11179
+,75,5469,3554,7222,522,2240,8398
-,1771,4278,8121,600,10682,10001,6546
+,10944,6984,5790,6709,143,3796,9322
+,4642,436,10199,5161,1191,5658,12977
-,11752,2434,12822,2154,5627,7398,9990
+,12826,9907,10223,11289,10908,11809,726
+,12583,10066,1577,1763,11938,1523,9387
-,638,10547,11762,12673,11492,11209,12699
+,5437,6823,2226,6332,6801,12644,2385
+,8693,2049,4640,4593,3080,6694,11428
-,2190,1601,9879,6540,11306,1258,10342
+,745,8367,2495,7508,10588,8798,5880
+,1585,4000,6569,7088,5669,8429,11119
-,12092,1056,1417,7753,3721,10302,12347
+,9512,2872,9734,1092,193,12594,8749
+,9146,9087,10244,9490,1627,12456,5286
-,9512,2872,9734,1092,193,12594,8749
+,1515,7181,844,8135,6674,3261,312
+,8730,1429,6924,3011,9657,9484,3204
-,10776,8807,3761,2459,3311,9303,8478
+,2952,6885,7126,1342,6799,441,4733
+,11037,3935,10773,6879,9282,12556,5733
-,9795,6775,11555,7375,11743,3261,6937
+,6560,6699,2923,993,12626,9185,3814
+,4676,10495,12873,825,621,5539,4032
-,6491,954,8813,8959,12939,11034,1971
+,1346,3707,11397,11662,7596,11790,8855
+,5094,12826,12223,8034,11545,3227,7466
-,8757,12419,2777,218,767,7226,7001
+,5465,8223,12626,2360,9468,420,4504
+,10466,10501,3058,2293,8402,7342,836
-,2150,962,9919,12764,8902,9403,8552
+,4739,7455,10851,7954,5543,12236,8813
+,11201,12708,12145,4797,12311,10269,4611
-,8247,7128,2643,777,7026,2194,11627
+,762,6481,12834,10844,2190,767,5526
+,10401,7589,9507,3273,12151,6854,2561
-,1970,5151,8796,2566,758,1187,10476
+,7157,12924,6939,11880,6616,11380,962
+,5699,1405,7890,1468,4201,6966,546
-,5310,7733,9607,7874,3986,3312,8374
+,2612,9145,186,3735,1145,9125,11111
+,3138,4444,11131,4694,4656,5890,3310
-,12199,1105,7787,11244,6204,12989,4035
+,9178,379,7095,2748,4358,6655,6935
+,3974,5370,20,1589,2482,8233,272
-,2326,5070,11456,9828,10927,5725,8988
+,8573,8746,7414,11603,8969,1588,4056
+,9395,8188,12885,4203,9786,5861,12734
-,10289,8319,7896,11020,4867,7603,10607
+,1096,8058,7268,6673,5552,3319,9068
+,2039,150,12733,10484,8572,1986,5668
-,6712,9913,1839,8051,9376,11390,9702
+,8717,8017,2350,2543,6386,8199,289
+,6731,12448,7768,2039,8449,5507,12813
-,11323,6522,4446,3989,11658,10169,583
+,11434,10779,2835,6137,8553,845,3935
+,3345,4481,4216,7330,11257,5322,7298
-,1563,4767,1222,11686,12573,335,7717
+,5794,12605,8386,4183,11582,10973,10851
+,4523,10572,12361,9420,5506,10998,634
-,12107,1272,7227,12449,12009,9277,7302
+,9271,12877,1069,263,6575,12790,8563
+,12514,7883,9723,10971,1652,3434,483
-,35,1544,6576,2627,9758,7152,12811
+,7917,9061,8285,10125,3990,6660,1472
+,11759,8757,9816,8429,12381,4373,8740
-,10404,7854,3895,6187,474,2541,8147
+,5365,3414,3802,2043,1131,2922,10993
+,2477,7548,6673,12320,8105,7672,3703
-,4895,9233,1137,7263,10120,8168,708
+,3873,12433,3311,12110,12662,3589,4528
+,1471,3419,4803,7260,4094,2991,5196
-,3777,3523,7783,11777,2719,1977,7813
+,2696,3605,8744,1006,6277,9151,11433
+,5819,9214,7956,9708,5791,3449,2809
-,11164,329,8682,3486,7208,10273,6820
+,3661,11277,5040,1789,3369,3690,5084
+,12613,343,7111,12700,11232,4593,8294
-,75,5469,3554,7222,522,2240,8398
+,7662,12598,8531,8224,12595,1995,11731
+,2632,1649,5306,8095,11474,12287,8197
-,2103,6145,839,6195,6832,254,2011
+,11551,12925,11294,12333,5441,3538,12108
+,8017,5665,6812,4957,2389,11377,3376
-,12583,10066,1577,1763,11938,1523,9387
+,7905,3469,10663,4234,4810,10411,9710
+,10871,4751,9742,370,289,73,926
-,6070,8731,5917,8777,12679,11952,6127
+,12010,2384,8159,11582,9888,8790,5592
+,12699,5883,9681,11262,8878,2517,12230
-,10152,2080,9501,3276,967,7461,7811
+,7484,8677,4963,3380,9015,12750,1004
+,11276,11601,3554,8176,5299,7394,2663
-,9379,273,8383,2393,1151,11444,6357
+,4208,2151,3932,4348,9169,2539,1925
+,6473,111,4312,8653,5750,1245,9814
-,5094,12826,12223,8034,11545,3227,7466
+,6601,2809,9320,7082,9312,6644,1069
+,8985,5013,6881,4742,12594,10492,3570
-,3183,9887,4319,5494,5943,9125,12322
+,12764,10312,9952,10783,6495,1731,7456
+,723,9119,36,335,3614,1139,8674
-,905,2049,5679,4903,3843,1899,44
+,6801,3252,10925,9707,4614,8314,5312
+,12086,5431,517,9787,9939,4052,8449
-,12613,343,7111,12700,11232,4593,8294
+,5512,8897,5652,3309,8496,11546,7217
+,6523,396,1042,60,6388,9060,5184
-,1585,4000,6569,7088,5669,8429,11119
+,3060,1204,2911,8262,7726,12347,12641
+,6019,12814,4378,5490,709,11144,5989
-,3345,4481,4216,7330,11257,5322,7298
+,11729,994,10939,6993,3802,678,12536
+,10388,6295,2033,2348,6039,3114,5800
-,9568,841,2555,12619,7400,5421,12284
+,8579,5973,11595,8330,10803,2179,12562
+,11594,8533,9133,3804,2528,9168,8373
-,9422,254,12611,886,3433,6664,6397
+,8955,7013,11626,12996,6495,10752,10355
+,3653,8817,2411,11773,5538,5355,2998
-,12413,11362,10469,6462,8313,1361,2976
+,7091,12550,10366,10377,8749,1926,2715
+,2207,3255,2573,3451,4853,4461,2520
-,5528,10140,11567,401,2762,7878,3669
+,663,10786,6387,9964,1393,2477,5048
+,3022,12684,8347,1360,4457,9340,4639
-,5118,9672,9238,6324,2192,599,9246
+,10641,147,11381,4293,7235,10294,11988
+,10046,2085,6355,7937,8178,2118,7021
-,5110,11458,1513,2015,1865,7984,7825
+,1316,3932,9749,4774,12364,5294,10050
+,4966,11688,2122,3577,4685,2859,5134
-,6361,8329,6368,3756,8990,11271,9997
+,10638,5880,3529,10873,5313,11525,8585
+,3638,8711,12491,7638,7870,10172,8933
-,5358,4813,5783,8384,3728,2948,7861
+,4921,1520,3628,4200,1377,11747,10871
+,9266,10049,6658,3593,10222,7895,9180
-,5139,3308,9566,3560,10546,3280,2273
+,6655,9826,7415,7832,2431,6608,12878
+,2381,12735,1594,992,1189,10092,6065
-,1346,3707,11397,11662,7596,11790,8855
+,3281,10932,12758,5489,1592,6555,5098
+,11197,7924,9067,4550,6025,7547,5795
-,9197,7597,563,3132,5281,4223,5382
+,1017,412,551,4674,3875,7306,8254
+,1494,9701,8329,7727,7537,11089,9621
-,11567,1104,6822,3590,7117,8106,5117
+,5475,7078,6652,11795,11828,4746,8371
+,6294,10281,8149,8267,12764,11757,12193
-,4889,2721,868,7581,1056,12538,3135
+,2093,10243,6872,11944,12,12164,5391
+,6566,12731,5879,5085,6413,4756,2869
-,9810,9296,7177,4401,4819,4355,3498
+,4835,11271,7481,9675,998,8840,4179
+,756,8028,670,10356,1193,8793,132
-,2696,3605,8744,1006,6277,9151,11433
+,5497,12557,6159,11629,9667,10758,10663
+,9005,1741,1341,2190,8044,37,3817
-,3815,4361,4234,1004,3397,1326,5982
+,1275,694,12365,7607,11510,10541,11752
+,2740,9835,1866,12641,8999,4523,2903
-,235,6952,7004,4287,4514,7558,12879
+,2790,6154,695,10146,6011,6092,10128
+,445,12301,6103,4328,3229,11569,1565
-,10296,1557,4531,1293,4005,8952,2916
+,8806,9894,6656,12643,10183,4637,8843
+,12649,2527,713,11869,250,9718,7901
-,5241,10348,7701,5566,3870,6689,9376
+,3894,6869,2709,2992,8962,5300,3503
+,9511,6036,1254,7459,1193,4031,3317
-,6560,6699,2923,993,12626,9185,3814
+,6288,5681,6248,3875,981,8100,1105
+,369,2153,7882,1747,3786,11988,7848
-,2263,946,7807,4624,5645,12297,11342
+,3685,8819,10056,10891,9888,2623,2027
+,10762,11421,11538,10809,8971,3671,10362
-,12582,9590,11952,8441,8903,4687,9127
+,9578,795,11124,10563,5106,11125,12370
+,11967,5506,11398,7222,12355,4378,11604
-,9395,8188,12885,4203,9786,5861,12734
+,8999,10340,5811,10975,5891,1214,2110
+,2801,11013,4805,10261,932,4397,9837
-,9504,26,6652,2350,5231,7507,1739
+,9894,4468,5629,225,2808,11182,7232
+,11234,7871,3756,6033,6351,12336,11582
-,10931,7815,1767,6478,3138,6985,12579
+,6193,7672,8965,11830,7789,446,11166
+,4695,1731,9708,7648,5714,2574,911
-,6959,12699,12063,1563,3908,10357,9140
+,226,5003,9303,9892,4289,11363,2266
+,270,2817,7951,9167,10044,1150,2029
-,6523,396,1042,60,6388,9060,5184
+,11997,9952,36,1826,8509,7115,7484
+,178,5317,7376,9608,9624,1980,7097
-,762,6481,12834,10844,2190,767,5526
+,10485,1824,4015,8924,11760,11143,5939
+,2092,12693,9380,8316,10376,335,5419
-,7965,12338,11814,6152,12310,4015,4236
+,8461,12955,3000,935,8953,527,7719
+,9436,11554,9813,3533,3272,674,10686
-,2207,3255,2573,3451,4853,4461,2520
+,7260,6067,4402,9602,836,2974,12617
+,11347,12707,8130,6981,1507,3844,9099
-,12274,6417,6737,11531,10409,12288,5183
+,12631,6793,3723,3670,4423,7520,5730
+,4697,4117,5562,824,7166,616,12035
-,7365,11267,11799,5349,1354,1384,1322
+,6262,1549,12705,7744,7737,2563,12439
+,8012,5664,7569,10186,1635,10540,8850
-,10466,10501,3058,2293,8402,7342,836
+,3259,9795,9651,9923,4849,12535,3708
+,9731,609,5866,5219,5361,10188,6
-,10944,6984,5790,6709,143,3796,9322
+,7262,7457,2258,3781,6082,5103,4812
+,7646,3421,10348,2274,5100,10565,2017
-,2632,1649,5306,8095,11474,12287,8197
+,7551,10136,3139,9976,7005,532,208
+,12498,3559,4543,10006,5378,6498,369
-,7459,1469,2342,6132,2286,8319,10748
+,3050,7894,12351,12367,10071,11600,2599
+,12114,1425,10862,3907,46,12319,2559
-,9005,1741,1341,2190,8044,37,3817
+,10139,10386,5753,609,12833,6723,11892
+,4417,5685,11781,9544,5195,648,6482
-,2041,12108,5924,11134,8117,1637,9795
+,11501,8192,2729,12151,2266,8756,834
+,168,5994,3105,11245,7800,11260,2705
-,1487,3279,2831,2837,404,3510,3753
+,12435,10974,11125,317,10722,4586,10103
+,9956,8843,9350,3289,12883,1229,4566
-,11098,4668,10729,6649,11853,4418,5298
+,2224,5596,6780,1546,8949,3511,9263
+,461,1473,8013,4417,1210,10213,9279
-,297,9993,3593,9560,3200,3546,4345
+,9299,9413,1998,755,11400,1903,922
+,5741,9511,11493,9520,10909,5778,967
-,168,5994,3105,11245,7800,11260,2705
+,10610,5435,8745,8460,7268,3378,527
+,9289,4334,5890,1861,425,6051,2266
-,699,5118,1008,7166,5527,3531,2084
+,1315,3727,9980,1662,1219,4102,8511
+,11419,1998,2385,12088,10545,3460,2577
-,3162,6600,2499,7316,4474,3628,9734
+,9660,10784,4864,2251,12741,12927,4306
+,196,11699,7513,6765,6046,8962,11897
-,8960,2797,7607,4771,11629,8666,5932
+,8338,9398,5277,1759,6866,1553,9128
+,4519,4343,4777,6896,7401,10194,568
-,8717,8017,2350,2543,6386,8199,289
+,1903,12424,4917,6113,1467,1089,2965
+,892,5974,11969,10952,12115,10611,8007
-,12086,5431,517,9787,9939,4052,8449
+,11014,3639,4889,6246,1842,1023,4765
+,2834,7019,9848,384,8885,10987,12272
-,2811,4701,11879,9748,8168,10951,1366
+,11229,5062,12946,8375,9912,8556,4180
+,5638,9277,4448,4059,4132,6912,9961
-,6262,1549,12705,7744,7737,2563,12439
+,9588,3798,1963,9067,2158,8118,817
+,2607,4934,9492,6290,11250,4942,6719
-,5457,8005,4315,5330,5914,11632,7654
+,10035,4061,9621,1378,10909,3824,5565
+,816,737,11306,11683,8686,9870,690
-,130,1560,766,10815,12286,766,8045
+,11286,9477,3526,11786,6738,2135,8065
+,12363,10117,11066,3785,3832,4243,7776
-,6011,1322,9757,12001,8619,11927,7008
+,4384,4222,2270,4146,4754,8417,12819
+,6259,8923,11596,934,293,7274,11321
-,5890,9763,7897,5681,12339,10237,10539
+,1250,4658,8283,3330,3100,11786,11412
+,10870,1429,4287,6707,2257,2276,3537
-,5465,8223,12626,2360,9468,420,4504
+,639,12387,12783,9258,6288,4731,8733
+,8407,7360,4801,5494,4869,1006,1188
-,3281,10932,12758,5489,1592,6555,5098
+,9837,2174,10573,934,12023,5805,9371
+,10426,6191,12508,6921,1319,12375,8590
-,6601,2809,9320,7082,9312,6644,1069
+,5416,4188,4560,1276,6590,4091,6513
+,2527,12155,9058,2462,12712,9748,7833
-,8985,5013,6881,4742,12594,10492,3570
+,10333,7719,830,5082,2772,3114,12296
+,7202,9334,9084,7632,545,6780,5704
-,3409,10543,376,788,9256,2134,3914
+,12769,5507,7009,271,3283,8561,10851
+,9471,2084,11403,9647,7122,10302,2226
-,2756,4325,9729,11931,3948,12831,4763
+,3379,5601,1657,5158,598,2283,8402
+,2316,7375,8908,11242,6154,6556,1038
-,5819,9214,7956,9708,5791,3449,2809
+,1759,10297,2514,8387,11414,2434,11997
+,9642,8499,7183,1594,12764,10927,12857
-,3560,2305,4321,12595,5214,3376,9866
+,2755,11400,1939,5670,11351,2014,8697
+,3869,8085,3536,12569,2414,5577,11064
-,12713,11341,10866,11723,4791,5020,614
+,5511,4024,5292,4524,3620,11143,1149
+,9542,2111,11880,12327,1426,10556,6873
-,1735,2222,11045,707,6674,559,5896
+,2881,12403,6289,2373,2049,3146,5921
+,8780,3869,7564,9945,4745,3841,5719
-,9266,10049,6658,3593,10222,7895,9180
+,38,4048,8279,10566,12343,4204,2972
+,1226,4860,12098,6481,6643,5459,8055
-,6134,3415,8773,8593,5504,3739,2517
+,9548,8690,10155,11348,5897,12167,5212
+,2033,8510,11546,3854,10368,10548,986
-,178,5317,7376,9608,9624,1980,7097
+,8652,7009,1238,8153,9119,8424,9561
+,2751,44,10309,9001,4923,741,4458
-,9028,3051,7800,1641,11611,9318,10214
+,6639,5843,6508,9061,7121,1019,4450
+,2231,9299,814,10259,11958,4903,3834
-,11291,10581,5614,2829,12975,4834,8714
+,3677,3994,11189,1642,874,4865,208
+,10955,6616,3384,3063,1263,4155,571
-,11759,8757,9816,8429,12381,4373,8740
+,6481,9870,9206,10516,12732,4265,1485
+,11216,8235,2129,5271,8718,9599,5656
-,10401,7589,9507,3273,12151,6854,2561
+,9880,1019,7335,1863,10276,8013,5593
+,12298,11260,911,8538,9162,6512,10978
-,1370,3933,9514,2799,7835,3953,3834
+,10240,8719,6853,649,3960,8,1866
+,8009,810,5964,4383,5042,5766,5970
-,9642,8499,7183,1594,12764,10927,12857
+,9472,8283,9078,4229,3845,12119,10400
+,5833,2382,4588,12718,7989,2292,2975
-,1017,412,551,4674,3875,7306,8254
+,5854,5994,12792,4596,9423,1980,12414
+,2583,8551,8566,8816,6223,7806,5093
-,9289,4334,5890,1861,425,6051,2266
+,5602,12896,7783,11497,2265,788,272
+,3283,9227,3331,4312,1518,5067,4542
-,73,608,5487,6134,2368,2724,12154
+,1633,7506,8038,7289,3405,12369,12412
+,1302,5789,5849,5017,7372,2404,4114
-,4241,5352,2255,1467,1111,10089,11482
+,4176,1666,2440,4022,2306,1430,7597
+,4792,6314,10759,3232,10876,11545,5149
-,6572,10955,4329,9886,12633,2280,7995
+,2494,11529,5642,6465,575,289,9029
+,923,3143,7056,767,12384,9562,3347
-,1759,10297,2514,8387,11414,2434,11997
+,4125,10721,5441,7954,2611,1717,2081
+,11669,8629,3875,11991,4397,3148,7462
-,6414,6018,11643,11839,10993,2134,5989
+,5309,5585,9762,5125,12953,6087,4200
+,2758,9566,4452,5068,3875,4358,10485
-,2477,7548,6673,12320,8105,7672,3703
+,4777,3312,2086,3397,4387,8602,5676
+,6817,12304,3676,9080,7155,3070,12593
-,5497,12557,6159,11629,9667,10758,10663
+,10942,1924,8431,11745,6848,12838,4002
+,6760,11655,9509,9393,3309,1246,7736
-,11533,6927,2594,4601,1392,10206,12940
+,12795,12428,6451,3577,9710,8866,12617
+,10044,10235,4252,9772,12574,617,1645
-,4417,5685,11781,9544,5195,648,6482
+,3287,12625,4168,12145,12923,12888,3160
+,9402,6324,4119,9989,9705,1718,5807
-,11215,3582,6391,5555,1724,10825,1093
+,11314,10195,8382,11197,8911,12010,9887
+,11303,51,350,12839,1070,10879,2781
-,6146,5931,12106,7599,7389,8398,5795
+,12991,6424,6197,4567,8734,8596,10731
+,8610,11850,12825,1480,12007,4137,1622
-,6288,5681,6248,3875,981,8100,1105
+,5426,414,353,4160,5061,5546,248
+,11724,2071,148,12679,134,492,7791
-,10610,5435,8745,8460,7268,3378,527
+,8519,10541,4577,2760,858,849,2594
+,10990,10638,10719,1056,2125,11228,12642
-,7646,3421,10348,2274,5100,10565,2017
+,5912,6988,5555,4097,12078,2714,6739
+,2537,9235,5399,6364,2970,12256,7416
-,11997,9952,36,1826,8509,7115,7484
+,12780,5271,4497,5733,8106,5221,6676
+,11646,42,9956,8259,7992,11286,8724
-,636,284,2573,5182,2764,6655,4415
+,2332,7907,8573,7519,6962,3474,12951
+,9976,1118,4854,1970,9623,2994,286
-,3287,12625,4168,12145,12923,12888,3160
+,2389,7534,12925,3183,251,3228,4877
+,12477,7967,993,2827,397,5808,8007
-,11303,51,350,12839,1070,10879,2781
+,2799,1762,3919,6352,8710,1428,3241
+,10678,12490,4972,2964,10829,9360,11913
-,10641,147,11381,4293,7235,10294,11988
+,8776,2971,148,138,12616,4836,2284
+,5212,7670,138,5729,1879,2205,1224
-,2231,9299,814,10259,11958,4903,3834
+,950,2709,7183,8696,4274,1692,1514
+,7833,3320,549,7298,7082,1101,12085
-,369,2153,7882,1747,3786,11988,7848
+,2907,11691,12864,7465,5074,6998,10130
+,2495,8512,727,888,7019,7644,5349
-,7818,2055,324,12744,11431,12690,167
+,2623,2043,12457,2136,857,11493,8465
+,7070,8012,4881,1935,7833,9268,3910
-,5854,5994,12792,4596,9423,1980,12414
+,1894,2202,8157,5309,12550,12796,12814
+,2435,12315,1142,3356,12306,3342,426
-,7653,11772,2437,9747,12564,10705,8525
+,4703,790,8246,5330,10368,9216,6452
+,4149,11067,6533,3109,3389,7232,2696
-,9542,2111,11880,12327,1426,10556,6873
+,5100,7487,9490,3268,9788,4921,3938
+,9318,323,3858,6720,6107,5628,501
-,9146,9087,10244,9490,1627,12456,5286
+,6190,7552,1130,11316,9394,3473,235
+,12983,5205,5121,5596,7544,5831,4543
-,10174,7629,1278,7252,5300,1062,11302
+,8255,8988,5536,519,12463,376,2178
+,8515,11068,5144,2840,3625,6198,5075
-,9299,9413,1998,755,11400,1903,922
+,5588,7724,1093,9726,6912,9151,7540
+,5303,3519,11139,809,2023,10766,2876
-,2583,8551,8566,8816,6223,7806,5093
+,8509,11615,5160,5268,9494,1466,1200
+,774,1362,1170,8869,5832,2277,11061
-,11286,9477,3526,11786,6738,2135,8065
+,2829,3665,3270,1831,12498,2780,6395
+,6104,5462,2931,9861,5961,7740,4411
-,8338,9398,5277,1759,6866,1553,9128
+,6289,2216,1799,9408,8477,3107,3367
+,7969,644,10821,4856,7070,6195,7680
-,3528,9712,5090,9100,9846,2623,9810
+,9126,11188,8639,6783,758,1096,2123
+,447,9834,12919,6898,5250,1050,7482
-,4835,11271,7481,9675,998,8840,4179
+,6272,12042,12215,1765,990,9627,12292
+,9111,8594,5801,3897,273,10730,10779
-,10240,8719,6853,649,3960,8,1866
+,12492,9393,7267,4834,9462,12075,9224
+,5320,6767,1077,9568,1756,5230,10167
-,7157,12924,6939,11880,6616,11380,962
+,5145,11064,9884,2447,5356,4697,12760
+,926,7584,10783,6808,12079,982,2498
-,9298,2259,2978,3890,1491,1909,6988
+,5843,3641,8460,4770,10440,11755,5350
+,5769,6966,3428,6917,1259,9994,8990
-,9976,1118,4854,1970,9623,2994,286
+,10062,3871,12149,10835,11875,12671,7400
+,3076,3117,2361,6612,5833,7628,7101
-,639,12387,12783,9258,6288,4731,8733
+,9881,11038,5794,4175,8823,9001,9240
+,138,6138,11623,9882,10720,116,6799
-,5145,11064,9884,2447,5356,4697,12760
+,9993,12312,94,10255,6249,2660,2565
+,9145,5619,5876,408,2370,11745,3883
-,12826,9907,10223,11289,10908,11809,726
+,7850,10781,1347,9099,10002,8346,7801
+,6275,10541,10592,8995,919,4414,11743
-,9959,348,614,2652,7033,3508,108
+,12437,655,5580,695,9334,11827,6944
+,4346,6465,6843,9588,6203,4138,11862
-,8407,7360,4801,5494,4869,1006,1188
+,7748,9011,1053,4185,10138,12810,12693
+,7374,8666,585,6286,8144,4285,7890
-,5741,9511,11493,9520,10909,5778,967
+,6634,1312,9324,12435,5500,7074,10387
+,12738,4609,9039,5191,11153,9721,7207
-,8573,8746,7414,11603,8969,1588,4056
+,12815,5735,62,2474,5910,3399,3895
+,1804,552,11569,1621,9356,2286,1457
-,2435,12315,1142,3356,12306,3342,426
+,11082,4496,10218,1781,10818,7033,7136
+,9366,9358,2715,11355,9743,11490,10118
-,8012,5664,7569,10186,1635,10540,8850
+,2461,1865,263,3931,7225,1775,10033
+,716,8867,9192,11048,9535,11590,1663
-,12631,6793,3723,3670,4423,7520,5730
+,10569,11410,4435,11607,3720,9707,935
+,4987,4051,5016,6794,9639,1758,1406
-,1494,9701,8329,7727,7537,11089,9621
+,4020,5777,4948,11912,9422,2982,6379
+,3712,2774,8232,2211,538,3495,12426
-,12556,12491,8864,412,2515,7363,8409
+,9974,8579,2097,10529,9909,3359,9917
+,2089,12722,5077,6645,8797,2369,2146
-,9956,8843,9350,3289,12883,1229,4566
+,10614,11027,9262,8216,11054,6816,11073
+,7405,2737,205,7467,7089,10405,11793
-,10675,1337,1633,9145,6935,2003,11629
+,4957,5859,2788,3176,7033,7642,5520
+,10790,10552,6467,10458,8397,5111,5928
-,4847,1573,12761,10853,4912,1144,8855
+,12246,9294,1217,5542,1080,8135,11390
+,5750,4404,10659,416,7800,10995,8487
-,10062,3871,12149,10835,11875,12671,7400
+,1980,4122,7469,3016,12244,6423,6422
+,5071,12699,4412,11313,4525,7224,5991
-,2495,8512,727,888,7019,7644,5349
+,562,1203,4624,4938,5336,8369,9034
+,537,9093,3351,11668,2466,166,9216
-,923,3143,7056,767,12384,9562,3347
+,837,48,2696,11123,5678,9593,4163
+,4968,1264,7867,8581,11767,11731,4767
-,9837,2174,10573,934,12023,5805,9371
+,2042,5892,5600,9858,7190,7480,10280
+,5236,11719,11355,5747,10455,1293,8087
-,6639,5843,6508,9061,7121,1019,4450
+,1672,4971,3432,6018,6687,7645,7392
+,11778,10318,9709,11334,10599,5,1193
-,9472,8283,9078,4229,3845,12119,10400
+,6500,9323,2939,4066,7092,2697,6362
+,10587,9773,8776,8089,7431,9782,2394
-,8847,1077,3761,1565,11999,11412,2107
+,9509,10822,11197,4225,9218,2950,11094
+,7936,2366,9396,182,12025,3786,4238
-,8780,3869,7564,9945,4745,3841,5719
+,234,3701,4343,11561,12771,4887,10036
+,2771,3692,3658,6766,3947,11495,986
-,2042,5892,5600,9858,7190,7480,10280
+,2694,7095,11863,12286,8937,12483,7085
+,3770,11170,11893,399,8971,723,12532
-,1315,3727,9980,1662,1219,4102,8511
+,2561,1420,4176,4418,6830,12391,8476
+,10126,12643,9431,771,11308,4193,11210
-,8610,11850,12825,1480,12007,4137,1622
+,9790,6749,11843,2771,4937,3895,7685
+,6839,10365,10057,9443,10157,112,3476
-,8009,810,5964,4383,5042,5766,5970
+,1140,11867,9701,2157,2434,8415,10264
+,4790,7659,7553,8184,9192,374,6113
