OP,A1,A2,A3,A4,A5,A6,A7
+,1524,7309,10744,12275,5099,2138,1446
-,1524,7309,10744,12275,5099,2138,1446
+,6303,4080,4240,4842,8684,12194,10999
-,6303,4080,4240,4842,8684,12194,10999
+,4432,8458,1230,5205,1146,11987,4937
-,4432,8458,1230,5205,1146,11987,4937
+,3547,3206,4983,11485,4330,12391,69
-,3547,3206,4983,11485,4330,12391,69
+,7362,3066,12551,5919,8518,2908,12149
-,7362,3066,12551,5919,8518,2908,12149
+,11291,12094,8900,6470,7490,2387,4746
-,11291,12094,8900,6470,7490,2387,4746
+,3546,8323,7489,1755,1803,801,12128
-,3546,8323,7489,1755,1803,801,12128
+,8564,10570,11261,6757,9675,10940,7614
-,8564,10570,11261,6757,9675,10940,7614
+,6420,12763,1713,2120,9789,2856,12278
-,6420,12763,1713,2120,9789,2856,12278
+,3954,12677,3047,5633,12039,720,10476
-,3954,12677,3047,5633,12039,720,10476
+,3936,11660,5975,4456,9440,1539,1645
-,3936,11660,5975,4456,9440,1539,1645
+,4566,11082,454,10708,1987,3676,9010
-,4566,11082,454,10708,1987,3676,9010
+,6229,9478,12181,9418,12992,5830,3972
-,6229,9478,12181,9418,12992,5830,3972
+,7121,12185,783,394,7043,7023,11052
-,7121,12185,783,394,7043,7023,11052
+,3459,6283,9782,11360,11747,12021,10475
-,3459,6283,9782,11360,11747,12021,10475
+,9283,7673,10213,11696,241,2566,5110
-,9283,7673,10213,11696,241,2566,5110
+,12429,12655,289,10141,11262,12244,6370
-,12429,12655,289,10141,11262,12244,6370
+,2645,1518,11919,4886,8787,3634,12232
-,2645,1518,11919,4886,8787,3634,12232
+,1033,10817,3438,12942,2985,3817,10676
-,1033,10817,3438,12942,2985,3817,10676
+,2650,4199,8404,10614,6925,10439,6897
-,2650,4199,8404,10614,6925,10439,6897
+,4176,5400,3040,3935,6587,7862,3118
-,4176,5400,3040,3935,6587,7862,3118
+,11654,11434,12979,540,8363,512,8578
-,11654,11434,12979,540,8363,512,8578
+,4068,10262,6791,12286,1629,11803,1436
-,4068,10262,6791,12286,1629,11803,1436
+,11375,6131,8116,8523,1041,2480,11296
-,11375,6131,8116,8523,1041,2480,11296
+,7100,6600,7356,1510,9691,10729,4880
-,7100,6600,7356,1510,9691,10729,4880
+,12151,9471,422,3883,10306,2438,4077
-,12151,9471,422,3883,10306,2438,4077
+,3415,265,2810,10794,10233,4000,8689
-,3415,265,2810,10794,10233,4000,8689
+,7810,7047,6471,9396,12659,3656,7712
-,7810,7047,6471,9396,12659,3656,7712
+,4897,1370,3842,2034,12110,6745,2411
-,4897,1370,3842,2034,12110,6745,2411
+,3612,708,1133,4123,5759,4583,1802
-,3612,708,1133,4123,5759,4583,1802
+,2352,12208,10656,1138,7100,6534,6834
-,2352,12208,10656,1138,7100,6534,6834
+,77,1909,2041,11570,2030,7203,11474
-,77,1909,2041,11570,2030,7203,11474
+,669,4736,2380,1471,5611,12542,1066
-,669,4736,2380,1471,5611,12542,1066
+,1172,4366,5227,11952,5488,1337,11714
-,1172,4366,5227,11952,5488,1337,11714
+,12599,3180,10951,10063,456,6182,11643
-,12599,3180,10951,10063,456,6182,11643
+,11860,10984,10238,1457,3501,9320,10964
-,11860,10984,10238,1457,3501,9320,10964
+,6419,7763,3568,7734,6646,12315,9484
-,6419,7763,3568,7734,6646,12315,9484
+,9198,7574,10798,1745,11078,3749,5555
-,9198,7574,10798,1745,11078,3749,5555
+,11716,6377,3348,9842,8877,3715,1810
-,11716,6377,3348,9842,8877,3715,1810
+,12130,5648,4225,7235,2202,11198,7505
-,12130,5648,4225,7235,2202,11198,7505
+,11890,11743,5783,8929,1719,3825,12905
-,11890,11743,5783,8929,1719,3825,12905
+,5786,10559,11279,11734,4861,8959,4913
-,5786,10559,11279,11734,4861,8959,4913
+,7995,4713,4698,4339,12864,869,104
-,7995,4713,4698,4339,12864,869,104
+,3845,9102,3645,7990,3045,1075,12892
-,3845,9102,3645,7990,3045,1075,12892
+,3931,9868,831,1381,11796,6278,1923
-,3931,9868,831,1381,11796,6278,1923
+,1107,4463,338,9354,11319,12786,9422
-,1107,4463,338,9354,11319,12786,9422
+,965,10318,8634,6466,10621,694,3142
-,965,10318,8634,6466,10621,694,3142
+,1529,11053,12770,12663,1037,4042,2224
-,1529,11053,12770,12663,1037,4042,2224
+,5787,10868,12234,7106,11522,12333,2066
-,5787,10868,12234,7106,11522,12333,2066
+,4452,11216,4452,755,11394,1416,581
-,4452,11216,4452,755,11394,1416,581
+,7109,75,1961,149,1599,1448,12229
-,7109,75,1961,149,1599,1448,12229
+,6173,5675,3049,11737,12260,2630,9002
-,6173,5675,3049,11737,12260,2630,9002
+,10137,12959,3897,8877,5113,462,3980
-,10137,12959,3897,8877,5113,462,3980
+,7405,11957,4996,9591,986,3271,11191
-,7405,11957,4996,9591,986,3271,11191
+,3879,11671,413,129,6709,7394,280
-,3879,11671,413,129,6709,7394,280
+,7739,3785,8630,12058,6074,8262,4300
-,7739,3785,8630,12058,6074,8262,4300
+,9929,12886,6906,9441,12302,2947,6715
-,9929,12886,6906,9441,12302,2947,6715
+,10326,6361,849,3878,7744,10220,6979
-,10326,6361,849,3878,7744,10220,6979
+,8631,2706,8184,3355,2176,575,12185
-,8631,2706,8184,3355,2176,575,12185
+,7,10213,5323,6757,10127,5141,4044
-,7,10213,5323,6757,10127,5141,4044
+,2833,2870,11786,2881,3178,4404,804
-,2833,2870,11786,2881,3178,4404,804
+,1618,9559,8508,10065,11148,1470,2684
-,1618,9559,8508,10065,11148,1470,2684
+,1656,7030,7192,8259,12659,2815,2355
-,1656,7030,7192,8259,12659,2815,2355
+,1201,11355,134,4113,449,9129,10874
-,1201,11355,134,4113,449,9129,10874
+,3406,2572,7238,6246,4579,9860,9490
-,3406,2572,7238,6246,4579,9860,9490
+,548,5879,245,8538,12500,704,11812
-,548,5879,245,8538,12500,704,11812
+,2036,10491,1786,6585,11632,3070,10999
-,2036,10491,1786,6585,11632,3070,10999
+,187,11541,4292,5313,5778,10468,11984
-,187,11541,4292,5313,5778,10468,11984
+,4889,5966,4836,5037,7691,8481,8756
-,4889,5966,4836,5037,7691,8481,8756
+,502,9724,10314,3937,8898,12538,2933
-,502,9724,10314,3937,8898,12538,2933
+,7670,2725,196,3334,9794,7236,9995
-,7670,2725,196,3334,9794,7236,9995
+,6974,10934,11299,11573,5640,10372,6210
-,6974,10934,11299,11573,5640,10372,6210
+,6907,2726,1183,5456,10218,9897,8836
-,6907,2726,1183,5456,10218,9897,8836
+,11544,5294,3210,6974,262,4967,3263
-,11544,5294,3210,6974,262,4967,3263
+,5220,10834,2928,11258,9067,11954,11715
-,5220,10834,2928,11258,9067,11954,11715
+,5304,4754,2800,1837,5867,12568,12308
-,5304,4754,2800,1837,5867,12568,12308
+,8364,10829,10934,10000,11329,3186,3590
-,8364,10829,10934,10000,11329,3186,3590
+,6778,4798,9184,1699,10230,3000,2243
-,6778,4798,9184,1699,10230,3000,2243
+,8067,10630,1944,2076,10519,4131,6091
-,8067,10630,1944,2076,10519,4131,6091
+,266,4353,7428,7848,6828,5283,8584
-,266,4353,7428,7848,6828,5283,8584
+,3267,8858,4223,8587,3432,5086,12948
-,3267,8858,4223,8587,3432,5086,12948
+,3316,8129,12158,6152,1408,696,10225
-,3316,8129,12158,6152,1408,696,10225
+,6452,5866,6592,12257,7047,6914,10999
-,6452,5866,6592,12257,7047,6914,10999
+,12701,9977,8218,12646,8613,11835,4187
-,12701,9977,8218,12646,8613,11835,4187
+,7404,3985,6547,1612,11452,8272,556
-,7404,3985,6547,1612,11452,8272,556
+,12557,8584,10298,12965,2756,8474,31
-,12557,8584,10298,12965,2756,8474,31
+,4008,5204,7242,2215,7544,9034,11150
-,4008,5204,7242,2215,7544,9034,11150
+,6180,81,6353,713,3543,1616,5088
-,6180,81,6353,713,3543,1616,5088
+,3525,4833,671,9154,739,585,7563
-,3525,4833,671,9154,739,585,7563
+,1039,3276,4669,816,10507,10733,2695
-,1039,3276,4669,816,10507,10733,2695
+,4620,12485,1468,2523,895,5908,6176
-,4620,12485,1468,2523,895,5908,6176
+,1875,3287,1879,12632,6396,10829,3456
-,1875,3287,1879,12632,6396,10829,3456
+,12294,10907,12728,1116,10585,3297,9992
-,12294,10907,12728,1116,10585,3297,9992
+,4246,4032,3014,5049,9104,10390,3481
-,4246,4032,3014,5049,9104,10390,3481
+,7076,865,9831,639,3635,2366,3722
-,7076,865,9831,639,3635,2366,3722
+,12486,938,12700,10921,9015,4870,5419
-,12486,938,12700,10921,9015,4870,5419
+,9267,2698,177,10324,12624,11167,8752
-,9267,2698,177,10324,12624,11167,8752
+,9504,5308,11637,2790,9180,9258,12266
-,9504,5308,11637,2790,9180,9258,12266
+,3478,2052,6193,12371,1552,5992,961
-,3478,2052,6193,12371,1552,5992,961
+,3473,2141,5538,1903,6869,9422,2827
-,3473,2141,5538,1903,6869,9422,2827
+,2463,9464,7020,10736,10900,2748,12147
-,2463,9464,7020,10736,10900,2748,12147
+,1354,9313,4442,637,5985,10233,9549
-,1354,9313,4442,637,5985,10233,9549
+,2978,6571,8206,1039,3640,3995,9989
-,2978,6571,8206,1039,3640,3995,9989
+,8170,7643,6942,1048,7657,12643,12832
-,8170,7643,6942,1048,7657,12643,12832
+,4635,8784,11415,2967,507,9250,11949
-,4635,8784,11415,2967,507,9250,11949
+,10599,9890,2012,8417,9713,8735,11243
-,10599,9890,2012,8417,9713,8735,11243
+,2919,10566,9687,10651,12670,2962,1875
-,2919,10566,9687,10651,12670,2962,1875
+,3322,2834,4185,9059,6307,11475,3659
-,3322,2834,4185,9059,6307,11475,3659
+,7696,2929,302,11314,10798,11146,6130
-,7696,2929,302,11314,10798,11146,6130
+,2556,4132,11300,4641,12699,11632,8864
-,2556,4132,11300,4641,12699,11632,8864
+,8728,1085,3176,12345,2082,5432,578
-,8728,1085,3176,12345,2082,5432,578
+,9484,11767,9025,12525,11988,11063,5335
-,9484,11767,9025,12525,11988,11063,5335
+,7951,8394,484,8586,9750,7200,2023
-,7951,8394,484,8586,9750,7200,2023
+,5051,9181,2241,11885,11692,5670,915
-,5051,9181,2241,11885,11692,5670,915
+,7708,1032,8267,6917,11598,10878,9987
-,7708,1032,8267,6917,11598,10878,9987
+,12500,8264,10433,7698,1,11815,12526
-,12500,8264,10433,7698,1,11815,12526
+,9793,7601,3268,8642,7892,917,1282
-,9793,7601,3268,8642,7892,917,1282
+,2439,2953,12267,11868,1085,2684,1924
-,2439,2953,12267,11868,1085,2684,1924
+,6780,9537,7623,3069,8761,8146,8369
-,6780,9537,7623,3069,8761,8146,8369
+,5226,3366,12605,5512,11540,9925,8860
-,5226,3366,12605,5512,11540,9925,8860
+,1966,7100,3679,3331,9118,8257,1658
-,1966,7100,3679,3331,9118,8257,1658
+,7899,6173,200,2758,5146,4056,4790
-,7899,6173,200,2758,5146,4056,4790
+,127,9660,927,5621,6403,2811,2906
-,127,9660,927,5621,6403,2811,2906
+,8774,1208,6845,7280,11313,12337,651
-,8774,1208,6845,7280,11313,12337,651
+,1978,8614,2572,10207,6724,2084,4038
-,1978,8614,2572,10207,6724,2084,4038
+,8103,4160,6910,8505,2637,5092,492
-,8103,4160,6910,8505,2637,5092,492
+,6657,10244,6223,10907,10537,12566,6870
-,6657,10244,6223,10907,10537,12566,6870
+,10616,7997,10859,6128,5587,10183,5812
-,10616,7997,10859,6128,5587,10183,5812
+,2306,4329,35,1704,115,12532,2681
-,2306,4329,35,1704,115,12532,2681
+,8925,8160,6275,791,6086,1864,7394
-,8925,8160,6275,791,6086,1864,7394
+,5258,11114,8035,7661,7060,10016,6489
-,5258,11114,8035,7661,7060,10016,6489
+,938,7187,7653,12261,6203,11184,7199
-,938,7187,7653,12261,6203,11184,7199
+,9407,3214,6566,1640,9782,10594,5638
-,9407,3214,6566,1640,9782,10594,5638
+,1518,2071,12935,4190,12288,11293,4858
-,1518,2071,12935,4190,12288,11293,4858
+,1626,6833,5250,4115,8439,3911,11572
-,1626,6833,5250,4115,8439,3911,11572
+,5295,3028,4846,6062,9843,7066,8019
-,5295,3028,4846,6062,9843,7066,8019
+,2961,6685,11176,5832,4716,3618,3134
-,2961,6685,11176,5832,4716,3618,3134
+,2368,2208,6704,11703,10565,9441,90
-,2368,2208,6704,11703,10565,9441,90
+,10563,1178,1113,4872,10826,3519,8995
-,10563,1178,1113,4872,10826,3519,8995
+,2949,3355,8567,10146,3493,1019,12998
-,2949,3355,8567,10146,3493,1019,12998
+,4334,3931,199,11558,8407,9420,7471
-,4334,3931,199,11558,8407,9420,7471
+,5539,7214,4917,10926,11652,8509,143
-,5539,7214,4917,10926,11652,8509,143
+,8349,9460,10775,12529,4109,1054,6467
-,8349,9460,10775,12529,4109,1054,6467
+,7579,5047,6051,11267,12985,10692,12587
-,7579,5047,6051,11267,12985,10692,12587
+,677,6052,6882,5374,2966,2951,2616
-,677,6052,6882,5374,2966,2951,2616
+,391,8892,11283,11351,2206,10331,1917
-,391,8892,11283,11351,2206,10331,1917
+,12999,12070,6910,4603,1051,11427,10518
-,12999,12070,6910,4603,1051,11427,10518
+,9995,6977,6638,12515,7271,7634,6114
-,9995,6977,6638,12515,7271,7634,6114
+,8190,6330,8466,7486,1361,7385,189
-,8190,6330,8466,7486,1361,7385,189
+,10018,8395,3418,2469,1613,2415,1249
-,10018,8395,3418,2469,1613,2415,1249
+,9584,5902,9221,3195,2113,6492,4031
-,9584,5902,9221,3195,2113,6492,4031
+,10212,3873,8341,10143,3031,6956,796
-,10212,3873,8341,10143,3031,6956,796
+,10088,12470,12484,4793,6956,984,11077
-,10088,12470,12484,4793,6956,984,11077
+,879,4811,8871,11326,6896,11221,6021
-,879,4811,8871,11326,6896,11221,6021
+,7088,8477,6109,8009,3522,248,6309
-,7088,8477,6109,8009,3522,248,6309
+,8435,3493,2497,11837,9808,12548,2433
-,8435,3493,2497,11837,9808,12548,2433
+,4234,9480,10353,9080,4932,9062,586
-,4234,9480,10353,9080,4932,9062,586
+,10916,10026,8034,10407,10674,4340,11836
-,10916,10026,8034,10407,10674,4340,11836
+,11826,5004,6837,9652,10065,1960,7588
-,11826,5004,6837,9652,10065,1960,7588
+,5459,12619,5396,1888,6349,11315,1962
-,5459,12619,5396,1888,6349,11315,1962
+,4721,7982,4299,12046,4952,1156,2128
-,4721,7982,4299,12046,4952,1156,2128
+,3624,1475,12410,3667,12214,4398,6623
-,3624,1475,12410,3667,12214,4398,6623
+,2522,4945,802,2865,2107,10863,966
-,2522,4945,802,2865,2107,10863,966
+,8262,2562,1616,913,3781,5446,263
-,8262,2562,1616,913,3781,5446,263
+,8268,11182,11337,1647,6264,2750,9889
-,8268,11182,11337,1647,6264,2750,9889
+,9208,1810,3451,7847,6073,9766,4350
-,9208,1810,3451,7847,6073,9766,4350
+,2116,12349,5938,8547,7174,9570,413
-,2116,12349,5938,8547,7174,9570,413
+,188,7659,9560,4368,4026,12192,4957
-,188,7659,9560,4368,4026,12192,4957
+,9236,10958,2716,5640,4907,778,4408
-,9236,10958,2716,5640,4907,778,4408
+,4663,9438,6444,6273,11085,1943,2592
-,4663,9438,6444,6273,11085,1943,2592
+,358,9190,9195,11860,6259,4075,892
-,358,9190,9195,11860,6259,4075,892
+,6426,1528,7936,12038,7109,8070,10053
-,6426,1528,7936,12038,7109,8070,10053
+,8012,10672,2144,3927,6484,9756,11776
-,8012,10672,2144,3927,6484,9756,11776
+,11562,2504,1167,12389,11987,9325,5863
-,11562,2504,1167,12389,11987,9325,5863
+,8863,3036,5141,9487,5287,332,9548
-,8863,3036,5141,9487,5287,332,9548
+,4575,9118,1685,2656,7681,6533,8049
-,4575,9118,1685,2656,7681,6533,8049
+,5823,9187,4039,1548,5035,12523,2124
-,5823,9187,4039,1548,5035,12523,2124
+,8911,3343,9061,11504,2482,12469,5099
-,8911,3343,9061,11504,2482,12469,5099
+,5725,4446,5287,7465,9279,10883,7498
-,5725,4446,5287,7465,9279,10883,7498
+,8638,7781,11262,9432,612,3348,1495
-,8638,7781,11262,9432,612,3348,1495
+,4777,1797,1080,12035,3361,4311,6298
-,4777,1797,1080,12035,3361,4311,6298
+,11141,1832,12189,3436,776,10270,2665
-,11141,1832,12189,3436,776,10270,2665
+,11165,498,9567,2641,7663,9295,2532
-,11165,498,9567,2641,7663,9295,2532
+,10048,4541,8794,12803,2461,10652,5494
-,10048,4541,8794,12803,2461,10652,5494
+,12523,4804,7418,2579,1276,803,656
-,12523,4804,7418,2579,1276,803,656
+,11033,9111,701,10351,12997,10280,9396
-,11033,9111,701,10351,12997,10280,9396
+,9873,4237,11797,687,9580,4437,6580
-,9873,4237,11797,687,9580,4437,6580
+,4526,4361,4759,11730,1309,10886,3207
-,4526,4361,4759,11730,1309,10886,3207
+,1389,1900,12299,6532,725,7006,4254
-,1389,1900,12299,6532,725,7006,4254
+,5646,12434,6829,6620,6709,2795,155
-,5646,12434,6829,6620,6709,2795,155
+,2958,6181,923,718,3835,7208,1372
-,2958,6181,923,718,3835,7208,1372
+,11979,1800,2695,8162,12485,11426,1221
-,11979,1800,2695,8162,12485,11426,1221
+,1657,6547,3609,932,8795,5839,9615
-,1657,6547,3609,932,8795,5839,9615
+,7332,10445,831,732,10053,2323,11332
-,7332,10445,831,732,10053,2323,11332
+,1590,6038,1532,11211,6495,3135,3063
-,1590,6038,1532,11211,6495,3135,3063
+,6430,11145,11558,3593,2573,5222,10229
-,6430,11145,11558,3593,2573,5222,10229
+,12142,8959,1475,8284,12594,6372,12064
-,12142,8959,1475,8284,12594,6372,12064
+,10097,3339,4307,8780,6870,6661,2600
-,10097,3339,4307,8780,6870,6661,2600
+,689,2268,526,7033,10163,6277,8958
-,689,2268,526,7033,10163,6277,8958
+,5080,8751,7219,8110,8946,6861,4762
-,5080,8751,7219,8110,8946,6861,4762
+,9541,3452,1174,3128,4834,281,3344
-,9541,3452,1174,3128,4834,281,3344
+,3963,10813,1109,3136,1480,3927,405
-,3963,10813,1109,3136,1480,3927,405
+,5987,6571,12645,4164,4615,1516,11125
-,5987,6571,12645,4164,4615,1516,11125
+,811,4360,7289,8992,10168,3647,12555
-,811,4360,7289,8992,10168,3647,12555
+,11132,5224,3592,625,373,3332,3524
-,11132,5224,3592,625,373,3332,3524
+,6214,5615,10240,6267,1585,6413,8208
-,6214,5615,10240,6267,1585,6413,8208
+,2804,6935,4789,7514,12519,286,1045
-,2804,6935,4789,7514,12519,286,1045
+,3887,12484,3197,7832,9702,2125,12783
-,3887,12484,3197,7832,9702,2125,12783
+,7005,7036,11961,8430,1273,4759,4690
-,7005,7036,11961,8430,1273,4759,4690
+,763,1383,7008,8240,7461,12647,2745
-,763,1383,7008,8240,7461,12647,2745
+,298,12984,6255,5529,10449,6070,156
-,298,12984,6255,5529,10449,6070,156
+,11198,2131,8972,6709,10749,10242,3017
-,11198,2131,8972,6709,10749,10242,3017
+,3514,279,9495,3109,3970,7587,9918
-,3514,279,9495,3109,3970,7587,9918
+,9475,5955,1646,7076,2640,10840,3444
-,9475,5955,1646,7076,2640,10840,3444
+,3813,11200,9346,3492,8468,6148,12021
-,3813,11200,9346,3492,8468,6148,12021
+,4251,9866,5444,11617,9133,10929,10965
-,4251,9866,5444,11617,9133,10929,10965
+,6611,6983,11831,3597,4230,1862,7659
-,6611,6983,11831,3597,4230,1862,7659
+,1234,6240,9008,11068,10431,4756,6082
-,1234,6240,9008,11068,10431,4756,6082
+,8529,8812,2757,438,11211,11476,3675
-,8529,8812,2757,438,11211,11476,3675
+,5588,798,4875,8635,4621,363,12249
-,5588,798,4875,8635,4621,363,12249
+,6641,9056,7319,7189,11908,6166,8214
-,6641,9056,7319,7189,11908,6166,8214
+,9123,9400,10525,7627,7814,8707,4206
-,9123,9400,10525,7627,7814,8707,4206
+,7067,6896,5280,737,1741,8051,72
-,7067,6896,5280,737,1741,8051,72
+,8721,7002,8004,655,6726,12853,12263
-,8721,7002,8004,655,6726,12853,12263
+,3790,274,9850,4040,10049,4658,6481
-,3790,274,9850,4040,10049,4658,6481
+,10767,10482,2133,12030,6745,5891,12921
-,10767,10482,2133,12030,6745,5891,12921
+,7687,1726,5082,11005,12402,12469,3244
-,7687,1726,5082,11005,12402,12469,3244
+,10679,6245,7245,749,12629,11365,10623
-,10679,6245,7245,749,12629,11365,10623
+,11638,10163,11844,8250,11990,738,8557
-,11638,10163,11844,8250,11990,738,8557
+,2171,73,7372,10272,11128,9395,8154
-,2171,73,7372,10272,11128,9395,8154
+,6837,12038,596,554,10278,4237,2600
-,6837,12038,596,554,10278,4237,2600
+,6905,7842,6820,3520,304,2571,5168
-,6905,7842,6820,3520,304,2571,5168
+,5980,10251,10590,3770,11009,1154,28
-,5980,10251,10590,3770,11009,1154,28
+,179,5171,2274,12865,790,7186,10191
-,179,5171,2274,12865,790,7186,10191
+,2262,295,3911,7229,5398,5931,12684
-,2262,295,3911,7229,5398,5931,12684
+,6885,7045,12240,4895,3846,1495,2769
-,6885,7045,12240,4895,3846,1495,2769
+,8124,7011,10039,3615,2777,8635,5218
-,8124,7011,10039,3615,2777,8635,5218
+,11603,10262,10223,12493,10456,10894,6583
-,11603,10262,10223,12493,10456,10894,6583
+,2332,5788,6785,1266,3885,12253,1778
-,2332,5788,6785,1266,3885,12253,1778
+,2848,8594,8163,3599,12711,4815,11471
-,2848,8594,8163,3599,12711,4815,11471
+,3773,8511,381,4646,8838,6627,8368
-,3773,8511,381,4646,8838,6627,8368
+,11550,11644,6805,4986,12468,5023,1319
-,11550,11644,6805,4986,12468,5023,1319
+,1580,5915,630,1865,9942,11648,11900
-,1580,5915,630,1865,9942,11648,11900
+,6302,11260,1864,7445,11561,3290,10294
-,6302,11260,1864,7445,11561,3290,10294
+,2458,7051,9390,4843,12524,106,3316
-,2458,7051,9390,4843,12524,106,3316
+,11610,3307,11510,8493,2828,7155,6037
-,11610,3307,11510,8493,2828,7155,6037
+,1398,9123,12388,1693,10539,8927,11454
-,1398,9123,12388,1693,10539,8927,11454
+,11060,1511,6434,10799,2589,4729,3220
-,11060,1511,6434,10799,2589,4729,3220
+,4918,6386,10354,6069,5377,10403,12624
-,4918,6386,10354,6069,5377,10403,12624
+,3204,552,93,1113,5165,11764,9059
-,3204,552,93,1113,5165,11764,9059
+,11312,3086,10112,7993,4585,8314,11536
-,11312,3086,10112,7993,4585,8314,11536
+,6815,11336,4314,8471,1945,6365,4855
-,6815,11336,4314,8471,1945,6365,4855
+,7500,7820,2293,8671,591,5896,2152
-,7500,7820,2293,8671,591,5896,2152
+,12608,8087,1726,10420,1755,3073,336
-,12608,8087,1726,10420,1755,3073,336
+,840,2466,9569,1442,1956,10201,9776
-,840,2466,9569,1442,1956,10201,9776
+,12247,2411,2999,1786,4662,1038,4575
-,12247,2411,2999,1786,4662,1038,4575
+,12609,8665,2122,2202,4586,564,6280
-,12609,8665,2122,2202,4586,564,6280
+,5873,10390,9770,4470,6226,6598,2620
-,5873,10390,9770,4470,6226,6598,2620
+,12989,11745,3475,8391,8743,10919,5497
-,12989,11745,3475,8391,8743,10919,5497
+,7817,8848,11949,5519,7729,4923,1868
-,7817,8848,11949,5519,7729,4923,1868
+,12354,4688,6412,12641,9594,9693,7780
-,12354,4688,6412,12641,9594,9693,7780
+,10961,3239,642,10276,1786,10788,9133
-,10961,3239,642,10276,1786,10788,9133
+,5409,12153,2913,1939,5976,12242,4249
-,5409,12153,2913,1939,5976,12242,4249
+,11271,462,4370,1465,8552,5632,933
-,11271,462,4370,1465,8552,5632,933
+,482,1872,1967,4091,8959,40,12440
-,482,1872,1967,4091,8959,40,12440
+,6802,4360,3023,1673,1623,12812,2328
-,6802,4360,3023,1673,1623,12812,2328
+,11894,6544,6310,9074,2412,5450,7512
-,11894,6544,6310,9074,2412,5450,7512
+,9260,11892,2558,12583,1013,9989,12367
-,9260,11892,2558,12583,1013,9989,12367
+,4555,8189,3532,7431,7246,5755,5305
-,4555,8189,3532,7431,7246,5755,5305
+,229,8598,247,1054,10902,1971,1830
-,229,8598,247,1054,10902,1971,1830
+,2566,6527,12510,2540,8728,8399,4428
-,2566,6527,12510,2540,8728,8399,4428
+,11659,12140,4507,2781,9484,7619,2028
-,11659,12140,4507,2781,9484,7619,2028
+,1525,4596,10990,6087,521,5543,11005
-,1525,4596,10990,6087,521,5543,11005
+,10376,11241,11648,3370,4672,8989,625
-,10376,11241,11648,3370,4672,8989,625
+,6188,9216,9470,9230,1832,9961,6636
-,6188,9216,9470,9230,1832,9961,6636
+,10636,7031,10696,8252,6782,3253,728
-,10636,7031,10696,8252,6782,3253,728
+,5776,867,5978,459,9355,10047,10233
-,5776,867,5978,459,9355,10047,10233
+,6891,12471,2765,937,3816,1638,3831
-,6891,12471,2765,937,3816,1638,3831
+,687,11812,5506,9878,9299,5012,10572
-,687,11812,5506,9878,9299,5012,10572
+,893,8413,1475,7606,7328,7529,12014
-,893,8413,1475,7606,7328,7529,12014
+,12938,3395,7563,2151,1142,5249,4401
-,12938,3395,7563,2151,1142,5249,4401
+,3294,7657,5323,10161,8112,9018,3789
